"FOLIO","VIV_SEL","HOGAR","N_REN","TLOC","REGION","SEXO","EDAD","EST_DIS","UPM_DIS","P2_3","FAC_HOG"
4553,4,1,4,1,3,2,14,69,776,3,5684
4553,4,1,3,1,3,2,18,69,776,3,5684
4553,4,1,2,1,3,1,41,69,776,2,5684
4554,5,1,6,1,3,2,12,69,776,3,5684
4554,5,1,5,1,3,2,14,69,776,3,5684
4554,5,1,4,1,3,2,15,69,776,3,5684
4554,5,1,3,1,3,2,24,69,776,3,5684
4554,5,1,2,1,3,2,51,69,776,2,5684
4554,5,1,7,1,3,2,2,69,776,4,5684
4554,5,1,1,1,3,1,48,69,776,1,5684
4555,1,1,1,1,3,1,52,70,777,1,5042
4555,1,1,5,1,3,1,16,70,777,3,5042
4555,1,1,4,1,3,2,17,70,777,3,5042
4555,1,1,3,1,3,2,21,70,777,3,5042
4555,1,1,2,1,3,2,50,70,777,2,5042
4556,2,1,1,1,3,1,63,70,777,1,5042
4556,2,1,2,1,3,2,60,70,777,2,5042
4556,2,1,3,1,3,2,33,70,777,3,5042
4556,2,1,4,1,3,2,23,70,777,3,5042
4556,2,1,5,1,3,2,12,70,777,4,5042
4556,2,1,6,1,3,1,11,70,777,4,5042
4556,2,1,7,1,3,2,3,70,777,4,5042
4557,3,1,1,1,3,2,37,70,777,1,5042
4558,4,1,2,1,3,2,52,70,777,3,5042
4558,4,1,8,1,3,2,4,70,777,5,5042
4558,4,1,9,1,3,2,0,70,777,5,5042
4558,4,1,7,1,3,2,16,70,777,4,5042
4558,4,1,1,1,3,2,72,70,777,1,5042
4558,4,1,3,1,3,2,33,70,777,3,5042
4558,4,1,4,1,3,2,31,70,777,3,5042
4558,4,1,5,1,3,2,40,70,777,5,5042
4558,4,1,6,1,3,1,17,70,777,4,5042
4559,5,1,1,1,3,2,68,70,777,1,5042
4559,5,1,3,1,3,1,30,70,777,3,5042
4559,5,1,2,1,3,1,73,70,777,2,5042
4559,5,1,4,1,3,1,17,70,777,4,5042
4560,1,1,1,1,3,1,34,71,778,1,5546
4560,1,1,3,1,3,1,6,71,778,3,5546
4560,1,1,2,1,3,2,34,71,778,2,5546
4561,2,1,4,1,3,1,19,71,778,3,5546
4561,2,1,3,1,3,1,23,71,778,3,5546
4561,2,1,2,1,3,2,46,71,778,2,5546
4561,2,1,5,1,3,1,11,71,778,3,5546
4561,2,1,1,1,3,1,46,71,778,1,5546
4562,3,1,1,1,3,1,35,71,778,1,5546
4562,3,1,2,1,3,1,2,71,778,3,5546
4562,3,1,3,1,3,2,28,71,778,2,5546
4563,4,1,1,1,3,1,39,71,778,1,5546
4563,4,1,2,1,3,1,26,71,778,5,5546
4564,1,1,1,1,3,1,43,70,779,1,3504
4564,1,1,2,1,3,2,39,70,779,2,3504
4564,1,1,3,1,3,1,10,70,779,3,3504
4565,2,1,1,1,3,1,42,70,779,1,3504
4565,2,1,2,1,3,2,42,70,779,2,3504
4566,4,1,1,1,3,1,56,70,779,1,3504
4566,4,1,2,1,3,2,50,70,779,2,3504
4567,1,1,1,1,3,2,54,69,780,1,4860
4567,1,1,2,1,3,1,31,69,780,3,4860
4567,1,2,1,1,3,1,37,69,780,1,4860
4567,1,2,2,1,3,2,27,69,780,2,4860
4567,1,2,3,1,3,2,1,69,780,3,4860
4568,2,1,1,1,3,1,58,69,780,1,4860
4569,3,1,1,1,3,2,80,69,780,1,4860
4570,4,1,4,1,3,2,32,69,780,3,4860
4570,4,1,3,1,3,1,35,69,780,5,4860
4570,4,1,10,1,3,2,2,69,780,4,4860
4570,4,1,9,1,3,1,13,69,780,4,4860
4570,4,1,8,1,3,1,5,69,780,4,4860
4570,4,1,7,1,3,1,7,69,780,4,4860
4570,4,1,6,1,3,2,22,69,780,5,4860
4570,4,1,5,1,3,1,25,69,780,3,4860
4570,4,1,1,1,3,1,63,69,780,1,4860
4570,4,1,2,1,3,2,62,69,780,2,4860
4571,5,1,1,1,3,2,63,69,780,1,4860
4572,1,1,4,1,3,2,11,70,781,4,4086
4572,1,1,3,1,3,2,29,70,781,3,4086
4572,1,1,2,1,3,2,66,70,781,2,4086
4572,1,1,1,1,3,1,65,70,781,1,4086
4573,2,1,1,1,3,2,39,70,781,1,4086
4574,3,1,1,1,3,2,51,70,781,1,4086
4574,3,1,2,1,3,1,22,70,781,3,4086
4575,4,1,4,1,3,2,26,70,781,4,4086
4575,4,1,5,1,3,2,19,70,781,4,4086
4575,4,1,3,1,3,2,48,70,781,3,4086
4575,4,1,1,1,3,2,73,70,781,1,4086
4575,4,1,2,1,3,1,69,70,781,2,4086
4576,5,1,15,1,3,2,3,70,781,5,4086
4576,5,1,14,1,3,1,9,70,781,5,4086
4576,5,1,12,1,3,1,8,70,781,5,4086
4576,5,1,13,1,3,1,12,70,781,5,4086
4576,5,1,11,1,3,2,12,70,781,5,4086
4576,5,1,10,1,3,1,13,70,781,5,4086
4576,5,1,9,1,3,2,15,70,781,5,4086
4576,5,1,8,1,3,1,29,70,781,6,4086
4576,5,1,7,1,3,2,89,70,781,6,4086
4576,5,1,6,1,3,2,28,70,781,4,4086
4576,5,1,5,1,3,1,30,70,781,4,4086
4576,5,1,4,1,3,2,34,70,781,4,4086
4576,5,1,3,1,3,2,55,70,781,3,4086
4576,5,1,1,1,3,2,77,70,781,1,4086
4576,5,1,2,1,3,1,68,70,781,2,4086
4577,1,1,3,1,3,2,2,69,782,3,3647
4577,1,1,2,1,3,2,6,69,782,3,3647
4577,1,1,1,1,3,2,24,69,782,1,3647
4578,2,1,4,1,3,1,12,69,782,3,3647
4578,2,1,1,1,3,1,54,69,782,1,3647
4578,2,1,2,1,3,2,51,69,782,2,3647
4578,2,1,3,1,3,2,17,69,782,3,3647
4579,3,1,1,1,3,1,70,69,782,1,3647
4579,3,1,2,1,3,2,41,69,782,3,3647
4579,3,1,3,1,3,2,36,69,782,3,3647
4579,3,1,4,1,3,2,24,69,782,4,3647
4580,4,1,1,1,3,1,52,69,782,1,3647
4580,4,1,2,1,3,2,49,69,782,2,3647
4581,5,1,3,1,3,2,40,69,782,5,3647
4581,5,1,4,1,3,2,43,69,782,5,3647
4581,5,1,5,1,3,1,48,69,782,5,3647
4581,5,1,6,1,3,1,7,69,782,3,3647
4581,5,1,7,1,3,2,11,69,782,3,3647
4581,5,1,2,1,3,2,39,69,782,2,3647
4581,5,1,1,1,3,1,41,69,782,1,3647
4581,5,1,8,1,3,1,24,69,782,5,3647
4581,5,1,10,1,3,2,25,69,782,5,3647
4581,5,1,9,1,3,2,1,69,782,5,3647
4582,1,1,1,1,3,1,31,71,783,1,5273
4582,1,1,2,1,3,2,27,71,783,2,5273
4582,1,1,3,1,3,1,0,71,783,3,5273
4583,2,1,1,1,3,1,50,71,783,1,5273
4583,2,1,3,1,3,1,13,71,783,3,5273
4583,2,1,2,1,3,2,50,71,783,2,5273
4583,2,1,4,1,3,2,20,71,783,3,5273
4584,3,1,1,1,3,1,60,71,783,1,5273
4584,3,1,2,1,3,2,58,71,783,2,5273
4584,3,1,4,1,3,1,23,71,783,3,5273
4584,3,1,3,1,3,1,28,71,783,3,5273
4585,4,1,4,1,3,2,9,71,783,3,5273
4585,4,1,3,1,3,1,10,71,783,3,5273
4585,4,1,2,1,3,2,42,71,783,2,5273
4585,4,1,1,1,3,1,45,71,783,1,5273
4586,1,1,4,1,3,1,12,69,784,3,4760
4586,1,1,3,1,3,2,16,69,784,3,4760
4586,1,1,2,1,3,2,36,69,784,2,4760
4586,1,1,5,1,3,2,9,69,784,3,4760
4586,1,1,1,1,3,1,34,69,784,1,4760
4587,2,1,1,1,3,1,44,69,784,1,4760
4587,2,1,7,1,3,1,5,69,784,3,4760
4587,2,1,6,1,3,2,8,69,784,3,4760
4587,2,1,2,1,3,2,40,69,784,2,4760
4587,2,1,3,1,3,1,20,69,784,3,4760
4587,2,1,4,1,3,2,18,69,784,3,4760
4587,2,1,5,1,3,1,13,69,784,3,4760
4588,3,1,1,1,3,1,63,69,784,1,4760
4589,4,1,1,1,3,1,60,69,784,1,4760
4589,4,1,2,1,3,2,50,69,784,2,4760
4590,1,1,2,1,3,2,66,70,785,2,4613
4590,1,1,1,1,3,1,72,70,785,1,4613
4590,1,1,3,1,3,1,39,70,785,3,4613
4590,1,1,4,1,3,1,33,70,785,3,4613
4590,1,1,5,1,3,2,37,70,785,3,4613
4590,1,1,6,1,3,2,10,70,785,4,4613
4591,3,1,2,1,3,1,21,70,785,5,4613
4591,3,1,1,1,3,1,23,70,785,1,4613
4591,3,1,3,1,3,2,22,70,785,2,4613
4591,3,1,5,1,3,1,1,70,785,3,4613
4591,3,1,4,1,3,1,2,70,785,3,4613
4592,4,1,1,1,3,2,73,70,785,1,4613
4592,4,1,2,1,3,1,46,70,785,3,4613
4592,4,1,3,1,3,2,19,70,785,4,4613
4593,5,1,2,1,3,2,60,70,785,2,4613
4593,5,1,1,1,3,1,61,70,785,1,4613
4593,5,1,3,1,3,2,20,70,785,3,4613
4594,1,1,1,1,3,1,46,69,786,1,4205
4594,1,1,2,1,3,2,39,69,786,2,4205
4594,1,1,3,1,3,1,17,69,786,3,4205
4595,2,1,2,1,3,2,50,69,786,3,4205
4595,2,1,1,1,3,2,67,69,786,1,4205
4595,2,1,3,1,3,2,15,69,786,4,4205
4596,3,1,1,1,3,1,73,69,786,1,4205
4596,3,1,2,1,3,2,70,69,786,2,4205
4596,3,1,3,1,3,2,25,69,786,3,4205
4597,4,1,2,1,3,2,36,69,786,2,4205
4597,4,1,1,1,3,1,42,69,786,1,4205
4597,4,1,3,1,3,2,15,69,786,3,4205
4597,4,1,4,1,3,1,7,69,786,3,4205
4598,5,1,1,1,3,1,58,69,786,1,4205
4598,5,1,2,1,3,1,27,69,786,3,4205
4598,5,1,3,1,3,1,24,69,786,3,4205
4599,1,1,1,1,3,1,39,69,787,1,5160
4599,1,1,2,1,3,2,32,69,787,2,5160
4599,1,1,3,1,3,1,8,69,787,3,5160
4599,1,1,4,1,3,2,3,69,787,3,5160
4600,2,1,2,1,3,2,68,69,787,2,5160
4600,2,1,1,1,3,1,68,69,787,1,5160
4601,3,1,1,1,3,1,56,69,787,1,5160
4601,3,1,2,1,3,2,56,69,787,2,5160
4601,3,1,3,1,3,2,23,69,787,3,5160
4601,3,1,4,1,3,2,21,69,787,3,5160
4601,3,1,5,1,3,1,19,69,787,3,5160
4601,3,1,6,1,3,2,3,69,787,4,5160
4602,4,1,2,1,3,2,39,69,787,3,5160
4602,4,1,1,1,3,2,61,69,787,1,5160
4602,4,1,3,1,3,2,10,69,787,4,5160
4602,4,1,5,1,3,2,1,69,787,4,5160
4602,4,1,4,1,3,1,6,69,787,4,5160
4603,5,1,2,1,3,1,34,69,787,2,5160
4603,5,1,1,1,3,2,36,69,787,1,5160
4604,1,1,7,1,3,1,14,70,788,3,4955
4604,1,1,4,1,3,1,25,70,788,3,4955
4604,1,1,6,1,3,1,19,70,788,3,4955
4604,1,1,5,1,3,1,23,70,788,3,4955
4604,1,1,2,1,3,2,58,70,788,2,4955
4604,1,1,1,1,3,1,61,70,788,1,4955
4604,1,1,3,1,3,2,27,70,788,3,4955
4605,2,1,1,1,3,1,84,70,788,1,4955
4605,2,1,3,1,3,1,50,70,788,3,4955
4605,2,1,2,1,3,2,56,70,788,3,4955
4606,3,1,1,1,3,1,65,70,788,1,4955
4606,3,1,2,1,3,2,62,70,788,2,4955
4606,3,1,3,1,3,1,98,70,788,3,4955
4606,3,1,4,1,3,1,98,70,788,3,4955
4606,3,1,9,1,3,1,98,70,788,3,4955
4606,3,1,6,1,3,2,67,70,788,5,4955
4606,3,1,7,1,3,1,98,70,788,5,4955
4606,3,1,8,1,3,2,98,70,788,5,4955
4606,3,1,5,1,3,1,98,70,788,3,4955
4607,4,1,1,1,3,2,61,70,788,1,4955
4607,4,1,4,1,3,1,6,70,788,4,4955
4607,4,1,3,1,3,2,31,70,788,5,4955
4607,4,1,2,1,3,1,25,70,788,3,4955
4608,5,1,1,1,3,1,75,70,788,1,4955
4608,5,1,2,1,3,2,71,70,788,2,4955
4609,1,1,1,1,3,2,41,69,789,1,4354
4609,1,1,3,1,3,2,16,69,789,3,4354
4609,1,1,4,1,3,2,9,69,789,3,4354
4609,1,1,2,1,3,2,18,69,789,3,4354
4609,1,1,5,1,3,2,5,69,789,3,4354
4610,2,1,1,1,3,2,75,69,789,1,4354
4610,2,1,2,1,3,1,35,69,789,5,4354
4610,2,1,3,1,3,2,37,69,789,3,4354
4610,2,1,4,1,3,1,22,69,789,4,4354
4611,3,1,5,1,3,1,5,69,789,3,4354
4611,3,1,3,1,3,1,9,69,789,3,4354
4611,3,1,4,1,3,2,8,69,789,3,4354
4611,3,1,2,1,3,2,29,69,789,2,4354
4611,3,1,1,1,3,1,32,69,789,1,4354
4612,4,1,1,1,3,2,54,69,789,1,4354
4613,5,1,1,1,3,1,69,69,789,1,4354
4613,5,1,2,1,3,2,67,69,789,2,4354
4613,5,1,3,1,3,1,43,69,789,3,4354
4613,5,1,4,1,3,2,10,69,789,4,4354
4614,1,1,1,1,3,2,51,70,790,1,4544
4614,1,1,2,1,3,1,17,70,790,3,4544
4615,2,1,5,1,3,2,8,70,790,3,4544
4615,2,1,4,1,3,2,19,70,790,3,4544
4615,2,1,2,1,3,2,43,70,790,2,4544
4615,2,1,1,1,3,1,43,70,790,1,4544
4615,2,1,3,1,3,1,22,70,790,3,4544
4616,3,1,4,1,3,2,22,70,790,3,4544
4616,3,1,3,1,3,1,25,70,790,3,4544
4616,3,1,2,1,3,2,49,70,790,2,4544
4616,3,1,1,1,3,1,49,70,790,1,4544
4616,3,1,5,1,3,1,14,70,790,3,4544
4617,4,1,3,1,3,1,10,70,790,3,4544
4617,4,1,2,1,3,2,43,70,790,2,4544
4617,4,1,1,1,3,1,53,70,790,1,4544
4617,4,1,4,1,3,2,8,70,790,3,4544
4618,5,1,5,1,3,1,9,70,790,3,4544
4618,5,1,4,1,3,2,11,70,790,3,4544
4618,5,1,3,1,3,1,12,70,790,3,4544
4618,5,1,1,1,3,1,39,70,790,1,4544
4618,5,1,2,1,3,2,33,70,790,2,4544
4619,1,1,1,1,3,1,34,70,791,1,5316
4619,1,1,8,1,3,1,4,70,791,3,5316
4619,1,1,3,1,3,2,15,70,791,3,5316
4619,1,1,4,1,3,2,11,70,791,3,5316
4619,1,1,5,1,3,2,9,70,791,3,5316
4619,1,1,6,1,3,1,5,70,791,3,5316
4619,1,1,7,1,3,2,4,70,791,3,5316
4619,1,1,2,1,3,2,33,70,791,2,5316
4620,2,1,11,1,3,2,3,70,791,4,5316
4620,2,1,6,1,3,2,17,70,791,3,5316
4620,2,1,5,1,3,2,20,70,791,3,5316
4620,2,1,4,1,3,2,24,70,791,3,5316
4620,2,1,3,1,3,1,28,70,791,3,5316
4620,2,1,12,1,3,2,2,70,791,4,5316
4620,2,1,1,1,3,1,56,70,791,1,5316
4620,2,1,9,1,3,2,5,70,791,4,5316
4620,2,1,10,1,3,1,4,70,791,4,5316
4620,2,1,8,1,3,2,7,70,791,4,5316
4620,2,1,7,1,3,1,13,70,791,3,5316
4620,2,1,2,1,3,2,44,70,791,2,5316
4621,4,1,2,1,3,2,72,70,791,5,5316
4621,4,1,1,1,3,1,46,70,791,1,5316
4622,5,1,2,1,3,2,65,70,791,2,5316
4622,5,1,3,1,3,1,33,70,791,3,5316
4622,5,1,1,1,3,1,68,70,791,1,5316
4623,1,1,1,1,3,1,26,69,792,1,4146
4623,1,1,2,1,3,2,27,69,792,2,4146
4623,1,1,3,1,3,1,8,69,792,3,4146
4623,1,1,4,1,3,1,5,69,792,3,4146
4623,1,1,5,1,3,1,1,69,792,3,4146
4624,3,1,4,1,3,1,21,69,792,3,4146
4624,3,1,2,1,3,2,44,69,792,2,4146
4624,3,1,3,1,3,1,26,69,792,3,4146
4624,3,1,1,1,3,1,46,69,792,1,4146
4625,4,1,1,1,3,1,72,69,792,1,4146
4625,4,1,2,1,3,2,72,69,792,2,4146
4626,5,1,3,1,3,1,72,69,792,6,4146
4626,5,1,1,1,3,1,40,69,792,1,4146
4626,5,1,2,1,3,1,36,69,792,5,4146
4627,1,1,1,1,3,2,58,71,793,1,5478
4627,1,1,2,1,3,1,63,71,793,2,5478
4628,3,1,3,1,3,1,24,71,793,3,5478
4628,3,1,1,1,3,1,56,71,793,1,5478
4628,3,1,4,1,3,1,20,71,793,3,5478
4628,3,1,2,1,3,2,55,71,793,2,5478
4629,5,1,3,1,3,2,89,71,793,5,5478
4629,5,1,2,1,3,2,31,71,793,3,5478
4629,5,1,1,1,3,2,62,71,793,1,5478
4630,1,1,1,1,3,1,48,70,794,1,5161
4630,1,1,2,1,3,2,41,70,794,2,5161
4630,1,1,10,1,3,1,2,70,794,4,5161
4630,1,1,9,1,3,1,16,70,794,3,5161
4630,1,1,8,1,3,1,16,70,794,3,5161
4630,1,1,7,1,3,1,17,70,794,3,5161
4630,1,1,6,1,3,2,18,70,794,3,5161
4630,1,1,5,1,3,2,20,70,794,3,5161
4630,1,1,4,1,3,2,24,70,794,3,5161
4630,1,1,3,1,3,1,34,70,794,5,5161
4631,2,1,1,1,3,1,65,70,794,1,5161
4632,3,1,3,1,3,2,13,70,794,3,5161
4632,3,1,1,1,3,1,37,70,794,1,5161
4632,3,1,2,1,3,2,37,70,794,2,5161
4632,3,1,5,1,3,2,5,70,794,3,5161
4632,3,1,4,1,3,1,14,70,794,3,5161
4633,4,1,2,1,3,1,24,70,794,3,5161
4633,4,1,3,1,3,2,56,70,794,2,5161
4633,4,1,1,1,3,1,62,70,794,1,5161
4634,5,1,1,1,3,1,51,70,794,1,5161
4634,5,1,3,1,3,1,10,70,794,3,5161
4634,5,1,2,1,3,2,43,70,794,2,5161
4635,2,1,1,1,3,1,38,70,795,1,5018
4635,2,1,2,1,3,2,38,70,795,2,5018
4635,2,1,3,1,3,1,15,70,795,3,5018
4635,2,1,4,1,3,1,9,70,795,3,5018
4636,3,1,1,1,3,1,32,70,795,1,5018
4636,3,1,2,1,3,2,30,70,795,2,5018
4636,3,1,3,1,3,2,0,70,795,3,5018
4637,4,1,1,1,3,2,50,70,795,1,5018
4637,4,1,2,1,3,1,25,70,795,3,5018
4637,4,1,5,1,3,2,6,70,795,4,5018
4637,4,1,4,1,3,2,25,70,795,5,5018
4637,4,1,3,1,3,2,21,70,795,3,5018
4638,5,1,1,1,3,2,44,70,795,1,5018
4638,5,1,2,1,3,1,22,70,795,3,5018
4639,1,1,1,1,3,1,38,69,796,1,4680
4639,1,1,2,1,3,1,17,69,796,3,4680
4639,1,1,3,1,3,2,12,69,796,3,4680
4640,2,1,3,1,3,2,8,69,796,3,4680
4640,2,1,2,1,3,1,15,69,796,3,4680
4640,2,1,1,1,3,2,42,69,796,1,4680
4640,2,1,4,1,3,2,6,69,796,3,4680
4640,2,1,5,1,3,1,5,69,796,3,4680
4641,3,1,1,1,3,1,44,69,796,1,4680
4641,3,1,2,1,3,2,39,69,796,2,4680
4641,3,1,3,1,3,1,19,69,796,3,4680
4641,3,1,4,1,3,2,12,69,796,3,4680
4642,4,1,5,1,3,2,26,69,796,3,4680
4642,4,1,4,1,3,2,26,69,796,3,4680
4642,4,1,1,1,3,1,55,69,796,1,4680
4642,4,1,2,1,3,2,53,69,796,2,4680
4642,4,1,3,1,3,2,28,69,796,3,4680
4643,5,1,1,1,3,1,29,69,796,1,4680
4644,1,1,3,1,3,2,13,69,797,3,4886
4644,1,1,2,1,3,2,29,69,797,2,4886
4644,1,1,1,1,3,1,31,69,797,1,4886
4644,1,1,4,1,3,2,4,69,797,3,4886
4644,1,1,5,1,3,1,3,69,797,3,4886
4645,2,1,3,1,3,2,17,69,797,3,4886
4645,2,1,1,1,3,1,48,69,797,1,4886
4645,2,1,2,1,3,2,43,69,797,2,4886
4646,3,1,2,1,3,2,66,69,797,2,4886
4646,3,1,1,1,3,1,68,69,797,1,4886
4647,4,1,8,1,3,1,24,69,797,5,4886
4647,4,1,7,1,3,1,12,69,797,3,4886
4647,4,1,6,1,3,1,49,69,797,5,4886
4647,4,1,5,1,3,2,19,69,797,3,4886
4647,4,1,4,1,3,1,19,69,797,5,4886
4647,4,1,3,1,3,1,19,69,797,5,4886
4647,4,1,2,1,3,1,49,69,797,2,4886
4647,4,1,1,1,3,2,50,69,797,1,4886
4648,5,1,5,1,3,2,6,69,797,3,4886
4648,5,1,1,1,3,1,32,69,797,1,4886
4648,5,1,2,1,3,2,30,69,797,2,4886
4648,5,1,3,1,3,2,11,69,797,3,4886
4648,5,1,6,1,3,2,4,69,797,3,4886
4648,5,1,4,1,3,1,10,69,797,3,4886
4649,2,1,4,1,3,1,4,71,798,3,5871
4649,2,1,1,1,3,1,34,71,798,1,5871
4649,2,1,2,1,3,2,28,71,798,2,5871
4649,2,1,3,1,3,1,65,71,798,5,5871
4650,3,1,1,1,3,1,24,71,798,1,5871
4651,4,1,1,1,3,1,44,71,798,1,5871
4651,4,1,2,1,3,2,38,71,798,2,5871
4651,4,1,3,1,3,1,5,71,798,3,5871
4652,5,1,2,1,3,2,57,71,798,1,5871
4652,5,1,3,1,3,1,27,71,798,3,5871
4652,5,1,4,1,3,2,23,71,798,3,5871
4653,1,1,1,1,3,2,58,69,799,1,4266
4653,1,1,2,1,3,1,15,69,799,4,4266
4654,2,1,1,1,3,2,69,69,799,1,4266
4654,2,1,2,1,3,1,72,69,799,2,4266
4655,3,1,1,1,3,1,52,69,799,1,4266
4656,4,1,1,1,3,1,32,69,799,1,4266
4656,4,1,2,1,3,2,25,69,799,2,4266
4656,4,1,4,1,3,1,1,69,799,3,4266
4656,4,1,3,1,3,2,4,69,799,3,4266
4657,5,1,1,1,3,2,55,69,799,1,4266
4657,5,1,2,1,3,2,34,69,799,3,4266
4657,5,1,3,1,3,1,27,69,799,3,4266
4657,5,1,4,1,3,1,17,69,799,4,4266
4657,5,1,5,1,3,2,4,69,799,4,4266
4658,1,1,1,1,3,1,34,71,800,1,4506
4658,1,1,3,1,3,2,0,71,800,3,4506
4658,1,1,2,1,3,2,30,71,800,2,4506
4659,3,1,1,1,3,1,56,71,800,1,4506
4659,3,1,2,1,3,2,53,71,800,2,4506
4659,3,1,3,1,3,2,27,71,800,3,4506
4659,3,1,4,1,3,1,25,71,800,3,4506
4660,4,1,1,1,3,1,29,71,800,1,4506
4660,4,1,2,1,3,2,25,71,800,2,4506
4660,4,1,3,1,3,1,5,71,800,3,4506
4661,5,1,2,1,3,2,30,71,800,2,4506
4661,5,1,1,1,3,1,53,71,800,1,4506
4662,1,1,1,1,3,1,49,70,801,1,4745
4662,1,1,2,1,3,2,50,70,801,2,4745
4662,1,1,3,1,3,2,15,70,801,3,4745
4663,2,1,1,1,3,1,37,70,801,1,4745
4663,2,1,2,1,3,2,37,70,801,2,4745
4663,2,1,4,1,3,2,7,70,801,3,4745
4663,2,1,3,1,3,1,10,70,801,3,4745
4664,4,1,1,1,3,1,51,70,801,1,4745
4664,4,1,2,1,3,2,43,70,801,2,4745
4664,4,1,4,1,3,2,18,70,801,3,4745
4664,4,1,3,1,3,2,22,70,801,3,4745
4664,4,1,5,1,3,2,15,70,801,3,4745
4665,5,1,3,1,3,2,5,70,801,3,4745
4665,5,1,2,1,3,2,40,70,801,2,4745
4665,5,1,1,1,3,1,38,70,801,1,4745
4665,5,1,4,1,3,2,2,70,801,3,4745
4666,1,1,1,1,3,2,50,69,802,1,5783
4666,1,1,2,1,3,1,78,69,802,2,5783
4666,1,1,3,1,3,2,25,69,802,3,5783
4667,2,1,1,1,3,1,40,69,802,1,5783
4667,2,1,2,1,3,2,40,69,802,2,5783
4667,2,1,3,1,3,1,13,69,802,3,5783
4667,2,1,4,1,3,2,10,69,802,3,5783
4667,2,1,5,1,3,1,8,69,802,3,5783
4668,3,1,1,1,3,1,49,69,802,1,5783
4668,3,1,5,1,3,1,30,69,802,3,5783
4668,3,1,4,1,3,2,23,69,802,5,5783
4668,3,1,3,1,3,1,10,69,802,3,5783
4668,3,1,2,1,3,2,50,69,802,2,5783
4669,4,1,4,1,3,2,3,69,802,3,5783
4669,4,1,3,1,3,2,19,69,802,3,5783
4669,4,1,2,1,3,1,21,69,802,3,5783
4669,4,1,1,1,3,2,40,69,802,1,5783
4669,4,1,5,1,3,1,5,69,802,3,5783
4670,5,1,1,1,3,2,50,69,802,1,5783
4670,5,1,2,1,3,1,25,69,802,5,5783
4670,5,1,3,1,3,2,23,69,802,3,5783
4670,5,1,4,1,3,2,5,69,802,4,5783
4670,5,1,5,1,3,2,1,69,802,4,5783
4671,1,1,2,2,3,1,68,70,803,2,4717
4671,1,1,1,2,3,2,66,70,803,1,4717
4671,1,1,4,2,3,2,33,70,803,3,4717
4671,1,1,5,2,3,2,13,70,803,4,4717
4671,1,1,3,2,3,1,58,70,803,5,4717
4672,2,1,2,2,3,2,30,70,803,2,4717
4672,2,1,3,2,3,2,13,70,803,5,4717
4672,2,1,4,2,3,2,3,70,803,3,4717
4672,2,1,1,2,3,1,37,70,803,1,4717
4673,3,1,2,2,3,2,70,70,803,2,4717
4673,3,1,1,2,3,1,70,70,803,1,4717
4674,4,1,3,2,3,1,5,70,803,3,4717
4674,4,1,1,2,3,1,35,70,803,1,4717
4674,4,1,4,2,3,2,2,70,803,3,4717
4674,4,1,2,2,3,2,34,70,803,2,4717
4675,5,1,1,2,3,2,72,70,803,1,4717
4676,1,1,4,2,3,2,25,69,804,3,4098
4676,1,1,2,2,3,2,54,69,804,2,4098
4676,1,1,1,2,3,1,54,69,804,1,4098
4676,1,1,3,2,3,1,26,69,804,3,4098
4677,3,1,2,2,3,2,62,69,804,2,4098
4677,3,1,3,2,3,2,36,69,804,3,4098
4677,3,1,1,2,3,1,68,69,804,1,4098
4678,4,1,3,2,3,2,0,69,804,3,4098
4678,4,1,2,2,3,2,22,69,804,2,4098
4678,4,1,1,2,3,1,24,69,804,1,4098
4679,5,1,2,2,3,1,34,69,804,5,4098
4679,5,1,1,2,3,1,72,69,804,1,4098
4679,5,1,3,2,3,2,30,69,804,3,4098
4679,5,1,4,2,3,1,10,69,804,4,4098
4679,5,1,5,2,3,2,7,69,804,4,4098
4680,2,1,1,2,3,1,57,65,805,1,7024
4680,2,1,2,2,3,2,45,65,805,2,7024
4680,2,1,3,2,3,1,20,65,805,3,7024
4681,3,1,2,2,3,2,58,65,805,2,7024
4681,3,1,1,2,3,1,59,65,805,1,7024
4681,3,1,3,2,3,2,23,65,805,3,7024
4681,3,1,7,2,3,2,6,65,805,4,7024
4681,3,1,4,2,3,2,20,65,805,3,7024
4681,3,1,5,2,3,1,25,65,805,3,7024
4681,3,1,6,2,3,2,23,65,805,5,7024
4682,4,1,1,2,3,1,35,65,805,1,7024
4683,7,1,1,2,3,1,58,65,805,1,7024
4684,8,1,2,2,3,2,39,65,805,2,7024
4684,8,1,1,2,3,1,38,65,805,1,7024
4684,8,1,3,2,3,2,11,65,805,3,7024
4684,8,1,5,2,3,1,4,65,805,3,7024
4684,8,1,4,2,3,2,7,65,805,3,7024
4685,9,1,1,2,3,1,55,65,805,1,7024
4685,9,1,2,2,3,1,34,65,805,5,7024
4685,9,1,3,2,3,2,52,65,805,2,7024
4685,9,1,4,2,3,2,35,65,805,3,7024
4685,9,1,5,2,3,2,9,65,805,4,7024
4685,9,1,6,2,3,2,6,65,805,4,7024
4686,10,1,1,2,3,1,64,65,805,1,7024
4687,11,1,1,2,3,1,57,65,805,1,7024
4687,11,1,2,2,3,1,10,65,805,4,7024
4687,11,1,3,2,3,2,56,65,805,2,7024
4688,12,1,1,2,3,2,19,65,805,1,7024
4689,13,1,1,2,3,1,29,65,805,1,7024
4690,14,1,1,2,3,1,33,65,805,1,7024
4691,16,1,2,2,3,1,20,65,805,3,7024
