"P0_1","P0_2","P0_3","P0_4_1","P0_4_2","P1_1","P1_2","FOLIO","VIV_SEL","ID_ENT","FAC_VIV"
2,4,1,1,1,4,1,534,4,0,2531
2,4,1,1,1,5,1,535,5,0,2531
3,4,1,1,1,2,1,536,1,0,2778
3,5,1,1,1,1,1,537,3,0,2778
2,4,1,1,1,3,1,538,4,0,2778
2,4,1,1,1,3,1,539,5,0,2778
1,2,1,1,2,1,1,540,1,0,2051
1,1,1,2,2,1,1,541,2,0,2051
2,4,1,1,1,5,1,542,3,0,2051
1,1,1,2,1,4,1,543,5,0,2051
1,2,1,1,1,3,1,544,1,0,2821
1,2,1,1,2,1,1,545,2,0,2821
1,1,1,2,2,2,1,546,4,0,2821
2,4,1,1,1,3,1,547,5,0,2821
2,4,1,2,1,4,1,548,2,0,2751
2,3,1,2,1,1,1,549,3,0,2751
2,2,1,2,1,5,1,550,4,0,2751
3,3,1,1,1,5,1,551,5,0,2751
1,1,1,1,1,4,1,552,1,0,2262
3,4,2,1,1,5,1,553,2,0,2262
1,2,1,1,1,3,1,554,3,0,2262
2,2,1,2,1,2,1,555,4,0,2262
1,1,1,2,2,1,1,556,5,0,2262
3,4,1,1,1,3,1,557,1,0,2954
3,5,1,1,1,1,1,558,2,0,2954
2,3,1,1,1,1,1,559,3,0,2954
1,2,1,1,1,2,1,560,4,0,2954
2,3,1,2,2,2,1,561,5,0,2954
2,4,1,1,1,5,1,562,1,0,2694
2,4,1,2,1,10,1,563,2,0,2694
2,4,1,2,1,4,1,564,3,0,2694
3,5,1,1,1,4,1,565,4,0,2694
2,4,1,1,1,4,1,566,5,0,2694
1,2,1,2,2,3,1,567,1,0,2190
2,3,1,2,1,3,1,568,2,0,2190
2,4,1,2,2,3,1,569,3,0,2190
2,4,1,1,1,5,1,570,4,0,2190
4,5,1,2,1,4,1,571,5,0,2190
1,3,1,1,1,1,1,572,2,0,2422
2,3,1,2,1,2,1,573,3,0,2422
3,5,2,1,1,1,1,574,5,0,2422
3,6,2,1,1,4,1,575,1,0,3110
2,3,1,1,1,2,1,576,2,0,3110
2,3,1,1,1,3,1,577,3,0,3110
2,5,1,1,1,4,1,578,4,0,3110
3,5,1,1,1,3,1,579,5,0,3110
2,4,1,1,1,6,1,580,1,0,2613
2,4,1,1,1,6,1,581,2,0,2613
2,4,1,1,1,5,1,582,3,0,2613
2,4,1,1,1,5,1,583,4,0,2613
3,5,1,2,1,7,1,584,5,0,2613
2,5,1,1,1,4,1,585,1,0,2835
2,3,1,1,1,4,1,586,2,0,2835
3,5,1,1,1,5,1,587,3,0,2835
3,4,1,1,2,2,1,588,4,0,2835
1,2,0,1,2,3,1,589,1,0,2463
2,3,1,1,1,5,1,590,2,0,2463
2,3,1,2,1,5,1,591,3,0,2463
3,5,1,1,1,8,1,592,4,0,2463
2,3,1,1,2,3,1,593,5,0,2463
3,4,2,1,1,4,1,594,1,0,2637
2,5,1,1,1,11,2,595,2,0,2637
3,5,1,2,1,5,1,596,3,0,2637
2,3,1,1,1,3,1,597,4,0,2637
4,6,2,1,1,7,1,598,5,0,2637
3,5,1,1,1,2,1,599,2,0,2849
2,5,1,1,1,4,1,600,3,0,2849
2,4,1,1,1,1,1,601,4,0,2849
2,3,1,1,1,5,1,602,5,0,2849
2,5,2,1,1,3,1,603,1,0,3086
4,6,2,1,1,6,1,604,3,0,3086
2,3,1,1,1,4,1,605,4,0,3086
1,1,1,1,2,8,1,606,5,0,3086
2,5,1,1,1,4,1,607,1,0,2860
3,6,2,1,1,6,1,608,3,0,2860
3,5,2,1,1,4,1,609,5,0,2860
1,3,2,1,1,2,1,610,1,0,1942
3,4,2,1,1,5,1,611,2,0,1942
4,5,3,1,1,8,2,612,3,0,1942
3,5,1,1,1,7,1,613,4,0,1942
1,5,3,1,1,1,1,614,5,0,1942
1,2,1,2,1,2,1,615,6,0,1942
5,8,2,2,1,2,2,616,8,0,1942
2,2,1,2,2,5,1,617,9,0,1942
2,4,1,1,1,5,1,618,10,0,1942
2,3,1,2,2,5,1,619,11,0,1942
2,4,1,1,1,2,1,620,12,0,1942
2,4,1,1,2,5,1,621,13,0,1942
1,4,1,2,1,1,1,622,14,0,1942
2,3,1,1,1,4,1,623,15,0,1942
2,3,1,2,1,3,1,624,17,0,1942
2,4,1,1,1,4,1,625,18,0,1942
1,2,1,1,1,1,1,626,19,0,1942
2,3,2,1,1,3,1,627,20,0,1942
3,4,1,1,1,3,1,628,1,0,2635
3,4,1,2,1,7,1,629,2,0,2635
2,2,1,2,1,4,1,630,3,0,2635
4,4,1,1,1,11,2,631,4,0,2635
4,5,1,1,1,11,1,632,5,0,2635
2,3,1,1,1,2,1,633,1,0,2873
2,3,1,1,1,4,1,634,4,0,2873
2,2,1,2,1,4,1,635,1,0,2592
2,3,1,2,1,3,1,636,3,0,2592
2,4,1,2,2,1,1,637,4,0,2592
2,3,1,2,1,4,1,638,5,0,2592
2,4,1,1,1,3,1,639,6,0,2592
2,4,1,2,1,4,1,640,7,0,2592
2,4,1,1,1,3,1,641,8,0,2592
2,3,1,2,2,3,1,642,9,0,2592
2,3,1,2,1,3,1,643,10,0,2592
1,4,1,2,1,3,1,644,11,0,2592
2,4,1,1,1,3,1,645,12,0,2592
2,3,1,1,1,4,1,646,13,0,2592
2,2,1,2,1,7,1,647,15,0,2592
2,3,1,2,1,5,1,648,16,0,2592
2,3,1,2,1,1,1,649,17,0,2592
2,4,1,2,1,2,1,650,18,0,2592
2,3,1,2,1,4,1,651,19,0,2592
2,3,1,2,1,4,1,652,20,0,2592
1,2,1,1,1,4,1,653,1,0,2585
2,3,1,2,2,4,1,654,2,0,2585
1,1,1,2,2,1,1,655,3,0,2585
3,5,1,1,2,1,1,656,4,0,2585
3,6,2,1,1,5,1,657,5,0,2585
3,4,2,1,1,4,1,658,6,0,2585
3,5,1,1,1,3,1,659,7,0,2585
6,8,1,1,1,5,1,660,8,0,2585
2,5,1,1,1,1,1,661,9,0,2585
2,6,1,1,1,3,1,662,10,0,2585
2,4,1,1,1,4,1,663,12,0,2585
1,3,1,1,2,3,1,664,13,0,2585
2,4,1,1,1,3,1,665,14,0,2585
1,2,1,1,1,5,1,666,15,0,2585
2,2,1,1,2,4,1,667,16,0,2585
1,2,1,1,1,2,1,668,17,0,2585
1,1,0,2,2,1,1,669,18,0,2585
1,1,1,2,2,4,1,670,19,0,2585
1,1,1,1,2,3,1,671,20,0,2585
2,3,1,1,1,4,1,672,1,0,2047
3,4,1,1,1,4,1,673,2,0,2047
1,4,1,1,1,2,1,674,3,0,2047
1,4,1,1,1,2,1,675,4,0,2047
1,5,1,1,1,3,1,676,5,0,2047
3,3,1,1,1,2,1,677,6,0,2047
3,5,1,1,1,5,1,678,7,0,2047
2,5,1,1,1,2,1,679,9,0,2047
3,5,1,1,1,4,1,680,10,0,2047
3,5,1,1,1,3,1,681,11,0,2047
3,5,1,1,2,2,1,682,12,0,2047
2,4,1,1,1,3,1,683,14,0,2047
3,5,1,1,1,5,1,684,15,0,2047
1,3,1,1,1,1,1,685,16,0,2047
3,5,1,1,1,1,1,686,17,0,2047
3,4,1,1,1,5,1,687,19,0,2047
3,4,1,1,1,7,1,688,20,0,2047
2,2,1,2,1,4,1,689,1,0,2741
2,4,1,1,2,6,1,690,2,0,2741
2,5,1,1,1,4,1,691,5,0,2741
1,2,1,1,2,4,1,692,1,0,4082
1,1,1,2,2,4,1,693,2,0,4082
4,5,1,2,1,6,1,694,3,0,4082
2,2,1,2,2,4,1,695,5,0,4082
1,1,1,2,2,3,1,696,6,0,4082
2,3,1,1,2,3,1,697,7,0,4082
3,4,1,1,2,6,1,698,8,0,4082
2,5,1,1,1,5,1,699,9,0,4082
3,4,1,1,1,8,1,700,10,0,4082
2,3,1,1,2,8,1,701,11,0,4082
3,4,1,1,1,8,1,702,12,0,4082
1,3,1,2,1,4,1,703,13,0,4082
2,4,1,1,2,6,1,704,15,0,4082
2,4,1,1,1,5,1,705,16,0,4082
1,1,1,2,2,1,1,706,17,0,4082
1,1,1,2,2,1,1,707,19,0,4082
2,4,1,1,1,5,1,708,20,0,4082
3,7,1,1,1,2,1,709,2,0,2410
3,5,1,1,1,5,1,710,3,0,2410
1,3,1,2,2,3,1,711,4,0,2410
2,3,1,1,1,3,1,712,5,0,2410
3,4,1,1,1,4,1,713,6,0,2410
3,4,1,2,2,1,1,714,7,0,2410
1,2,1,1,2,2,1,715,8,0,2410
1,6,1,2,2,2,1,716,9,0,2410
2,3,1,2,2,5,1,717,11,0,2410
3,4,1,1,2,5,1,718,12,0,2410
2,4,1,1,1,3,1,719,13,0,2410
1,3,1,1,2,2,1,720,14,0,2410
3,6,1,1,1,4,1,721,15,0,2410
2,3,1,1,1,6,1,722,16,0,2410
3,5,2,1,2,5,1,723,18,0,2410
3,7,1,1,1,4,1,724,20,0,2410
1,3,1,1,1,1,1,725,1,0,537
2,3,2,1,1,4,1,726,2,0,537
2,2,1,2,2,1,1,727,3,0,537
2,4,1,1,1,4,1,728,4,0,537
3,6,3,1,1,2,1,729,5,0,537
1,3,1,1,1,1,1,730,2,0,424
3,5,2,1,1,2,1,731,3,0,424
2,3,1,2,2,1,1,732,4,0,424
2,4,1,1,1,2,1,733,5,0,424
1,1,1,2,1,1,1,734,1,0,390
2,2,1,2,2,2,1,735,2,0,390
2,3,1,1,1,5,1,736,3,0,390
2,3,1,2,2,3,1,737,4,0,390
1,1,1,2,1,1,1,738,5,0,390
2,4,2,1,1,2,1,739,1,0,575
2,3,1,1,1,4,1,740,2,0,575
2,4,2,1,1,4,1,741,3,0,575
1,4,2,1,1,3,1,742,4,0,575
3,6,4,1,1,4,1,743,1,0,410
3,6,1,2,1,4,1,744,3,0,410
2,3,1,1,1,4,1,745,4,0,410
1,2,1,2,2,1,1,746,5,0,410
2,3,1,1,1,3,1,747,1,0,348
3,5,1,1,1,4,1,748,1,0,382
2,4,2,1,1,5,1,749,2,0,382
2,4,1,1,1,5,1,750,3,0,382
1,2,1,1,1,2,1,751,4,0,382
3,3,1,1,1,4,1,752,5,0,382
1,2,1,1,1,1,1,753,1,0,346
1,1,0,2,2,1,1,754,2,0,346
1,1,1,2,1,1,1,755,3,0,346
3,5,3,1,1,2,1,756,4,0,346
1,3,1,1,1,3,1,757,5,0,346
4,5,2,1,1,4,1,758,1,0,478
2,4,4,1,1,3,1,759,2,0,478
1,3,1,2,2,1,1,760,2,0,371
2,2,1,1,1,3,1,761,3,0,371
2,3,1,1,1,2,1,762,4,0,371
1,7,2,1,1,2,1,763,5,0,371
1,3,1,2,2,1,1,764,1,0,415
1,3,1,2,1,1,1,765,2,0,415
4,5,3,1,1,4,1,766,3,0,415
5,6,2,1,1,7,1,767,5,0,415
1,4,3,1,1,2,1,768,4,0,340
1,4,1,2,1,1,1,769,1,0,319
2,4,1,1,1,4,1,770,2,0,319
2,4,1,1,2,3,1,771,3,0,319
2,4,1,2,1,4,1,772,4,0,319
3,4,2,1,1,5,1,773,1,0,454
2,3,1,2,1,6,2,774,4,0,454
3,4,2,1,1,2,1,775,5,0,454
3,4,2,1,1,4,1,776,1,0,398
2,2,1,1,1,4,1,777,2,0,398
2,3,1,2,1,4,1,778,3,0,398
4,4,2,1,1,8,1,779,5,0,398
2,4,1,2,1,2,1,780,2,0,456
4,5,2,1,1,7,2,781,3,0,456
2,3,1,1,2,4,1,782,5,0,456
3,6,2,1,1,3,1,783,1,0,1954
3,5,2,1,1,4,1,784,2,0,1954
1,1,1,2,1,2,1,785,3,0,1954
2,3,1,2,1,1,1,786,4,0,1954
2,4,1,2,1,5,1,787,1,0,1693
1,2,1,2,2,2,1,788,2,0,1693
2,3,1,1,1,2,1,789,3,0,1693
2,2,0,2,2,5,1,790,4,0,1693
3,4,1,2,1,9,1,791,5,0,1693
2,2,1,1,1,4,1,792,1,0,436
3,4,3,1,1,3,1,793,2,0,436
3,5,3,1,1,5,1,794,4,0,436
3,4,2,1,1,4,1,795,5,0,436
2,2,1,2,1,3,1,796,3,0,466
2,3,1,1,1,4,1,797,4,0,466
2,3,1,1,1,5,1,798,5,0,466
1,3,1,1,1,1,1,799,1,0,380
1,2,1,1,2,1,1,800,2,0,380
1,3,1,1,1,1,1,801,3,0,380
1,3,1,2,1,1,1,802,4,0,380
2,3,1,1,1,4,1,803,5,0,380
2,4,1,1,1,5,1,804,1,0,262
1,3,1,2,2,1,1,805,2,0,262
1,2,1,1,1,1,1,806,4,0,262
2,2,1,2,1,3,1,807,5,0,262
2,3,1,1,1,3,1,808,1,0,370
2,4,1,1,1,3,1,809,2,0,370
2,3,1,1,1,3,1,810,3,0,370
2,3,1,2,2,2,1,811,4,0,370
2,4,3,1,1,4,1,812,5,0,370
2,2,2,1,1,3,1,813,1,0,435
3,6,1,1,1,3,1,814,2,0,435
2,3,1,1,1,4,1,815,3,0,435
2,3,2,1,1,3,1,816,4,0,435
2,2,1,1,1,2,1,817,5,0,435
3,4,1,1,1,5,1,818,1,0,455
1,2,1,1,2,3,1,819,2,0,455
2,3,1,1,1,4,1,820,3,0,455
1,3,1,1,1,3,1,821,4,0,455
2,4,1,1,1,4,1,822,5,0,455
5,7,3,1,1,4,1,823,1,0,354
3,4,1,1,1,4,1,824,2,0,354
2,6,1,2,1,3,1,825,4,0,354
2,3,1,2,2,3,1,826,5,0,354
3,4,1,1,1,3,1,827,1,0,391
2,2,1,1,2,2,1,828,2,0,391
3,3,1,1,1,4,1,829,4,0,391
2,5,2,1,1,3,1,830,5,0,391
2,3,1,1,1,1,1,831,2,0,348
4,7,3,1,1,1,1,832,3,0,348
2,4,1,1,1,3,1,833,4,0,348
2,4,1,2,2,1,1,834,5,0,348
2,3,1,2,1,2,1,835,1,0,361
2,3,1,1,1,4,1,836,2,0,361
2,4,1,1,1,4,1,837,3,0,361
2,3,1,1,1,5,1,838,4,0,361
2,3,1,1,1,5,1,839,5,0,361
2,4,2,1,1,6,1,840,2,0,373
3,4,2,1,1,4,1,841,4,0,373
1,2,1,1,1,1,1,842,5,0,373
2,4,2,1,1,2,1,843,1,0,1680
2,4,1,1,1,3,1,844,2,0,1680
2,4,1,1,1,5,1,845,3,0,1680
2,3,1,1,2,2,1,846,4,0,1680
4,8,2,1,1,5,1,847,5,0,1680
2,2,1,2,1,2,1,848,1,0,357
2,3,1,1,1,4,1,849,2,0,357
2,3,1,1,2,3,1,850,3,0,357
1,2,1,1,1,1,1,851,4,0,357
2,4,1,2,1,3,1,852,5,0,357
1,2,1,1,2,3,1,853,1,0,1883
2,3,1,2,2,2,1,854,2,0,1883
2,4,1,1,1,3,1,855,3,0,1883
1,2,1,1,1,2,1,856,4,0,1883
1,1,1,2,2,1,1,857,1,0,366
2,3,1,1,1,6,1,858,2,0,366
1,1,1,1,1,4,1,859,3,0,366
2,3,0,2,2,5,1,860,4,0,366
1,1,1,1,1,3,1,861,5,0,366
1,3,1,2,1,2,1,862,1,0,379
1,2,1,1,2,2,1,863,2,0,379
3,4,1,2,2,1,1,864,3,0,379
1,2,1,2,2,3,1,865,4,0,379
1,1,1,2,2,1,1,866,5,0,379
2,5,2,1,1,2,1,867,1,0,397
3,4,1,1,1,3,1,868,3,0,397
3,5,2,1,1,5,1,869,4,0,397
2,3,1,1,1,2,1,870,6,0,397
2,3,1,1,2,3,1,871,7,0,397
3,4,2,1,1,5,1,872,8,0,397
3,5,2,1,1,3,1,873,9,0,397
2,3,2,1,1,6,1,874,10,0,397
1,2,1,2,2,1,1,875,11,0,397
3,4,1,1,1,1,1,876,12,0,397
2,4,1,1,1,5,1,877,14,0,397
3,4,3,1,1,4,1,878,15,0,397
1,5,3,1,1,4,1,879,16,0,397
1,2,1,2,2,1,1,880,17,0,397
3,4,2,1,1,5,1,881,18,0,397
2,4,1,1,1,4,1,882,19,0,397
2,3,1,1,1,3,1,883,20,0,397
3,4,2,1,1,4,1,884,1,0,556
1,4,3,2,2,1,1,885,2,0,556
1,1,1,1,1,1,1,886,3,0,556
1,1,1,1,1,2,1,887,5,0,556
2,5,3,1,1,2,1,888,7,0,556
1,2,1,1,1,1,1,889,8,0,556
2,5,1,1,1,2,1,890,9,0,556
1,2,1,2,1,1,1,891,10,0,556
2,4,1,1,1,4,1,892,11,0,556
1,3,1,1,1,2,1,893,13,0,556
4,5,2,1,1,5,1,894,14,0,556
1,1,1,2,2,1,1,895,15,0,556
4,5,2,1,1,2,1,896,16,0,556
2,3,2,1,1,3,1,897,18,0,556
2,4,2,1,1,4,1,898,19,0,556
3,4,1,1,1,4,1,899,1,0,380
2,3,3,2,2,1,1,900,2,0,380
4,5,2,1,2,8,1,901,3,0,380
3,5,2,2,1,7,1,902,4,0,380
3,4,1,2,1,4,1,903,5,0,380
1,2,1,2,1,4,1,904,7,0,380
3,4,2,1,1,4,1,905,8,0,380
2,3,1,1,1,5,1,906,9,0,380
2,3,1,1,1,5,1,907,11,0,380
2,4,1,2,1,2,1,908,12,0,380
2,3,1,2,1,3,1,909,13,0,380
3,4,2,1,1,3,1,910,14,0,380
1,2,1,1,1,5,1,911,16,0,380
1,1,1,1,1,1,1,912,17,0,380
1,1,1,2,2,2,2,913,18,0,380
2,2,2,1,1,4,1,914,20,0,380
2,3,1,1,1,5,1,915,1,0,388
1,3,1,1,1,3,1,916,3,0,388
2,2,1,2,1,7,2,917,4,0,388
1,2,1,2,2,1,1,918,5,0,388
3,4,1,1,1,5,1,919,6,0,388
1,3,1,2,1,3,1,920,7,0,388
3,4,2,1,1,6,1,921,8,0,388
2,4,1,1,1,3,1,922,9,0,388
2,3,2,1,1,4,1,923,10,0,388
4,6,2,1,1,6,1,924,11,0,388
1,1,1,2,2,3,1,925,12,0,388
3,4,2,1,1,2,1,926,13,0,388
2,4,1,1,1,3,1,927,14,0,388
2,3,1,1,1,6,1,928,15,0,388
3,4,1,1,1,3,1,929,16,0,388
2,2,1,1,1,6,1,930,17,0,388
1,3,2,1,1,1,1,931,18,0,388
2,3,1,1,1,6,1,932,19,0,388
3,3,0,2,2,7,1,933,20,0,388
1,2,1,1,1,2,1,934,1,0,491
4,5,5,1,1,4,1,935,2,0,491
2,2,1,1,2,5,1,936,3,0,491
1,1,1,2,2,2,1,937,4,0,491
2,3,1,2,1,4,1,938,5,0,491
1,2,1,1,1,2,1,939,6,0,491
2,3,2,1,1,3,1,940,7,0,491
1,1,1,2,1,1,1,941,9,0,491
1,2,1,2,2,1,1,942,10,0,491
4,7,4,1,1,6,1,943,11,0,491
1,1,1,2,2,2,1,944,12,0,491
2,5,1,1,1,5,1,945,14,0,491
1,3,1,1,1,2,1,946,15,0,491
2,4,2,2,2,3,1,947,16,0,491
1,1,1,2,1,1,1,948,18,0,491
1,1,1,2,1,2,1,949,19,0,491
1,2,1,2,1,2,1,950,20,0,491
1,3,1,1,1,3,1,951,1,0,875
2,4,2,1,1,3,1,952,2,0,875
2,3,1,1,1,4,1,953,3,0,875
2,4,1,1,1,3,1,954,4,0,875
2,6,1,1,1,4,1,955,6,0,875
3,4,2,1,1,4,1,956,7,0,875
2,3,2,1,1,3,1,957,8,0,875
3,4,2,1,1,4,1,958,10,0,875
2,3,1,1,1,2,1,959,12,0,875
2,3,2,1,1,4,1,960,13,0,875
2,3,2,1,1,2,1,961,14,0,875
3,4,2,1,1,4,1,962,15,0,875
3,3,1,2,1,4,1,963,16,0,875
3,4,1,1,1,5,1,964,17,0,875
2,3,2,1,1,4,1,965,18,0,875
3,4,1,1,1,7,1,966,19,0,875
1,1,0,2,1,3,1,967,1,0,480
3,5,1,2,1,4,1,968,2,0,480
1,1,1,2,2,2,1,969,3,0,480
1,1,1,1,2,4,1,970,4,0,480
1,1,1,2,1,1,1,971,6,0,480
2,3,1,2,1,5,1,972,7,0,480
1,1,1,2,2,3,1,973,8,0,480
1,1,1,2,1,1,1,974,10,0,480
1,1,1,2,2,2,1,975,11,0,480
1,1,1,2,1,1,1,976,12,0,480
1,1,1,2,1,4,1,977,13,0,480
2,3,1,1,1,6,1,978,14,0,480
1,1,1,2,2,4,1,979,15,0,480
2,3,1,1,1,6,1,980,16,0,480
1,1,1,1,1,1,1,981,17,0,480
1,1,1,1,1,2,1,982,18,0,480
1,1,1,2,1,2,1,983,19,0,480
1,2,1,2,2,2,1,984,20,0,480
1,1,1,1,2,4,1,985,1,0,447
1,1,1,2,1,1,1,986,3,0,447
2,2,2,1,1,9,1,987,4,0,447
2,2,1,2,1,9,1,988,5,0,447
1,1,1,1,1,4,1,989,6,0,447
3,4,1,2,1,8,1,990,7,0,447
3,5,1,1,1,5,1,991,11,0,447
1,1,0,2,2,3,1,992,12,0,447
1,1,1,2,2,1,1,993,13,0,447
2,3,1,1,2,2,1,994,14,0,447
2,3,2,1,1,5,1,995,15,0,447
2,2,1,2,2,3,1,996,16,0,447
1,1,1,1,2,1,1,997,17,0,447
2,3,1,1,1,4,1,998,18,0,447
1,1,1,2,2,4,1,999,20,0,447
3,4,2,1,1,5,1,1000,2,0,401
3,3,1,2,2,6,1,1001,3,0,401
1,1,0,2,2,5,1,1002,4,0,401
2,2,2,2,1,5,1,1003,5,0,401
2,3,2,2,1,4,1,1004,6,0,401
1,3,1,1,1,4,1,1005,7,0,401
1,1,1,2,1,1,1,1006,8,0,401
2,2,2,1,1,5,1,1007,9,0,401
1,1,1,2,1,1,1,1008,10,0,401
1,1,1,2,1,1,1,1009,11,0,401
1,1,1,2,2,1,1,1010,12,0,401
1,1,1,2,2,3,1,1011,13,0,401
1,1,1,2,1,2,1,1012,14,0,401
1,1,1,2,1,4,1,1013,15,0,401
2,3,1,2,1,3,1,1014,16,0,401
1,1,1,2,1,1,1,1015,17,0,401
2,3,1,1,1,5,1,1016,18,0,401
3,4,3,1,1,4,1,1017,19,0,401
1,3,1,1,1,4,1,1018,1,0,622
1,1,1,1,1,4,1,1019,2,0,622
2,3,1,2,1,1,1,1020,3,0,622
1,3,1,1,2,2,1,1021,4,0,622
3,3,2,1,1,3,1,1022,5,0,622
2,4,2,1,1,3,1,1023,7,0,622
1,3,2,1,1,4,1,1024,8,0,622
1,1,1,2,1,4,1,1025,9,0,622
3,4,2,1,1,3,1,1026,10,0,622
3,4,1,1,1,4,1,1027,12,0,622
1,2,1,1,2,2,1,1028,14,0,622
1,1,1,2,1,3,1,1029,16,0,622
2,2,1,1,1,4,1,1030,17,0,622
2,2,1,1,1,5,1,1031,18,0,622
1,1,1,2,2,1,1,1032,19,0,622
1,2,1,1,2,3,1,1033,20,0,622
2,2,1,1,1,4,1,1034,2,0,604
1,1,1,1,1,1,1,1035,3,0,604
1,2,1,2,1,4,1,1036,4,0,604
2,3,1,1,1,3,1,1037,5,0,604
4,5,3,1,1,12,1,1038,6,0,604
3,4,1,2,2,1,1,1039,7,0,604
1,1,1,1,1,3,1,1040,10,0,604
1,2,1,2,2,3,1,1041,11,0,604
4,5,4,1,1,3,1,1042,12,0,604
2,4,2,1,1,2,1,1043,13,0,604
1,2,1,2,1,1,1,1044,14,0,604
1,1,1,1,1,2,1,1045,15,0,604
1,2,1,2,1,2,1,1046,16,0,604
1,5,3,1,1,2,1,1047,17,0,604
1,1,1,1,1,2,1,1048,19,0,604
1,2,1,1,2,4,1,1049,1,0,583
2,3,1,2,1,2,1,1050,3,0,583
2,3,1,1,1,5,1,1051,4,0,583
2,4,1,1,2,3,1,1052,5,0,583
1,2,1,1,1,2,1,1053,6,0,583
3,4,1,1,1,5,1,1054,7,0,583
2,2,1,1,1,3,1,1055,8,0,583
3,4,1,1,1,5,1,1056,9,0,583
2,3,1,2,2,4,1,1057,10,0,583
2,3,1,2,1,5,1,1058,11,0,583
1,1,1,2,1,2,1,1059,12,0,583
2,3,1,1,1,1,1,1060,13,0,583
2,3,1,1,2,2,1,1061,14,0,583
2,3,1,1,1,7,1,1062,15,0,583
2,3,1,2,1,3,1,1063,18,0,583
2,3,1,1,1,7,1,1064,19,0,583
2,4,1,2,1,4,1,1065,20,0,583
2,3,1,1,2,2,1,1066,3,0,1616
3,4,1,1,2,9,1,1067,4,0,1616
4,5,1,1,1,15,2,1068,5,0,1616
1,2,1,2,2,4,1,1069,6,0,1616
1,3,1,1,1,1,1,1070,8,0,1616
1,1,1,1,2,2,1,1071,9,0,1616
1,1,1,1,1,3,1,1072,10,0,1616
2,4,2,1,1,2,1,1073,11,0,1616
2,3,1,1,2,11,1,1074,13,0,1616
3,4,1,1,2,8,1,1075,15,0,1616
1,1,1,2,2,3,1,1076,16,0,1616
3,3,1,1,2,3,1,1077,17,0,1616
2,4,1,1,1,8,1,1078,18,0,1616
2,3,1,1,2,5,1,1079,19,0,1616
2,2,1,1,2,5,1,1080,20,0,1616
2,3,1,1,1,4,1,1081,21,0,1616
1,1,0,2,2,2,2,1082,1,0,1332
1,1,0,2,2,1,1,1083,2,0,1332
1,1,0,2,2,3,2,1084,3,0,1332
1,1,1,2,2,2,1,1085,4,0,1332
1,1,0,2,2,2,2,1086,5,0,1332
1,1,0,2,1,1,1,1087,6,0,1332
1,1,0,2,2,1,1,1088,7,0,1332
1,1,0,2,2,3,1,1089,8,0,1332
1,1,0,2,2,1,1,1090,9,0,1332
1,1,0,2,2,1,1,1091,10,0,1332
1,1,0,2,2,2,2,1092,11,0,1332
1,1,0,2,2,1,1,1093,12,0,1332
1,1,0,2,2,1,1,1094,13,0,1332
1,1,0,2,2,1,1,1095,14,0,1332
1,1,0,2,2,2,1,1096,15,0,1332
1,1,0,2,2,2,1,1097,16,0,1332
1,1,0,2,2,3,1,1098,17,0,1332
1,1,0,2,2,5,1,1099,18,0,1332
1,1,0,2,2,2,1,1100,19,0,1332
1,1,0,2,2,4,1,1101,20,0,1332
1,1,1,2,2,3,1,1102,16,0,2245
2,2,1,2,2,4,1,1103,17,0,2245
1,1,1,2,2,1,1,1104,18,0,2245
1,2,1,2,2,5,1,1105,19,0,2245
1,1,1,2,1,3,1,1106,20,0,2245
1,2,1,1,1,1,1,1107,2,0,513
3,5,1,2,1,4,1,1108,4,0,513
2,2,2,1,1,3,1,1109,5,0,513
2,4,2,2,2,2,2,1110,1,0,795
2,2,1,2,1,3,1,1111,2,0,795
1,5,1,2,2,1,1,1112,3,0,795
2,5,1,2,1,4,1,1113,4,0,795
2,2,0,2,1,4,1,1114,5,0,795
3,6,1,1,1,4,1,1115,1,0,765
2,4,1,1,1,4,1,1116,2,0,765
3,5,3,2,1,5,1,1117,3,0,765
3,5,2,1,1,6,1,1118,4,0,765
2,4,1,2,1,3,1,1119,5,0,765
2,3,1,1,1,6,1,1120,1,0,766
4,6,2,2,1,8,1,1121,2,0,766
2,2,1,2,2,4,1,1122,3,0,766
4,7,0,2,1,2,1,1123,4,0,766
2,2,1,2,1,7,1,1124,5,0,766
1,2,1,2,1,3,1,1125,1,0,601
2,6,2,1,1,6,1,1126,2,0,601
3,4,1,2,2,2,1,1127,3,0,601
1,2,1,1,1,4,1,1128,4,0,601
2,3,1,2,1,5,1,1129,5,0,601
2,4,1,2,1,4,1,1130,1,0,570
2,4,1,2,1,4,1,1131,2,0,570
3,5,4,1,1,4,1,1132,3,0,570
2,3,1,1,1,3,1,1133,4,0,570
4,6,3,1,1,5,1,1134,5,0,570
2,4,1,1,1,4,1,1135,1,0,606
3,4,1,2,1,3,1,1136,2,0,606
2,4,1,1,1,3,1,1137,3,0,606
4,6,2,1,1,6,1,1138,4,0,606
1,4,1,1,1,4,1,1139,5,0,606
1,1,1,1,2,1,1,1140,1,0,825
1,2,1,2,1,4,1,1141,2,0,825
1,4,1,2,1,1,1,1142,3,0,825
2,4,1,2,1,2,1,1143,4,0,825
2,4,1,2,1,3,1,1144,5,0,825
1,2,0,2,1,3,1,1145,1,0,786
2,3,1,1,1,4,1,1146,2,0,786
1,3,1,2,1,2,1,1147,3,0,786
3,5,1,2,1,5,2,1148,4,0,786
