"VIV_SEL","HOGAR","N_REN","TLOC","REGION","SEXO","EDAD","EST_DIS","UPM_DIS","FAC_HOG","UPM"
2,1,3,1,3,2,64,3,39,951,101791
2,1,4,1,3,1,8,3,39,951,101791
2,1,5,1,3,2,3,3,39,951,101791
2,1,6,1,3,2,0,3,39,951,101791
3,1,2,1,3,2,30,3,39,951,101791
3,1,3,1,3,2,12,3,39,951,101791
3,1,4,1,3,2,7,3,39,951,101791
3,1,5,1,3,2,5,3,39,951,101791
3,1,6,1,3,2,3,3,39,951,101791
4,1,1,1,3,1,38,3,39,951,101791
4,1,2,1,3,1,74,3,39,951,101791
4,1,3,1,3,1,19,3,39,951,101791
4,1,4,1,3,2,20,3,39,951,101791
4,1,5,1,3,2,16,3,39,951,101791
4,1,6,1,3,2,11,3,39,951,101791
5,1,1,1,3,2,44,3,39,951,101791
5,1,2,1,3,1,26,3,39,951,101791
1,1,1,1,3,2,48,3,40,1011,101830
1,1,2,1,3,1,25,3,40,1011,101830
1,1,3,1,3,1,16,3,40,1011,101830
2,1,1,1,3,2,55,3,40,1011,101830
3,1,1,1,3,2,37,3,40,1011,101830
3,1,2,1,3,2,20,3,40,1011,101830
3,1,3,1,3,1,16,3,40,1011,101830
3,1,4,1,3,2,19,3,40,1011,101830
3,1,5,1,3,2,3,3,40,1011,101830
3,1,6,1,3,2,1,3,40,1011,101830
4,1,1,1,3,1,36,3,40,1011,101830
4,1,2,1,3,2,34,3,40,1011,101830
4,1,3,1,3,1,14,3,40,1011,101830
4,1,4,1,3,1,9,3,40,1011,101830
5,1,1,1,3,1,33,3,40,1011,101830
5,1,2,1,3,2,33,3,40,1011,101830
5,1,3,1,3,2,9,3,40,1011,101830
5,1,4,1,3,1,11,3,40,1011,101830
1,1,1,1,3,1,51,5,41,1361,101858
1,1,2,1,3,2,34,5,41,1361,101858
1,1,3,1,3,2,14,5,41,1361,101858
1,1,4,1,3,2,11,5,41,1361,101858
1,1,5,1,3,1,9,5,41,1361,101858
2,1,1,1,3,2,35,5,41,1361,101858
2,1,2,1,3,2,14,5,41,1361,101858
2,1,3,1,3,2,13,5,41,1361,101858
3,1,1,1,3,1,59,5,41,1361,101858
3,1,2,1,3,2,57,5,41,1361,101858
3,1,3,1,3,2,34,5,41,1361,101858
4,1,1,1,3,1,35,5,41,1361,101858
4,1,2,1,3,2,35,5,41,1361,101858
4,1,3,1,3,2,11,5,41,1361,101858
4,1,4,1,3,1,5,5,41,1361,101858
5,1,1,1,3,1,26,5,41,1361,101858
5,1,2,1,3,2,22,5,41,1361,101858
5,1,3,1,3,1,4,5,41,1361,101858
5,1,4,1,3,2,0,5,41,1361,101858
1,1,1,1,3,2,37,3,42,1128,101923
1,1,2,1,3,1,41,3,42,1128,101923
1,1,3,1,3,1,7,3,42,1128,101923
1,1,4,1,3,1,4,3,42,1128,101923
1,1,5,1,3,2,2,3,42,1128,101923
2,1,1,1,3,2,49,3,42,1128,101923
2,1,2,1,3,2,24,3,42,1128,101923
2,1,3,1,3,1,12,3,42,1128,101923
2,1,4,1,3,2,8,3,42,1128,101923
2,1,5,1,3,1,2,3,42,1128,101923
3,1,1,1,3,1,41,3,42,1128,101923
3,1,2,1,3,2,36,3,42,1128,101923
3,1,3,1,3,2,16,3,42,1128,101923
3,1,4,1,3,1,16,3,42,1128,101923
3,1,5,1,3,1,14,3,42,1128,101923
3,1,6,1,3,1,16,3,42,1128,101923
4,1,1,1,3,1,36,3,42,1128,101923
4,1,2,1,3,2,41,3,42,1128,101923
4,1,3,1,3,1,17,3,42,1128,101923
4,1,4,1,3,1,15,3,42,1128,101923
5,1,1,1,3,1,29,3,42,1128,101923
5,1,2,1,3,2,27,3,42,1128,101923
5,1,3,1,3,1,11,3,42,1128,101923
5,1,4,1,3,2,3,3,42,1128,101923
1,1,1,1,3,1,67,5,43,1416,101931
1,1,2,1,3,2,67,5,43,1416,101931
1,1,3,1,3,2,47,5,43,1416,101931
1,1,4,1,3,2,36,5,43,1416,101931
2,1,1,1,3,1,47,5,43,1416,101931
2,1,2,1,3,2,53,5,43,1416,101931
2,1,3,1,3,2,19,5,43,1416,101931
2,1,4,1,3,2,21,5,43,1416,101931
3,1,1,1,3,1,51,5,43,1416,101931
3,1,2,1,3,2,53,5,43,1416,101931
3,1,3,1,3,1,80,5,43,1416,101931
4,1,1,1,3,1,61,5,43,1416,101931
4,1,2,1,3,2,59,5,43,1416,101931
4,1,3,1,3,1,24,5,43,1416,101931
5,1,1,1,3,2,41,5,43,1416,101931
5,1,2,1,3,1,40,5,43,1416,101931
1,1,1,1,3,1,24,3,44,1093,101988
1,1,2,1,3,2,24,3,44,1093,101988
1,1,3,1,3,2,3,3,44,1093,101988
1,1,4,1,3,1,1,3,44,1093,101988
2,1,1,1,3,1,37,3,44,1093,101988
2,1,2,1,3,2,35,3,44,1093,101988
2,1,3,1,3,2,9,3,44,1093,101988
2,1,4,1,3,1,11,3,44,1093,101988
2,1,5,1,3,1,6,3,44,1093,101988
2,1,6,1,3,2,1,3,44,1093,101988
4,1,2,1,3,1,40,3,44,1093,101988
5,1,1,1,3,2,28,3,44,1093,101988
1,1,1,2,3,1,40,3,45,1058,102023
1,1,2,2,3,2,40,3,45,1058,102023
1,1,3,2,3,1,11,3,45,1058,102023
1,1,4,2,3,1,10,3,45,1058,102023
1,1,5,2,3,2,7,3,45,1058,102023
2,1,1,2,3,1,35,3,45,1058,102023
2,1,2,2,3,2,20,3,45,1058,102023
2,1,3,2,3,2,10,3,45,1058,102023
2,1,4,2,3,1,2,3,45,1058,102023
2,1,5,2,3,1,1,3,45,1058,102023
3,1,1,2,3,2,51,3,45,1058,102023
3,1,2,2,3,1,54,3,45,1058,102023
3,1,3,2,3,2,21,3,45,1058,102023
3,1,4,2,3,1,16,3,45,1058,102023
4,1,1,2,3,1,51,3,45,1058,102023
4,1,2,2,3,2,50,3,45,1058,102023
4,1,3,2,3,2,29,3,45,1058,102023
4,1,4,2,3,2,27,3,45,1058,102023
4,1,5,2,3,2,24,3,45,1058,102023
4,1,6,2,3,1,21,3,45,1058,102023
4,1,7,2,3,1,17,3,45,1058,102023
4,1,8,2,3,2,7,3,45,1058,102023
4,1,9,2,3,2,4,3,45,1058,102023
4,1,10,2,3,1,7,3,45,1058,102023
4,1,11,2,3,1,3,3,45,1058,102023
5,1,1,2,3,1,31,3,45,1058,102023
5,1,2,2,3,2,33,3,45,1058,102023
5,1,3,2,3,1,14,3,45,1058,102023
5,1,4,2,3,1,9,3,45,1058,102023
5,1,5,2,3,2,7,3,45,1058,102023
1,1,1,2,3,2,43,3,46,1010,102062
1,1,2,2,3,2,19,3,46,1010,102062
1,1,3,2,3,2,23,3,46,1010,102062
1,1,4,2,3,2,2,3,46,1010,102062
2,1,1,2,3,1,56,3,46,1010,102062
2,1,2,2,3,1,16,3,46,1010,102062
2,1,3,2,3,2,48,3,46,1010,102062
3,1,1,2,3,2,53,3,46,1010,102062
3,1,2,2,3,1,27,3,46,1010,102062
3,1,3,2,3,1,16,3,46,1010,102062
3,1,4,2,3,2,20,3,46,1010,102062
3,1,5,2,3,1,2,3,46,1010,102062
4,1,1,2,3,1,44,3,46,1010,102062
4,1,2,2,3,2,43,3,46,1010,102062
4,1,3,2,3,2,23,3,46,1010,102062
4,1,4,2,3,2,20,3,46,1010,102062
4,1,5,2,3,1,4,3,46,1010,102062
4,1,6,2,3,2,3,3,46,1010,102062
5,1,1,2,3,1,31,3,46,1010,102062
5,1,2,2,3,2,33,3,46,1010,102062
5,1,3,2,3,2,11,3,46,1010,102062
5,1,4,2,3,2,11,3,46,1010,102062
5,1,5,2,3,2,10,3,46,1010,102062
5,1,6,2,3,2,8,3,46,1010,102062
5,1,7,2,3,1,3,3,46,1010,102062
1,1,1,2,3,1,53,1,47,1294,102157
1,1,2,2,3,2,48,1,47,1294,102157
1,1,3,2,3,2,18,1,47,1294,102157
1,1,4,2,3,2,18,1,47,1294,102157
1,1,5,2,3,2,14,1,47,1294,102157
2,1,1,2,3,1,22,1,47,1294,102157
2,1,2,2,3,2,21,1,47,1294,102157
2,1,3,2,3,1,0,1,47,1294,102157
3,1,1,2,3,1,51,1,47,1294,102157
3,1,2,2,3,2,39,1,47,1294,102157
3,1,3,2,3,1,20,1,47,1294,102157
3,1,4,2,3,1,13,1,47,1294,102157
3,1,5,2,3,1,10,1,47,1294,102157
4,1,1,2,3,1,49,1,47,1294,102157
4,1,2,2,3,2,19,1,47,1294,102157
5,1,1,2,3,1,40,1,47,1294,102157
5,1,2,2,3,2,40,1,47,1294,102157
5,1,3,2,3,1,17,1,47,1294,102157
5,1,4,2,3,2,15,1,47,1294,102157
5,1,5,2,3,2,14,1,47,1294,102157
5,1,6,2,3,2,6,1,47,1294,102157
6,1,1,2,3,1,49,1,47,1294,102157
6,1,2,2,3,2,47,1,47,1294,102157
7,1,1,2,3,1,40,1,47,1294,102157
7,1,2,2,3,2,37,1,47,1294,102157
7,1,3,2,3,1,16,1,47,1294,102157
8,1,1,2,3,1,21,1,47,1294,102157
8,1,2,2,3,2,22,1,47,1294,102157
9,1,1,2,3,1,29,1,47,1294,102157
9,1,2,2,3,2,27,1,47,1294,102157
9,1,3,2,3,2,10,1,47,1294,102157
9,1,4,2,3,2,3,1,47,1294,102157
10,1,1,2,3,1,33,1,47,1294,102157
10,1,2,2,3,2,33,1,47,1294,102157
10,1,3,2,3,1,5,1,47,1294,102157
10,1,4,2,3,1,1,1,47,1294,102157
11,1,1,2,3,1,32,1,47,1294,102157
11,1,2,2,3,2,30,1,47,1294,102157
11,1,3,2,3,1,6,1,47,1294,102157
11,1,4,2,3,1,2,1,47,1294,102157
12,1,1,2,3,2,39,1,47,1294,102157
12,1,2,2,3,1,36,1,47,1294,102157
13,1,1,2,3,1,30,1,47,1294,102157
13,1,2,2,3,2,23,1,47,1294,102157
14,1,1,2,3,1,36,1,47,1294,102157
15,1,1,2,3,1,36,1,47,1294,102157
15,1,2,2,3,2,32,1,47,1294,102157
15,1,3,2,3,1,17,1,47,1294,102157
15,1,4,2,3,2,16,1,47,1294,102157
15,1,5,2,3,2,10,1,47,1294,102157
15,1,6,2,3,1,8,1,47,1294,102157
16,1,1,2,3,1,26,1,47,1294,102157
16,1,2,2,3,2,25,1,47,1294,102157
16,1,3,2,3,1,5,1,47,1294,102157
16,1,4,2,3,1,1,1,47,1294,102157
17,1,1,2,3,2,45,1,47,1294,102157
17,1,2,2,3,1,39,1,47,1294,102157
17,1,3,2,3,1,14,1,47,1294,102157
18,1,1,2,3,2,64,1,47,1294,102157
18,1,2,2,3,2,43,1,47,1294,102157
18,1,3,2,3,1,37,1,47,1294,102157
18,1,4,2,3,2,32,1,47,1294,102157
18,1,5,2,3,1,24,1,47,1294,102157
18,1,6,2,3,1,17,1,47,1294,102157
18,1,7,2,3,1,13,1,47,1294,102157
18,1,8,2,3,2,14,1,47,1294,102157
18,1,9,2,3,2,8,1,47,1294,102157
19,1,1,2,3,2,46,1,47,1294,102157
19,1,2,2,3,2,21,1,47,1294,102157
19,1,4,2,3,1,56,1,47,1294,102157
19,1,5,2,3,2,23,1,47,1294,102157
20,1,1,2,3,1,33,1,47,1294,102157
20,1,2,2,3,2,29,1,47,1294,102157
20,1,3,2,3,1,4,1,47,1294,102157
1,1,1,3,3,1,77,4,48,1237,102284
1,1,2,3,3,2,75,4,48,1237,102284
2,1,1,3,3,2,45,4,48,1237,102284
4,1,1,3,3,1,47,4,48,1237,102284
4,1,2,3,3,2,47,4,48,1237,102284
4,1,3,3,3,1,13,4,48,1237,102284
1,1,1,3,3,2,41,1,49,1331,102366
1,1,2,3,3,1,38,1,49,1331,102366
1,1,3,3,3,2,8,1,49,1331,102366
1,1,4,3,3,1,7,1,49,1331,102366
1,1,5,3,3,1,7,1,49,1331,102366
2,1,1,3,3,1,37,1,49,1331,102366
2,1,2,3,3,2,36,1,49,1331,102366
2,1,3,3,3,2,19,1,49,1331,102366
2,1,4,3,3,1,16,1,49,1331,102366
2,1,5,3,3,1,10,1,49,1331,102366
2,1,6,3,3,1,2,1,49,1331,102366
3,1,1,3,3,1,30,1,49,1331,102366
3,1,3,3,3,2,8,1,49,1331,102366
3,1,4,3,3,1,5,1,49,1331,102366
4,1,1,3,3,1,39,1,49,1331,102366
4,1,2,3,3,2,36,1,49,1331,102366
4,1,3,3,3,1,21,1,49,1331,102366
4,1,4,3,3,1,17,1,49,1331,102366
4,1,5,3,3,2,14,1,49,1331,102366
5,1,1,3,3,2,42,1,49,1331,102366
5,1,2,3,3,2,6,1,49,1331,102366
6,1,1,3,3,2,54,1,49,1331,102366
6,1,2,3,3,2,25,1,49,1331,102366
6,1,3,3,3,1,14,1,49,1331,102366
6,1,4,3,3,2,3,1,49,1331,102366
6,1,5,3,3,1,2,1,49,1331,102366
7,1,1,3,3,1,40,1,49,1331,102366
7,1,2,3,3,2,45,1,49,1331,102366
7,1,3,3,3,1,19,1,49,1331,102366
7,1,4,3,3,2,15,1,49,1331,102366
7,1,5,3,3,2,12,1,49,1331,102366
7,1,6,3,3,1,7,1,49,1331,102366
8,1,1,3,3,1,43,1,49,1331,102366
8,1,2,3,3,2,44,1,49,1331,102366
8,1,3,3,3,1,21,1,49,1331,102366
8,1,4,3,3,2,13,1,49,1331,102366
9,1,1,3,3,1,44,1,49,1331,102366
9,1,2,3,3,2,43,1,49,1331,102366
9,1,3,3,3,2,19,1,49,1331,102366
9,1,4,3,3,1,13,1,49,1331,102366
9,1,5,3,3,1,12,1,49,1331,102366
11,1,1,3,3,1,43,1,49,1331,102366
11,1,2,3,3,2,42,1,49,1331,102366
11,1,3,3,3,1,20,1,49,1331,102366
11,1,4,3,3,1,11,1,49,1331,102366
12,1,1,3,3,1,39,1,49,1331,102366
12,1,2,3,3,2,38,1,49,1331,102366
12,1,3,3,3,2,16,1,49,1331,102366
12,1,4,3,3,1,14,1,49,1331,102366
12,1,5,3,3,1,7,1,49,1331,102366
13,1,1,3,3,1,24,1,49,1331,102366
13,1,2,3,3,2,27,1,49,1331,102366
15,1,1,3,3,1,55,1,49,1331,102366
15,1,2,3,3,2,54,1,49,1331,102366
15,1,3,3,3,1,23,1,49,1331,102366
15,1,4,3,3,1,22,1,49,1331,102366
16,1,1,3,3,1,39,1,49,1331,102366
16,1,2,3,3,2,36,1,49,1331,102366
16,1,3,3,3,1,4,1,49,1331,102366
17,1,1,3,3,2,51,1,49,1331,102366
17,1,2,3,3,1,48,1,49,1331,102366
17,1,3,3,3,1,35,1,49,1331,102366
17,1,4,3,3,1,41,1,49,1331,102366
17,1,5,3,3,2,23,1,49,1331,102366
17,1,6,3,3,1,9,1,49,1331,102366
17,1,7,3,3,1,8,1,49,1331,102366
17,1,8,3,3,2,4,1,49,1331,102366
18,1,1,3,3,1,53,1,49,1331,102366
18,1,2,3,3,2,42,1,49,1331,102366
18,1,3,3,3,2,20,1,49,1331,102366
18,1,4,3,3,1,14,1,49,1331,102366
18,1,5,3,3,2,13,1,49,1331,102366
19,1,1,3,3,2,38,1,49,1331,102366
19,1,2,3,3,2,10,1,49,1331,102366
19,1,3,3,3,1,9,1,49,1331,102366
20,1,1,3,3,2,34,1,49,1331,102366
20,1,2,3,3,1,14,1,49,1331,102366
20,1,3,3,3,1,10,1,49,1331,102366
20,1,4,3,3,1,9,1,49,1331,102366
1,1,1,4,3,1,67,2,50,1563,160041
1,1,2,4,3,2,56,2,50,1563,160041
1,1,3,4,3,1,24,2,50,1563,160041
1,1,4,4,3,1,22,2,50,1563,160041
2,1,1,4,3,1,58,2,50,1563,160041
3,1,1,4,3,1,65,2,50,1563,160041
4,1,1,4,3,1,40,2,50,1563,160041
4,1,2,4,3,2,38,2,50,1563,160041
4,1,3,4,3,1,11,2,50,1563,160041
4,1,4,4,3,1,7,2,50,1563,160041
4,1,5,4,3,2,3,2,50,1563,160041
5,1,1,4,3,1,70,2,50,1563,160041
5,1,2,4,3,2,63,2,50,1563,160041
6,1,1,4,3,1,54,2,50,1563,160041
6,1,2,4,3,2,53,2,50,1563,160041
7,1,1,4,3,1,30,2,50,1563,160041
7,1,2,4,3,2,23,2,50,1563,160041
7,1,3,4,3,2,2,2,50,1563,160041
8,1,1,4,3,2,18,2,50,1563,160041
8,1,2,4,3,2,2,2,50,1563,160041
9,1,1,4,3,1,59,2,50,1563,160041
9,1,2,4,3,2,54,2,50,1563,160041
9,1,3,4,3,1,15,2,50,1563,160041
9,1,4,4,3,2,13,2,50,1563,160041
10,1,1,4,3,2,53,2,50,1563,160041
10,1,2,4,3,1,21,2,50,1563,160041
10,1,3,4,3,2,17,2,50,1563,160041
11,1,1,4,3,2,72,2,50,1563,160041
12,1,1,4,3,2,62,2,50,1563,160041
12,1,2,4,3,2,21,2,50,1563,160041
12,1,3,4,3,1,24,2,50,1563,160041
12,1,4,4,3,1,2,2,50,1563,160041
13,1,1,4,3,2,64,2,50,1563,160041
14,1,1,4,3,2,26,2,50,1563,160041
14,1,2,4,3,1,8,2,50,1563,160041
14,1,3,4,3,1,5,2,50,1563,160041
14,1,4,4,3,2,4,2,50,1563,160041
15,1,1,4,3,1,38,2,50,1563,160041
15,1,2,4,3,2,13,2,50,1563,160041
15,1,3,4,3,1,8,2,50,1563,160041
15,1,4,4,3,2,4,2,50,1563,160041
17,1,1,4,3,2,57,2,50,1563,160041
19,1,1,4,3,1,67,2,50,1563,160041
19,1,2,4,3,2,64,2,50,1563,160041
20,1,1,4,3,1,56,2,50,1563,160041
20,1,2,4,3,2,49,2,50,1563,160041
20,1,3,4,3,2,22,2,50,1563,160041
20,1,4,4,3,2,18,2,50,1563,160041
20,1,5,4,3,2,14,2,50,1563,160041
20,1,6,4,3,1,9,2,50,1563,160041
1,1,1,4,3,1,62,2,51,1801,160060
1,1,2,4,3,2,63,2,51,1801,160060
2,1,1,4,3,1,45,2,51,1801,160060
2,1,2,4,3,1,25,2,51,1801,160060
2,1,3,4,3,1,25,2,51,1801,160060
2,1,4,4,3,2,23,2,51,1801,160060
2,1,5,4,3,1,4,2,51,1801,160060
3,1,1,4,3,1,42,2,51,1801,160060
3,1,2,4,3,2,41,2,51,1801,160060
3,1,3,4,3,2,21,2,51,1801,160060
3,1,4,4,3,2,18,2,51,1801,160060
3,1,5,4,3,2,15,2,51,1801,160060
3,1,6,4,3,1,13,2,51,1801,160060
3,1,7,4,3,1,8,2,51,1801,160060
4,1,1,4,3,1,79,2,51,1801,160060
4,1,2,4,3,2,71,2,51,1801,160060
4,1,3,4,3,2,40,2,51,1801,160060
4,2,1,4,3,1,35,2,51,1801,160060
4,2,2,4,3,2,32,2,51,1801,160060
4,2,3,4,3,2,8,2,51,1801,160060
4,2,4,4,3,2,5,2,51,1801,160060
4,2,5,4,3,1,0,2,51,1801,160060
4,3,1,4,3,1,48,2,51,1801,160060
4,3,2,4,3,2,40,2,51,1801,160060
4,3,3,4,3,1,19,2,51,1801,160060
4,3,4,4,3,2,17,2,51,1801,160060
4,3,5,4,3,1,11,2,51,1801,160060
4,3,6,4,3,1,5,2,51,1801,160060
4,3,7,4,3,1,3,2,51,1801,160060
5,1,1,4,3,2,49,2,51,1801,160060
5,1,2,4,3,1,98,2,51,1801,160060
5,1,3,4,3,1,38,2,51,1801,160060
6,1,1,4,3,1,70,2,51,1801,160060
6,1,2,4,3,2,69,2,51,1801,160060
6,1,3,4,3,1,36,2,51,1801,160060
6,1,4,4,3,2,24,2,51,1801,160060
7,1,1,4,3,2,67,2,51,1801,160060
8,1,1,4,3,1,30,2,51,1801,160060
8,1,2,4,3,2,33,2,51,1801,160060
8,1,3,4,3,2,72,2,51,1801,160060
8,1,4,4,3,1,8,2,51,1801,160060
8,1,5,4,3,1,1,2,51,1801,160060
9,1,1,4,3,2,81,2,51,1801,160060
10,1,1,4,3,1,45,2,51,1801,160060
10,1,2,4,3,2,35,2,51,1801,160060
10,1,3,4,3,2,75,2,51,1801,160060
10,1,4,4,3,1,6,2,51,1801,160060
10,1,5,4,3,1,5,2,51,1801,160060
11,1,1,4,3,2,59,2,51,1801,160060
11,1,2,4,3,2,17,2,51,1801,160060
11,1,3,4,3,1,16,2,51,1801,160060
11,1,4,4,3,2,12,2,51,1801,160060
12,1,1,4,3,1,50,2,51,1801,160060
12,1,2,4,3,1,36,2,51,1801,160060
12,1,3,4,3,2,22,2,51,1801,160060
12,1,4,4,3,2,2,2,51,1801,160060
13,1,1,4,3,2,67,2,51,1801,160060
13,1,2,4,3,2,40,2,51,1801,160060
14,1,1,4,3,1,26,2,51,1801,160060
14,1,2,4,3,2,24,2,51,1801,160060
14,1,3,4,3,2,3,2,51,1801,160060
15,1,1,4,3,1,53,2,51,1801,160060
15,1,2,4,3,2,54,2,51,1801,160060
15,1,3,4,3,1,11,2,51,1801,160060
16,1,1,4,3,1,44,2,51,1801,160060
16,1,2,4,3,1,9,2,51,1801,160060
16,1,3,4,3,2,32,2,51,1801,160060
16,1,4,4,3,2,12,2,51,1801,160060
17,1,1,4,3,2,18,2,51,1801,160060
17,1,2,4,3,2,0,2,51,1801,160060
18,1,1,4,3,1,58,2,51,1801,160060
18,1,2,4,3,2,57,2,51,1801,160060
18,1,3,4,3,1,22,2,51,1801,160060
19,1,1,4,3,1,37,2,51,1801,160060
19,1,2,4,3,2,35,2,51,1801,160060
19,1,3,4,3,1,16,2,51,1801,160060
19,1,4,4,3,2,11,2,51,1801,160060
19,1,5,4,3,1,0,2,51,1801,160060
20,1,1,4,3,1,30,2,51,1801,160060
20,1,2,4,3,2,23,2,51,1801,160060
20,1,3,4,3,2,3,2,51,1801,160060
20,1,4,4,3,2,1,2,51,1801,160060
5,1,1,4,3,1,63,2,52,847,160192
5,1,2,4,3,2,60,2,52,847,160192
5,1,3,4,3,2,32,2,52,847,160192
5,1,4,4,3,2,8,2,52,847,160192
5,1,5,4,3,1,6,2,52,847,160192
6,1,1,4,3,1,36,2,52,847,160192
6,1,2,4,3,2,35,2,52,847,160192
6,1,3,4,3,1,6,2,52,847,160192
6,1,4,4,3,2,42,2,52,847,160192
7,1,1,4,3,1,25,2,52,847,160192
7,1,2,4,3,2,24,2,52,847,160192
9,1,1,4,3,1,30,2,52,847,160192
9,1,2,4,3,2,29,2,52,847,160192
10,1,1,4,3,1,33,2,52,847,160192
10,1,2,4,3,2,34,2,52,847,160192
10,1,3,4,3,2,5,2,52,847,160192
10,1,4,4,3,2,2,2,52,847,160192
10,1,5,4,3,1,0,2,52,847,160192
12,1,1,4,3,1,25,2,52,847,160192
12,1,2,4,3,2,25,2,52,847,160192
13,1,1,4,3,1,46,2,52,847,160192
13,1,2,4,3,2,43,2,52,847,160192
13,1,3,4,3,2,55,2,52,847,160192
13,1,4,4,3,2,3,2,52,847,160192
14,1,1,4,3,1,32,2,52,847,160192
14,1,2,4,3,2,34,2,52,847,160192
14,1,3,4,3,1,0,2,52,847,160192
15,1,1,4,3,2,31,2,52,847,160192
16,1,1,4,3,2,26,2,52,847,160192
17,1,1,4,3,2,40,2,52,847,160192
17,1,2,4,3,1,25,2,52,847,160192
19,1,1,4,3,1,51,2,52,847,160192
20,1,1,4,3,1,48,2,52,847,160192
20,1,2,4,3,2,46,2,52,847,160192
20,1,3,4,3,1,20,2,52,847,160192
20,1,4,4,3,1,15,2,52,847,160192
1,1,1,1,1,1,37,9,53,3014,200028
1,1,2,1,1,2,4,9,53,3014,200028
2,1,1,1,1,1,54,9,53,3014,200028
3,1,1,1,1,1,52,9,53,3014,200028
3,1,2,1,1,2,50,9,53,3014,200028
4,1,1,1,1,1,26,9,53,3014,200028
4,1,2,1,1,1,11,9,53,3014,200028
4,1,3,1,1,2,14,9,53,3014,200028
4,1,4,1,1,2,30,9,53,3014,200028
4,1,5,1,1,2,0,9,53,3014,200028
2,1,1,1,1,2,36,10,54,3309,200030
2,1,2,1,1,1,37,10,54,3309,200030
2,1,3,1,1,2,1,10,54,3309,200030
3,1,1,1,1,1,30,10,54,3309,200030
3,1,2,1,1,2,29,10,54,3309,200030
4,1,1,1,1,1,53,10,54,3309,200030
4,1,2,1,1,2,46,10,54,3309,200030
4,1,3,1,1,1,22,10,54,3309,200030
4,1,4,1,1,2,17,10,54,3309,200030
5,1,1,1,1,1,45,10,54,3309,200030
5,1,2,1,1,2,39,10,54,3309,200030
5,1,3,1,1,1,9,10,54,3309,200030
1,1,1,1,1,2,65,9,55,2413,200199
1,1,2,1,1,2,67,9,55,2413,200199
1,1,3,1,1,2,88,9,55,2413,200199
2,1,1,1,1,2,80,9,55,2413,200199
3,1,1,1,1,2,82,9,55,2413,200199
4,1,1,1,1,2,39,9,55,2413,200199
4,1,2,1,1,2,21,9,55,2413,200199
4,1,3,1,1,1,12,9,55,2413,200199
4,1,4,1,1,2,3,9,55,2413,200199
5,1,1,1,1,1,76,9,55,2413,200199
5,1,2,1,1,2,66,9,55,2413,200199
2,1,1,1,1,2,31,9,56,2445,200235
2,1,2,1,1,1,44,9,56,2445,200235
2,1,3,1,1,2,6,9,56,2445,200235
2,1,4,1,1,1,3,9,56,2445,200235
3,1,1,1,1,1,55,9,56,2445,200235
3,1,2,1,1,2,50,9,56,2445,200235
3,1,3,1,1,1,22,9,56,2445,200235
3,1,4,1,1,1,21,9,56,2445,200235
3,1,5,1,1,1,16,9,56,2445,200235
3,1,6,1,1,1,11,9,56,2445,200235
4,1,2,1,1,2,30,9,56,2445,200235
4,1,3,1,1,2,13,9,56,2445,200235
4,1,4,1,1,2,9,9,56,2445,200235
4,1,5,1,1,2,7,9,56,2445,200235
1,1,1,1,1,1,29,8,57,3137,200429
2,1,1,1,1,1,68,8,57,3137,200429
2,1,2,1,1,2,62,8,57,3137,200429
4,1,1,1,1,1,83,8,57,3137,200429
5,1,1,1,1,1,24,8,57,3137,200429
5,1,2,1,1,2,23,8,57,3137,200429
5,1,3,1,1,2,5,8,57,3137,200429
5,1,4,1,1,1,1,8,57,3137,200429
1,1,1,1,1,2,20,10,58,2407,200548
1,1,2,1,1,2,21,10,58,2407,200548
2,1,1,1,1,1,51,10,58,2407,200548
2,1,2,1,1,2,44,10,58,2407,200548
2,1,3,1,1,2,13,10,58,2407,200548
2,1,4,1,1,1,19,10,58,2407,200548
3,1,1,1,1,2,27,10,58,2407,200548
3,1,2,1,1,1,27,10,58,2407,200548
1,1,1,1,1,1,53,8,59,2366,200636
1,1,2,1,1,2,49,8,59,2366,200636
3,1,1,1,1,1,31,8,59,2366,200636
3,1,2,1,1,2,31,8,59,2366,200636
3,1,3,1,1,2,6,8,59,2366,200636
3,1,4,1,1,1,11,8,59,2366,200636
5,1,1,1,1,1,50,8,59,2366,200636
1,1,1,1,1,1,40,9,60,2225,200752
1,1,2,1,1,2,38,9,60,2225,200752
1,1,4,1,1,1,16,9,60,2225,200752
1,1,5,1,1,2,9,9,60,2225,200752
2,1,1,1,1,1,31,9,60,2225,200752
2,1,2,1,1,2,26,9,60,2225,200752
2,1,3,1,1,1,0,9,60,2225,200752
3,1,1,1,1,1,51,9,60,2225,200752
3,1,2,1,1,2,50,9,60,2225,200752
3,1,3,1,1,1,21,9,60,2225,200752
3,1,4,1,1,1,18,9,60,2225,200752
3,1,5,1,1,2,14,9,60,2225,200752
4,1,1,1,1,1,68,9,60,2225,200752
4,1,2,1,1,2,60,9,60,2225,200752
4,1,3,1,1,2,40,9,60,2225,200752
5,1,1,1,1,1,39,9,60,2225,200752
5,1,2,1,1,2,37,9,60,2225,200752
5,1,3,1,1,1,12,9,60,2225,200752
5,1,4,1,1,2,10,9,60,2225,200752
1,1,1,1,1,1,59,9,61,2411,200960
2,1,1,1,1,1,74,9,61,2411,200960
2,1,2,1,1,2,42,9,61,2411,200960
2,1,3,1,1,1,27,9,61,2411,200960
2,1,4,1,1,1,1,9,61,2411,200960
