UPM,VIV_SEL,HOGAR,N_REN,EDAD,SEXO,REGION,TLOC,EST_DIS,UPM_DIS,FAC_PER,GRA,NIV,P3_1,P3_12,P3_2,P3_3,P3_5,P4_1,P4_4_1,P4_4_2,P4_4_3,P4_4_4,P4_4_5,P4_4_6,P4_4_7,P4_5,P4_7,P4_8_1,P4_8_2,P4_8_3,P4_8_4,P4_9_1,P4_9_2,P4_9_3,P5_1_1,P5_1_2,P5_1_3,P5_1_4,P5_1_5,P5_1_6,P5_29,P5_3,P5_4,P6_18,P6_1_1,P6_1_2,P6_1_3,P6_1_4,P6_1_5,P6_3,P10_1,P10_13,P10_8,P11_1_1,P11_1_2,P11_1_3,P11_2_1,P11_2_2,P11_2_3,P11_2_4,P11_2_9,P12_1,P12_2,P12_3,P12_4,P13_1,P13_2_1,P13_2_2,P13_2_3,P13_2_4,P7_1_1,P7_1_2,P7_1_3,P7_1_4,P7_1_5,P7_1_6,P7_1_7,P8_1,P9_1,P9_9_1,P9_9_2,P9_9_3,P9_9_4,P9_9_5
100565,4,1,1,59,1,3,1,4,17,5211,3,6,1,1,5,6,1,1,2,2,2,2,1,2,2,1,2,2,1,3,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,0,0,1,0,0,1,1,1.0,3,2,1,1,1,2,2,2,9,9,1,1,9,1,1,2,1,2,2,2
100565,5,1,1,50,2,3,1,4,17,2298,6,2,1,1,2,0,8,2,2,2,2,1,2,2,2,1,2,1,1,3,3,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,2,2.0,3,1,2,2,2,2,1,1,1,9,1,1,1,2,2,2,2,2,1,2
100601,1,1,1,23,2,3,1,4,18,1372,4,8,1,1,6,0,4,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,3,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0,0,1,1,1,1.0,1,1,2,2,2,2,2,2,1,9,9,9,1,2,9,2,1,1,2,2
100601,2,1,2,65,2,3,1,4,18,1424,4,5,2,1,5,0,6,1,2,2,2,1,2,2,2,1,2,1,1,2,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,0,0,1,0,0,1,2,1.0,3,2,2,2,2,2,1,1,9,1,1,1,9,1,1,2,1,2,2,2
100601,3,1,1,67,2,3,1,4,18,1424,6,2,1,1,5,0,8,2,2,2,2,2,2,1,2,2,2,1,3,3,3,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,9,2,1,0,0,0,0,1,2,1.0,3,1,2,2,2,2,1,1,9,9,1,9,1,2,2,1,1,2,2,2
100601,4,1,2,47,2,3,1,4,18,2032,3,3,2,1,5,0,1,2,2,2,1,1,2,1,2,1,2,1,1,2,3,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,2,0,0,1,0,0,1,2,2.0,3,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2
100601,5,1,1,70,1,3,1,4,18,2067,3,2,1,2,5,1,6,2,2,2,2,1,2,2,2,2,2,1,1,1,3,1,2,8,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,2,1,0,0,0,0,1,2,2.0,3,1,1,1,2,2,1,1,9,1,1,1,1,2,2,2,1,2,2,2
100628,1,1,3,29,2,3,1,4,19,7100,2,6,3,1,6,0,1,2,1,1,2,2,2,2,2,1,2,1,1,1,3,1,2,2,2,2,1,2,1,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,1,1,2,1.0,2,3,2,2,2,2,1,1,9,9,1,1,1,2,1,2,1,2,2,2
100628,2,1,1,54,1,3,1,4,19,3477,3,6,1,1,5,3,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,9,,3,2,1,2,2,2,1,1,9,1,1,1,1,2,1,2,1,2,2,2
100628,3,1,3,21,1,3,1,4,19,3318,1,8,3,1,6,0,1,2,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,3,3.0,3,4,2,2,2,2,1,1,9,9,9,1,1,2,1,9,1,1,2,2
100628,4,1,5,28,1,3,1,4,19,5530,2,6,3,1,6,0,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,1,0,0,1,2,2.0,3,2,1,1,2,2,1,1,9,9,1,1,9,2,1,2,1,1,2,2
100628,5,1,1,52,2,3,1,4,19,2300,5,8,1,1,3,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,3,1,2,2,2,2,2,1,1,1,2,2,1,0,1,0,0,0,1,2,1.0,3,1,1,1,2,2,1,2,9,9,1,1,9,1,1,1,1,1,2,2
100699,1,1,3,19,2,3,1,4,20,4407,1,8,3,1,6,0,1,2,1,2,2,1,2,2,2,1,2,1,1,1,3,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,0,0,0,0,1,2,1.0,3,1,2,2,2,2,1,2,9,9,9,9,1,2,2,1,1,1,1,2
100699,2,1,1,43,1,3,1,4,20,2334,3,3,1,1,5,7,1,2,1,1,1,1,2,2,2,2,2,1,1,3,1,1,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,1,0,1,3,2.0,3,2,1,1,1,2,1,1,8,1,1,1,9,2,1,1,1,1,1,2
100699,3,1,2,34,2,3,1,4,20,2163,3,6,2,1,5,3,1,2,1,1,2,2,2,2,2,1,2,2,1,3,2,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,1,2,2.0,2,2,2,2,2,2,1,1,9,9,1,9,1,2,2,1,2,2,2,2
100699,4,1,2,41,2,3,1,4,20,3263,3,3,2,1,5,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,0,0,1,0,0,1,1,1.0,3,2,2,2,2,2,1,1,9,9,1,1,9,2,1,1,1,2,2,2
100699,5,1,2,52,1,3,1,4,20,3597,3,3,1,1,5,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,1,0,0,0,1,2,2.0,3,2,2,2,2,2,1,1,9,1,1,1,1,1,1,1,1,1,2,2
100703,1,1,2,37,2,3,1,4,21,2116,6,2,2,1,1,5,1,2,2,2,2,1,2,2,2,1,2,1,2,2,3,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,0,1,0,0,0,1,1,2.0,3,2,2,2,2,2,1,1,9,9,1,1,9,2,1,1,1,1,1,2
100703,2,1,2,41,2,3,1,4,21,2129,3,6,2,2,5,0,5,1,2,2,2,1,2,2,2,1,2,1,1,3,2,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,1,1.0,3,3,2,2,2,2,1,1,9,9,1,1,1,2,2,1,2,2,1,2
100703,4,1,1,54,2,3,1,4,21,1164,5,8,1,1,6,2,6,1,2,2,1,1,1,2,2,1,2,1,1,3,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,2,1,2,0,1,0,0,0,1,2,1.0,3,1,1,1,2,2,1,1,9,9,1,1,1,1,2,2,1,2,2,2
100703,5,1,2,35,2,3,1,4,21,3174,3,7,2,1,5,0,5,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,2,1.0,2,2,2,2,2,2,1,1,9,9,1,1,1,2,2,1,2,2,1,2
100714,1,1,1,56,1,3,1,4,22,1556,3,3,1,2,6,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,1,0,0,0,1,3,3.0,3,1,1,2,2,2,1,1,7,1,1,9,1,1,1,2,1,2,2,2
100714,2,1,3,18,2,3,1,4,22,3812,3,6,3,1,6,0,1,2,2,1,2,2,2,2,2,1,2,1,1,3,1,1,1,1,2,2,2,2,2,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,3,2.0,1,1,2,2,2,2,1,1,9,9,9,9,1,2,2,2,1,2,2,2
100714,3,1,2,32,2,3,1,4,22,1871,3,7,2,1,5,4,1,2,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,3,2,2,2,1,2,2,2,1,1,2,2,2,0,0,1,0,0,1,2,2.0,3,2,2,2,1,2,1,1,7,1,1,1,1,1,2,9,1,2,2,2
100714,4,1,2,21,2,3,1,4,22,3812,2,6,3,1,6,0,4,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,9,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,0,0,0,0,1,1,1.0,2,2,2,2,2,2,1,1,9,9,1,1,1,2,2,2,1,1,2,2
100714,5,1,1,54,1,3,1,4,22,4667,3,2,1,1,4,5,1,2,1,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,0,0,0,0,1,2,2.0,2,1,2,2,2,2,1,1,1,9,1,1,1,2,1,2,1,2,1,2
100743,1,1,1,22,1,3,1,3,23,995,3,6,1,2,6,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,1,2,2,2,2,1,1,9,9,1,1,1,2,2,2,2,1,1,2
100743,2,1,2,52,1,3,1,3,23,4693,3,3,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,3,2,2,2,2,2,2,1,1,2,2,2,2,0,0,1,0,0,1,1,1.0,3,2,2,2,2,2,2,2,9,9,1,1,1,2,1,2,1,1,2,2
100743,3,1,1,36,1,3,1,3,23,3464,3,3,1,1,1,7,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,9,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,0,0,1,0,0,1,2,3.0,3,2,1,2,2,2,1,1,9,1,1,1,1,2,1,2,2,2,2,2
100743,4,1,4,37,1,3,1,3,23,3464,6,2,3,1,3,1,1,2,2,1,1,1,1,1,2,2,2,2,2,3,2,1,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,1,3.0,3,1,2,2,2,2,1,1,9,9,1,9,1,2,1,2,1,2,2,2
100883,1,1,1,53,1,3,1,3,24,6148,6,2,1,1,5,0,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2.0,3,1,1,1,1,2,1,1,9,1,1,1,1,2,1,2,1,1,1,2
100883,2,1,1,45,1,3,1,3,24,2993,3,2,1,1,1,3,1,2,1,1,2,1,2,1,2,1,2,2,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,3,2,2,2,2,1,2,1,1,1,2,2,2,1,0,0,0,0,1,2,1.0,3,2,2,2,2,2,1,1,1,1,1,1,1,2,1,9,1,2,1,2
100883,4,1,1,18,1,3,1,3,24,1956,3,6,1,1,5,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,1.0,2,1,2,2,2,2,1,1,9,1,1,1,1,2,2,1,2,2,2,2
100883,5,1,2,19,1,3,1,3,24,1956,3,6,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,3,2,2,2,2,2,2,2,1,1,2,2,2,1,0,0,0,0,1,2,2.0,1,2,2,2,2,2,1,1,9,9,1,1,1,2,2,1,2,2,2,2
100906,3,1,2,69,1,3,1,5,25,5252,4,8,1,1,5,3,1,1,1,2,1,1,1,2,2,1,1,1,1,3,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,0,1,0,0,0,1,2,1.0,3,2,1,1,2,1,2,2,9,4,1,1,9,2,2,2,2,1,2,2
100906,5,1,4,26,1,3,1,5,25,5430,4,8,3,1,6,0,1,1,1,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,2,2,2,1,2,2,1,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,0,1,2,1.0,3,2,2,2,2,2,1,2,9,9,9,9,1,2,1,2,1,2,2,2
100915,2,1,3,30,2,3,1,5,26,5043,4,8,3,1,6,0,1,1,1,2,2,2,2,1,2,1,1,1,1,3,1,1,1,1,2,2,1,2,1,2,1,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,0,1,1,1.0,3,1,2,2,2,2,1,2,9,9,9,9,1,2,1,2,1,2,2,2
100915,3,1,2,51,2,3,1,5,26,5548,3,4,2,1,5,0,1,2,2,2,1,2,1,1,2,1,2,1,1,2,3,1,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,0,0,1,0,0,1,2,2.0,3,2,1,2,2,2,1,3,9,1,1,1,1,2,2,1,2,2,1,2
100915,4,1,1,67,1,3,1,5,26,1290,6,2,1,1,2,0,6,2,1,2,2,2,2,2,2,1,2,1,1,1,3,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,0,1,0,0,0,1,2,2.0,1,1,1,2,2,2,1,1,9,1,1,1,1,2,2,2,1,2,2,2
100915,5,1,4,32,1,3,1,5,26,6190,5,8,3,1,6,0,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,0,0,0,0,1,1,2,2.0,3,4,2,1,2,2,1,1,9,9,1,1,9,1,1,2,1,2,2,2
100957,2,1,2,25,2,3,1,4,27,2861,3,3,2,1,1,1,8,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,8,,2,2,2,2,2,2,1,1,9,9,1,1,1,2,1,2,1,2,2,2
100957,3,1,1,57,2,3,1,4,27,2317,1,2,1,1,6,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,9,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,0,1,1,2,1.0,2,1,1,2,2,2,1,1,9,1,8,8,1,2,1,2,1,2,1,2
100957,5,1,2,27,2,3,1,4,27,2861,2,8,2,1,1,3,1,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,3,1,2,2,1,2,2,1,2,1,2,2,2,1,0,0,0,0,1,2,1.0,3,2,2,2,2,2,1,1,9,1,1,1,9,2,2,2,1,2,1,2
100996,1,1,2,24,2,3,1,4,28,2763,2,6,2,1,1,3,8,2,1,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,3,2.0,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,9,1,2
100996,2,1,2,26,1,3,1,4,28,3228,3,7,1,1,5,3,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,1,3,3.0,3,2,2,1,2,2,1,1,1,9,1,1,9,2,1,2,1,1,2,2
100996,3,1,1,26,2,3,1,4,28,2763,5,8,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,3,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,2,2,2,1,1,4,9,1,1,1,2,1,2,1,1,1,2
100996,4,1,2,28,1,3,1,4,28,2152,3,3,1,1,1,3,1,2,2,2,2,1,2,2,2,1,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,1,0,0,0,0,1,1,1.0,3,1,2,2,2,2,1,1,1,1,1,1,9,2,2,1,1,1,2,2
100996,5,1,2,40,2,3,1,4,28,4092,3,3,2,2,5,0,5,2,2,2,2,1,2,2,2,1,2,3,8,8,9,1,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,9,2,2,0,0,0,0,1,1,2,1.0,3,2,2,2,2,2,1,1,9,1,1,1,1,2,2,1,2,2,2,1
101024,1,1,1,51,2,3,1,4,29,3311,3,3,2,1,5,2,7,2,2,2,2,1,2,2,2,2,2,2,1,2,1,9,1,2,2,2,2,2,2,1,2,1,1,3,2,2,2,1,2,2,2,1,1,2,9,2,0,0,1,0,0,1,9,,3,2,2,2,2,2,1,2,9,9,1,9,1,2,1,2,1,2,2,2
101024,4,1,1,60,1,3,1,4,29,2053,3,3,1,1,2,0,6,2,2,2,2,2,2,1,2,1,2,2,1,3,2,1,1,9,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,1,2,2,2,1,1,9,9,1,1,1,2,1,1,1,2,2,2
101024,5,1,1,39,2,3,1,4,29,2006,3,3,1,1,1,2,5,2,2,2,2,1,2,2,2,1,2,2,1,3,1,1,9,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0,0,1,1,9,,9,1,1,2,2,2,1,1,9,9,1,1,1,9,2,2,2,2,1,2
101042,1,1,1,33,1,3,1,4,30,2459,3,3,1,1,5,3,1,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,0,0,1,0,0,1,2,2.0,3,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2
101042,2,1,1,28,1,3,1,4,30,2120,5,8,1,1,5,3,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,1,2,2,1,1,1,1,4,4,1,1,1,2,1,1,2,2
101042,3,1,5,20,2,3,1,4,30,6802,3,6,3,1,6,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,0,1,1,1.0,3,4,2,2,2,2,1,1,9,9,1,9,1,1,1,1,1,2,1,2
101042,4,1,1,41,1,3,1,4,30,2162,3,3,1,1,5,4,1,2,1,1,2,1,2,1,2,2,2,1,2,3,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,0,0,0,0,1,1,3,3.0,3,2,2,1,2,2,1,1,9,9,1,1,1,2,1,2,2,2,2,2
101042,5,1,2,27,2,3,1,4,30,2721,3,6,2,1,5,1,1,2,2,1,1,1,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,0,0,0,1,2,2.0,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2
101075,1,1,3,28,1,3,1,3,31,3106,3,3,3,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,0,0,0,0,1,1,2,2.0,3,2,2,2,2,2,1,1,9,9,1,1,1,2,1,2,1,2,2,2
101075,2,1,3,19,1,3,1,3,31,5176,2,8,3,1,6,0,4,1,2,2,1,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0,0,1,1,1,1.0,2,1,2,2,2,2,1,1,9,9,9,9,1,1,2,1,1,1,2,2
101075,3,1,2,46,2,3,1,3,31,1968,6,2,2,1,5,0,5,2,2,2,2,1,2,2,2,1,2,3,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1.0,1,2,1,1,2,2,1,1,9,1,1,1,1,2,2,2,2,2,1,2
101075,4,1,2,41,2,3,1,3,31,3936,6,2,2,1,5,0,5,2,2,1,2,1,2,1,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,0,0,0,0,1,1,2,2.0,3,2,2,2,2,2,1,1,9,1,1,1,1,2,2,1,2,2,1,2
101075,5,1,2,26,2,3,1,3,31,2658,2,6,2,1,1,2,5,2,1,1,2,2,2,1,2,1,2,1,1,3,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,0,0,0,0,1,1,2,2.0,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2
101152,1,1,1,35,2,3,1,4,32,1002,3,3,1,1,3,2,1,2,2,2,1,2,2,1,2,1,1,1,1,2,3,1,9,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,0,0,0,0,1,9,,3,1,1,1,2,2,1,1,9,1,1,1,1,1,9,2,2,2,1,2
101152,2,1,1,57,1,3,1,4,32,3334,3,3,1,1,5,1,1,1,1,1,2,1,2,2,2,1,2,1,1,3,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,0,1,0,0,0,1,2,1.0,3,2,1,2,2,2,3,3,9,9,1,7,1,1,1,1,1,2,2,2
101152,4,1,5,18,1,3,1,4,32,5303,2,6,3,1,6,0,4,2,1,2,2,2,2,2,2,1,2,2,2,3,1,9,1,1,2,2,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,9,,9,4,2,2,2,2,1,1,9,9,9,9,1,2,2,9,1,2,2,2
101152,5,1,3,28,2,3,1,4,32,4085,3,6,3,1,6,0,1,2,1,1,2,2,2,2,2,2,2,2,1,3,2,1,2,1,1,2,1,1,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1.0,9,4,2,2,2,2,1,1,9,9,1,1,1,2,2,1,2,1,1,2
101215,1,1,1,21,1,3,1,4,33,1026,4,8,1,1,6,0,1,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,1,9,2,2,2,2,2,1,2,1,1,3,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0,0,1,1,2,2.0,3,1,2,2,2,2,1,1,9,9,1,1,1,1,2,2,2,1,1,2
101215,2,1,2,23,2,3,1,4,33,2635,2,7,2,1,5,0,5,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,0,0,0,0,1,1,2,2.0,3,2,2,2,2,2,1,1,1,9,1,1,1,2,1,1,1,2,1,2
101215,3,1,2,25,2,3,1,4,33,2635,3,7,2,1,5,3,3,1,2,1,2,1,2,2,2,1,1,2,1,2,3,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,0,0,1,0,0,1,2,2.0,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2
101215,4,1,2,26,1,3,1,4,33,2052,3,3,3,1,6,0,1,2,2,2,1,1,2,1,2,2,2,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1.0,3,2,2,2,2,2,1,1,9,9,9,1,1,2,2,1,2,2,2,2
101215,5,1,2,50,2,3,1,4,33,3200,5,8,2,1,5,1,6,1,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,1,1,2,2,2,2,9,9,9,9,9,1,2,2,1,2,1,2
101223,1,1,3,67,2,3,1,4,34,4021,3,3,5,2,6,0,8,1,2,2,1,2,2,2,2,1,2,1,1,3,1,1,1,1,2,2,2,2,2,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,2,2.0,3,2,1,2,2,2,1,9,9,9,9,9,1,2,1,1,1,2,1,2
101223,2,1,1,39,1,3,1,4,34,3502,4,8,1,1,3,4,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,0,1,0,0,0,1,2,1.0,3,1,1,1,2,2,1,2,1,1,1,1,9,1,1,2,1,2,2,2
101223,3,1,2,40,2,3,1,4,34,1913,5,8,2,1,5,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,1,1,2.0,2,2,2,1,2,2,1,2,1,1,1,1,9,1,1,2,1,2,2,2
101223,4,1,3,34,2,3,1,4,34,951,5,8,3,1,6,3,1,1,1,2,1,2,1,2,2,1,1,1,1,3,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,0,1,0,0,0,1,2,2.0,3,1,1,1,2,2,1,2,9,2,4,4,1,1,1,1,1,1,2,2
101223,5,1,2,34,2,3,1,4,34,1902,4,8,2,1,5,2,5,1,2,2,1,1,2,2,2,1,1,1,1,3,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,2,2,2,1,1,9,9,1,1,1,2,2,2,2,1,1,2
101513,1,1,2,31,2,3,1,3,35,3252,3,3,3,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,0,1,0,0,1,2,3.0,3,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2
101513,2,1,3,22,1,3,1,3,35,2294,3,8,3,1,6,0,4,2,1,1,1,1,2,2,2,1,2,3,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,0,0,0,0,1,1,2,1.0,3,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2
