UPM,VIV_SEL,HOGAR,N_REN,SEXO,EDAD,REGION,TLOC,EST_DIS,UPM_DIS,FAC_HOG
2700963,16,1,1,2,35,6,2,149,1606,1465
2700963,16,1,2,2,8,6,2,149,1606,1465
2700963,16,1,3,1,6,6,2,149,1606,1465
2700963,17,1,1,1,73,6,2,149,1606,1465
2700963,17,1,2,2,71,6,2,149,1606,1465
2700963,17,1,3,1,46,6,2,149,1606,1465
2700963,17,1,4,2,42,6,2,149,1606,1465
2700963,18,1,1,2,44,6,2,149,1606,1465
2700963,18,1,2,1,52,6,2,149,1606,1465
2700963,18,1,3,1,15,6,2,149,1606,1465
2700963,18,1,4,2,7,6,2,149,1606,1465
2700963,20,1,1,1,41,6,2,149,1606,1465
2700963,20,1,2,2,40,6,2,149,1606,1465
2700963,20,1,3,1,76,6,2,149,1606,1465
2700963,20,1,4,2,20,6,2,149,1606,1465
2700963,20,1,5,2,16,6,2,149,1606,1465
2700963,20,1,6,2,12,6,2,149,1606,1465
2701310,1,1,1,1,69,6,2,149,1607,1895
2701310,1,1,2,2,58,6,2,149,1607,1895
2701310,1,1,3,1,27,6,2,149,1607,1895
2701310,1,1,4,2,25,6,2,149,1607,1895
2701310,2,1,1,1,48,6,2,149,1607,1895
2701310,2,1,2,2,48,6,2,149,1607,1895
2701310,2,1,3,1,17,6,2,149,1607,1895
2701310,3,1,1,2,79,6,2,149,1607,1895
2701310,3,1,2,1,43,6,2,149,1607,1895
2701310,3,1,3,1,70,6,2,149,1607,1895
2701310,3,1,4,1,60,6,2,149,1607,1895
2701310,4,1,1,1,46,6,2,149,1607,1895
2701310,4,1,2,2,42,6,2,149,1607,1895
2701310,4,1,3,2,12,6,2,149,1607,1895
2701310,5,1,1,1,28,6,2,149,1607,1895
2701310,5,1,2,2,33,6,2,149,1607,1895
2701310,5,1,3,1,6,6,2,149,1607,1895
2701310,5,1,4,1,5,6,2,149,1607,1895
2701310,6,1,1,1,32,6,2,149,1607,1895
2701310,6,1,2,2,28,6,2,149,1607,1895
2701310,6,1,3,1,9,6,2,149,1607,1895
2701310,6,1,4,1,8,6,2,149,1607,1895
2701310,6,1,5,2,1,6,2,149,1607,1895
2701310,7,1,1,1,32,6,2,149,1607,1895
2701310,7,1,2,2,26,6,2,149,1607,1895
2701310,7,1,3,2,3,6,2,149,1607,1895
2701310,7,1,4,2,7,6,2,149,1607,1895
2701310,8,2,1,1,33,6,2,149,1607,1895
2701310,8,2,2,2,20,6,2,149,1607,1895
2701310,8,2,3,1,2,6,2,149,1607,1895
2701310,9,1,1,1,40,6,2,149,1607,1895
2701310,9,1,2,2,40,6,2,149,1607,1895
2701310,10,1,1,1,28,6,2,149,1607,1895
2701310,11,1,1,2,29,6,2,149,1607,1895
2701310,11,1,2,2,11,6,2,149,1607,1895
2701310,11,1,3,1,10,6,2,149,1607,1895
2701310,11,1,4,2,8,6,2,149,1607,1895
2701310,12,1,1,1,46,6,2,149,1607,1895
2701310,12,1,2,2,37,6,2,149,1607,1895
2701310,12,1,3,2,17,6,2,149,1607,1895
2701310,12,1,4,2,12,6,2,149,1607,1895
2701310,12,1,5,1,11,6,2,149,1607,1895
2701310,13,1,1,2,56,6,2,149,1607,1895
2701310,13,1,2,2,37,6,2,149,1607,1895
2701310,13,1,3,1,21,6,2,149,1607,1895
2701310,13,1,4,2,14,6,2,149,1607,1895
2701310,13,1,5,1,11,6,2,149,1607,1895
2701310,13,1,6,1,10,6,2,149,1607,1895
2701310,14,1,1,1,55,6,2,149,1607,1895
2701310,14,1,2,2,45,6,2,149,1607,1895
2701310,14,1,3,1,23,6,2,149,1607,1895
2701310,14,1,4,2,15,6,2,149,1607,1895
2701310,15,1,1,1,26,6,2,149,1607,1895
2701310,15,1,2,2,28,6,2,149,1607,1895
2701310,15,1,3,2,1,6,2,149,1607,1895
2701310,16,1,1,1,37,6,2,149,1607,1895
2701310,16,1,2,2,37,6,2,149,1607,1895
2701310,16,1,3,2,15,6,2,149,1607,1895
2701310,16,1,4,2,12,6,2,149,1607,1895
2701310,16,1,5,1,10,6,2,149,1607,1895
2701310,16,1,6,2,6,6,2,149,1607,1895
2701310,17,1,1,1,74,6,2,149,1607,1895
2701310,17,1,2,2,65,6,2,149,1607,1895
2701310,17,1,3,1,16,6,2,149,1607,1895
2701310,18,1,1,2,84,6,2,149,1607,1895
2701310,18,1,2,1,57,6,2,149,1607,1895
2701310,18,1,3,1,46,6,2,149,1607,1895
2701310,18,1,4,2,42,6,2,149,1607,1895
2701310,18,1,5,1,9,6,2,149,1607,1895
2701310,18,1,6,1,7,6,2,149,1607,1895
2701310,18,1,7,2,14,6,2,149,1607,1895
2701310,19,1,1,1,39,6,2,149,1607,1895
2701310,19,1,2,2,26,6,2,149,1607,1895
2701310,20,1,1,1,58,6,2,149,1607,1895
2701310,20,1,2,2,36,6,2,149,1607,1895
2701310,20,1,3,1,17,6,2,149,1607,1895
2701310,20,1,4,2,8,6,2,149,1607,1895
2701370,1,1,1,1,49,6,2,149,1608,1519
2701370,1,1,2,2,53,6,2,149,1608,1519
2701370,1,1,3,2,24,6,2,149,1608,1519
2701370,2,1,1,2,40,6,2,149,1608,1519
2701370,2,1,2,2,59,6,2,149,1608,1519
2701370,2,1,3,2,9,6,2,149,1608,1519
2701370,3,1,1,2,57,6,2,149,1608,1519
2701370,4,1,1,1,52,6,2,149,1608,1519
2701370,4,1,2,2,50,6,2,149,1608,1519
2701370,4,1,3,2,10,6,2,149,1608,1519
2701370,4,1,4,2,9,6,2,149,1608,1519
2701370,5,1,1,1,58,6,2,149,1608,1519
2701370,6,1,1,1,79,6,2,149,1608,1519
2701370,6,1,2,2,83,6,2,149,1608,1519
2701370,7,1,1,1,72,6,2,149,1608,1519
2701370,7,1,2,2,68,6,2,149,1608,1519
2701370,7,1,3,2,33,6,2,149,1608,1519
2701370,7,1,4,1,33,6,2,149,1608,1519
2701370,7,1,5,1,11,6,2,149,1608,1519
2701370,7,1,6,1,4,6,2,149,1608,1519
2701370,8,1,1,1,56,6,2,149,1608,1519
2701370,8,1,2,2,49,6,2,149,1608,1519
2701370,8,1,3,1,26,6,2,149,1608,1519
2701370,9,1,1,2,71,6,2,149,1608,1519
2701370,10,1,1,1,79,6,2,149,1608,1519
2701370,10,1,2,2,32,6,2,149,1608,1519
2701370,10,1,3,2,14,6,2,149,1608,1519
2701370,10,1,4,2,12,6,2,149,1608,1519
2701370,10,1,5,1,10,6,2,149,1608,1519
2701370,10,1,6,1,7,6,2,149,1608,1519
2701370,11,1,1,2,31,6,2,149,1608,1519
2701370,11,1,2,2,28,6,2,149,1608,1519
2701370,12,1,1,1,48,6,2,149,1608,1519
2701370,12,1,2,2,46,6,2,149,1608,1519
2701370,12,1,3,1,22,6,2,149,1608,1519
2701370,12,1,4,2,19,6,2,149,1608,1519
2701370,13,1,1,2,56,6,2,149,1608,1519
2701370,13,1,2,1,36,6,2,149,1608,1519
2701370,14,1,1,2,50,6,2,149,1608,1519
2701370,14,1,2,2,31,6,2,149,1608,1519
2701370,15,1,1,1,42,6,2,149,1608,1519
2701370,15,1,2,2,35,6,2,149,1608,1519
2701370,15,1,3,1,16,6,2,149,1608,1519
2701370,15,1,4,2,14,6,2,149,1608,1519
2701370,15,1,5,2,9,6,2,149,1608,1519
2701370,15,1,6,2,7,6,2,149,1608,1519
2701370,16,1,1,1,58,6,2,149,1608,1519
2701370,16,1,2,2,62,6,2,149,1608,1519
2701370,17,1,1,2,53,6,2,149,1608,1519
2701370,17,1,2,2,18,6,2,149,1608,1519
2701370,17,1,3,1,14,6,2,149,1608,1519
2701370,17,1,4,2,4,6,2,149,1608,1519
2701370,17,1,5,2,2,6,2,149,1608,1519
2701370,17,1,6,1,0,6,2,149,1608,1519
2701370,18,1,1,1,41,6,2,149,1608,1519
2701370,18,1,2,2,41,6,2,149,1608,1519
2701370,18,1,3,1,21,6,2,149,1608,1519
2701370,18,1,4,1,19,6,2,149,1608,1519
2701370,18,1,5,2,16,6,2,149,1608,1519
2701370,19,1,1,1,60,6,2,149,1608,1519
2701370,19,1,2,2,43,6,2,149,1608,1519
2701370,19,1,3,1,29,6,2,149,1608,1519
2701370,19,1,4,2,26,6,2,149,1608,1519
2701370,20,1,1,1,82,6,2,149,1608,1519
2701375,1,1,1,1,45,6,2,149,1609,1811
2701375,1,1,2,2,45,6,2,149,1609,1811
2701375,1,1,3,1,16,6,2,149,1609,1811
2701375,1,1,4,1,13,6,2,149,1609,1811
2701375,2,1,1,2,44,6,2,149,1609,1811
2701375,2,1,2,1,10,6,2,149,1609,1811
2701375,4,1,1,1,84,6,2,149,1609,1811
2701375,5,1,1,1,47,6,2,149,1609,1811
2701375,5,1,2,2,45,6,2,149,1609,1811
2701375,5,1,3,2,19,6,2,149,1609,1811
2701375,6,1,1,2,44,6,2,149,1609,1811
2701375,6,1,2,1,57,6,2,149,1609,1811
2701375,6,1,3,2,15,6,2,149,1609,1811
2701375,6,1,4,2,14,6,2,149,1609,1811
2701375,7,1,1,2,22,6,2,149,1609,1811
2701375,7,1,2,1,4,6,2,149,1609,1811
2701375,7,1,3,1,3,6,2,149,1609,1811
2701375,8,1,1,2,46,6,2,149,1609,1811
2701375,8,1,2,2,20,6,2,149,1609,1811
2701375,8,1,3,2,17,6,2,149,1609,1811
2701375,8,1,4,1,18,6,2,149,1609,1811
2701375,9,1,1,1,34,6,2,149,1609,1811
2701375,9,1,2,2,34,6,2,149,1609,1811
2701375,9,1,3,2,4,6,2,149,1609,1811
2701375,10,1,1,1,38,6,2,149,1609,1811
2701375,10,2,1,1,32,6,2,149,1609,1811
2701375,11,1,1,1,67,6,2,149,1609,1811
2701375,11,1,2,2,61,6,2,149,1609,1811
2701375,12,1,1,1,42,6,2,149,1609,1811
2701375,12,1,2,2,34,6,2,149,1609,1811
2701375,12,1,3,2,16,6,2,149,1609,1811
2701375,12,1,4,1,13,6,2,149,1609,1811
2701375,12,1,5,2,12,6,2,149,1609,1811
2701375,12,1,6,2,12,6,2,149,1609,1811
2701375,13,1,1,1,28,6,2,149,1609,1811
2701375,13,1,2,2,49,6,2,149,1609,1811
2701375,13,1,3,2,24,6,2,149,1609,1811
2701375,13,1,4,1,26,6,2,149,1609,1811
2701375,13,1,5,1,8,6,2,149,1609,1811
2701375,13,1,6,2,6,6,2,149,1609,1811
2701375,13,1,7,2,3,6,2,149,1609,1811
2701375,14,1,1,2,26,6,2,149,1609,1811
2701375,14,1,2,2,24,6,2,149,1609,1811
2701375,14,1,3,2,25,6,2,149,1609,1811
2701375,14,1,4,2,25,6,2,149,1609,1811
2701375,15,1,1,1,69,6,2,149,1609,1811
2701375,15,1,2,2,56,6,2,149,1609,1811
2701375,15,1,3,2,37,6,2,149,1609,1811
2701375,16,1,1,1,68,6,2,149,1609,1811
2701375,17,1,1,2,63,6,2,149,1609,1811
2701375,17,1,2,2,27,6,2,149,1609,1811
2701375,17,1,3,2,9,6,2,149,1609,1811
2701375,18,1,1,1,42,6,2,149,1609,1811
2701375,18,1,2,2,32,6,2,149,1609,1811
2701375,19,1,1,1,79,6,2,149,1609,1811
2701375,19,1,2,2,74,6,2,149,1609,1811
2701375,20,1,1,1,86,6,2,149,1609,1811
2701512,1,1,1,2,69,6,3,149,1610,1789
2701512,1,1,2,1,45,6,3,149,1610,1789
2701512,1,1,3,1,46,6,3,149,1610,1789
2701512,2,1,1,1,42,6,3,149,1610,1789
2701512,2,1,2,2,40,6,3,149,1610,1789
2701512,2,1,3,1,18,6,3,149,1610,1789
2701512,2,1,4,1,12,6,3,149,1610,1789
2701512,3,1,1,2,87,6,3,149,1610,1789
2701512,4,1,1,2,61,6,3,149,1610,1789
2701512,5,1,1,1,23,6,3,149,1610,1789
2701512,5,1,2,2,27,6,3,149,1610,1789
2701512,5,1,3,1,1,6,3,149,1610,1789
2701512,6,1,1,2,65,6,3,149,1610,1789
2701512,6,1,2,1,35,6,3,149,1610,1789
2701512,6,1,3,2,33,6,3,149,1610,1789
2701512,6,1,4,1,12,6,3,149,1610,1789
2701512,6,1,5,2,9,6,3,149,1610,1789
2701512,6,1,6,2,3,6,3,149,1610,1789
2701512,7,1,1,2,42,6,3,149,1610,1789
2701512,7,1,2,2,23,6,3,149,1610,1789
2701512,7,1,3,1,17,6,3,149,1610,1789
2701512,7,1,4,1,20,6,3,149,1610,1789
2701512,7,1,5,1,8,6,3,149,1610,1789
2701512,7,1,6,1,5,6,3,149,1610,1789
2701512,8,1,1,2,95,6,3,149,1610,1789
2701512,8,1,2,2,57,6,3,149,1610,1789
2701512,8,1,3,1,50,6,3,149,1610,1789
2701512,8,1,4,1,14,6,3,149,1610,1789
2701512,9,1,1,1,29,6,3,149,1610,1789
2701512,10,1,1,1,68,6,3,149,1610,1789
2701512,10,1,2,2,58,6,3,149,1610,1789
2701512,10,1,3,1,16,6,3,149,1610,1789
2701512,11,1,1,1,58,6,3,149,1610,1789
2701512,11,1,2,2,52,6,3,149,1610,1789
2701512,11,1,3,2,31,6,3,149,1610,1789
2701512,12,1,1,1,51,6,3,149,1610,1789
2701512,12,1,2,2,47,6,3,149,1610,1789
2701512,12,1,3,1,22,6,3,149,1610,1789
2701512,12,1,4,1,20,6,3,149,1610,1789
2701512,12,1,5,2,12,6,3,149,1610,1789
2701512,12,1,6,2,10,6,3,149,1610,1789
2701512,13,1,1,1,48,6,3,149,1610,1789
2701512,14,1,1,1,30,6,3,149,1610,1789
2701512,14,1,2,2,28,6,3,149,1610,1789
2701512,14,1,3,1,3,6,3,149,1610,1789
2701512,14,1,4,1,1,6,3,149,1610,1789
2701512,15,1,1,1,35,6,3,149,1610,1789
2701512,15,1,2,2,23,6,3,149,1610,1789
2701512,15,1,3,1,4,6,3,149,1610,1789
2701512,15,1,4,1,2,6,3,149,1610,1789
2701512,16,1,1,1,50,6,3,149,1610,1789
2701512,16,1,2,2,36,6,3,149,1610,1789
2701512,16,1,3,1,24,6,3,149,1610,1789
2701512,16,1,4,2,21,6,3,149,1610,1789
2701512,16,1,5,1,5,6,3,149,1610,1789
2701512,16,1,6,1,0,6,3,149,1610,1789
2701512,17,1,1,2,64,6,3,149,1610,1789
2701512,18,1,1,1,40,6,3,149,1610,1789
2701512,18,1,2,2,29,6,3,149,1610,1789
2701512,18,1,3,1,12,6,3,149,1610,1789
2701512,18,1,4,1,10,6,3,149,1610,1789
2701512,18,1,5,2,3,6,3,149,1610,1789
2701512,19,1,1,1,31,6,3,149,1610,1789
2701512,19,1,2,2,29,6,3,149,1610,1789
2701512,19,1,3,2,7,6,3,149,1610,1789
2701512,19,1,4,1,6,6,3,149,1610,1789
2701512,20,1,1,2,53,6,3,149,1610,1789
2701512,20,1,2,1,36,6,3,149,1610,1789
2701512,20,1,3,2,30,6,3,149,1610,1789
2701512,20,1,4,2,3,6,3,149,1610,1789
2701512,20,1,5,2,1,6,3,149,1610,1789
2701554,1,1,1,2,56,6,3,152,1611,2227
2701554,1,1,2,1,35,6,3,152,1611,2227
2701554,1,1,3,2,28,6,3,152,1611,2227
2701554,1,1,4,2,8,6,3,152,1611,2227
2701554,1,1,5,1,4,6,3,152,1611,2227
2701554,2,1,1,1,39,6,3,152,1611,2227
2701554,2,1,2,2,40,6,3,152,1611,2227
2701554,2,1,3,2,15,6,3,152,1611,2227
2701554,2,1,4,1,5,6,3,152,1611,2227
2701554,3,1,1,1,49,6,3,152,1611,2227
2701554,3,1,2,2,46,6,3,152,1611,2227
2701554,3,1,3,1,27,6,3,152,1611,2227
2701554,3,1,4,1,24,6,3,152,1611,2227
2701554,3,1,5,2,25,6,3,152,1611,2227
2701554,3,1,6,2,10,6,3,152,1611,2227
2701554,4,1,1,1,32,6,3,152,1611,2227
2701554,4,1,2,2,37,6,3,152,1611,2227
2701554,4,1,3,2,9,6,3,152,1611,2227
2701554,5,1,1,1,31,6,3,152,1611,2227
2701554,5,1,2,2,30,6,3,152,1611,2227
2701554,5,1,3,1,8,6,3,152,1611,2227
2701554,5,1,4,1,3,6,3,152,1611,2227
2701752,1,1,1,1,37,6,3,149,1612,2142
2701752,1,1,2,2,34,6,3,149,1612,2142
2701752,1,1,3,1,14,6,3,149,1612,2142
2701752,1,1,4,2,9,6,3,149,1612,2142
2701752,1,1,5,2,4,6,3,149,1612,2142
2701752,3,1,1,2,25,6,3,149,1612,2142
2701752,3,1,2,2,7,6,3,149,1612,2142
2701752,4,1,1,2,43,6,3,149,1612,2142
2701752,4,1,2,1,18,6,3,149,1612,2142
2701752,4,1,3,1,14,6,3,149,1612,2142
2701752,5,1,1,1,55,6,3,149,1612,2142
2701752,5,1,2,2,52,6,3,149,1612,2142
2701752,5,1,3,2,23,6,3,149,1612,2142
2701752,5,1,4,2,22,6,3,149,1612,2142
2701752,5,1,5,1,13,6,3,149,1612,2142
2701752,6,1,1,2,34,6,3,149,1612,2142
2701752,6,1,2,1,50,6,3,149,1612,2142
2701752,8,1,1,1,40,6,3,149,1612,2142
2701752,8,1,2,2,31,6,3,149,1612,2142
2701752,8,1,3,1,13,6,3,149,1612,2142
2701752,8,1,4,2,11,6,3,149,1612,2142
2701752,8,1,5,1,9,6,3,149,1612,2142
2701752,8,1,6,2,6,6,3,149,1612,2142
2701752,9,1,1,1,36,6,3,149,1612,2142
2701752,9,1,2,2,33,6,3,149,1612,2142
2701752,9,1,3,2,7,6,3,149,1612,2142
2701752,9,1,4,2,12,6,3,149,1612,2142
2701752,10,1,1,1,43,6,3,149,1612,2142
2701752,10,1,2,2,40,6,3,149,1612,2142
2701752,10,1,3,2,22,6,3,149,1612,2142
2701752,10,1,4,1,21,6,3,149,1612,2142
2701752,10,1,5,2,20,6,3,149,1612,2142
2701752,11,1,1,1,60,6,3,149,1612,2142
2701752,11,1,2,2,64,6,3,149,1612,2142
2701752,11,1,3,1,14,6,3,149,1612,2142
2701752,11,1,4,2,35,6,3,149,1612,2142
2701752,12,1,1,1,54,6,3,149,1612,2142
2701752,12,1,2,2,43,6,3,149,1612,2142
2701752,12,1,3,1,23,6,3,149,1612,2142
2701752,12,1,4,1,18,6,3,149,1612,2142
2701752,12,1,5,1,12,6,3,149,1612,2142
2701752,12,1,6,1,9,6,3,149,1612,2142
2701752,13,1,1,1,75,6,3,149,1612,2142
2701752,13,1,2,2,61,6,3,149,1612,2142
2701752,13,2,1,1,33,6,3,149,1612,2142
2701752,13,2,2,2,44,6,3,149,1612,2142
2701752,13,2,3,1,12,6,3,149,1612,2142
2701752,13,2,4,2,10,6,3,149,1612,2142
2701752,14,1,1,1,63,6,3,149,1612,2142
2701752,14,1,2,2,59,6,3,149,1612,2142
2701752,14,1,3,2,38,6,3,149,1612,2142
2701752,14,1,4,2,29,6,3,149,1612,2142
2701752,14,1,5,1,34,6,3,149,1612,2142
2701752,14,1,6,1,15,6,3,149,1612,2142
2701752,14,1,7,2,11,6,3,149,1612,2142
2701752,15,1,1,1,35,6,3,149,1612,2142
2701752,15,1,2,2,28,6,3,149,1612,2142
2701752,15,1,3,1,13,6,3,149,1612,2142
2701752,15,1,4,1,9,6,3,149,1612,2142
2701752,15,1,5,2,3,6,3,149,1612,2142
2701752,16,1,1,1,54,6,3,149,1612,2142
2701752,16,1,2,2,50,6,3,149,1612,2142
2701752,16,1,3,1,29,6,3,149,1612,2142
2701752,16,1,4,2,41,6,3,149,1612,2142
2701752,16,1,5,2,22,6,3,149,1612,2142
2701752,16,1,6,1,21,6,3,149,1612,2142
2701752,16,1,7,1,13,6,3,149,1612,2142
2701752,16,1,8,2,2,6,3,149,1612,2142
2701752,16,1,9,1,1,6,3,149,1612,2142
2701752,17,1,1,2,51,6,3,149,1612,2142
2701752,17,1,2,2,27,6,3,149,1612,2142
2701752,17,1,3,1,11,6,3,149,1612,2142
2701752,17,1,4,1,10,6,3,149,1612,2142
2701752,17,1,5,2,5,6,3,149,1612,2142
2701752,17,1,6,2,2,6,3,149,1612,2142
2701752,18,1,1,1,72,6,3,149,1612,2142
2701752,18,1,2,2,68,6,3,149,1612,2142
2701752,18,1,3,1,40,6,3,149,1612,2142
2701752,18,1,4,1,33,6,3,149,1612,2142
2701752,18,1,5,1,29,6,3,149,1612,2142
2701752,18,1,6,1,10,6,3,149,1612,2142
2701752,18,1,7,2,22,6,3,149,1612,2142
2701752,18,1,8,2,1,6,3,149,1612,2142
2701752,19,1,1,2,34,6,3,149,1612,2142
2701752,19,1,2,2,15,6,3,149,1612,2142
2701752,19,1,3,2,11,6,3,149,1612,2142
2701752,19,1,4,2,54,6,3,149,1612,2142
2701752,19,1,5,1,47,6,3,149,1612,2142
2701752,19,1,6,2,4,6,3,149,1612,2142
2701752,20,1,1,1,24,6,3,149,1612,2142
2701752,20,1,2,2,23,6,3,149,1612,2142
2701752,20,1,3,2,5,6,3,149,1612,2142
2701762,1,1,1,1,30,6,3,149,1613,1846
2701762,2,1,1,1,49,6,3,149,1613,1846
2701762,2,1,2,2,46,6,3,149,1613,1846
2701762,2,1,3,2,18,6,3,149,1613,1846
2701762,2,1,4,2,16,6,3,149,1613,1846
2701762,3,1,1,1,29,6,3,149,1613,1846
2701762,3,1,2,2,27,6,3,149,1613,1846
2701762,3,1,3,2,3,6,3,149,1613,1846
2701762,4,1,1,1,29,6,3,149,1613,1846
2701762,4,1,2,2,32,6,3,149,1613,1846
2701762,5,1,1,1,29,6,3,149,1613,1846
2701762,5,1,2,2,27,6,3,149,1613,1846
2701762,5,1,3,2,3,6,3,149,1613,1846
2701762,6,1,1,2,56,6,3,149,1613,1846
2701762,7,1,1,2,22,6,3,149,1613,1846
2701762,7,1,2,2,5,6,3,149,1613,1846
2701762,8,1,1,1,61,6,3,149,1613,1846
2701762,8,1,2,2,58,6,3,149,1613,1846
2701762,8,1,3,1,10,6,3,149,1613,1846
2701762,9,1,1,1,65,6,3,149,1613,1846
2701762,9,1,2,1,13,6,3,149,1613,1846
2701762,10,1,1,1,78,6,3,149,1613,1846
2701762,10,1,2,2,74,6,3,149,1613,1846
2701762,11,1,1,1,60,6,3,149,1613,1846
2701762,11,1,2,1,36,6,3,149,1613,1846
2701762,11,1,3,2,30,6,3,149,1613,1846
2701762,11,1,4,2,12,6,3,149,1613,1846
2701762,11,1,5,1,7,6,3,149,1613,1846
2701762,11,1,6,2,3,6,3,149,1613,1846
2701762,12,1,1,2,76,6,3,149,1613,1846
2701762,12,1,2,1,23,6,3,149,1613,1846
2701762,13,1,1,1,50,6,3,149,1613,1846
2701762,13,1,2,1,14,6,3,149,1613,1846
2701762,14,1,1,1,51,6,3,149,1613,1846
2701762,14,1,2,2,45,6,3,149,1613,1846
2701762,14,1,3,1,19,6,3,149,1613,1846
2701762,14,1,4,2,13,6,3,149,1613,1846
2701762,15,1,1,1,48,6,3,149,1613,1846
2701762,15,1,2,2,53,6,3,149,1613,1846
2701762,15,1,3,2,20,6,3,149,1613,1846
2701762,15,1,4,1,13,6,3,149,1613,1846
2701762,16,1,1,1,61,6,3,149,1613,1846
2701762,16,1,2,2,58,6,3,149,1613,1846
2701762,16,1,3,2,89,6,3,149,1613,1846
2701762,16,1,4,2,26,6,3,149,1613,1846
2701762,16,1,5,2,25,6,3,149,1613,1846
2701762,16,1,6,1,26,6,3,149,1613,1846
2701762,16,1,7,1,2,6,3,149,1613,1846
2701762,16,1,8,2,1,6,3,149,1613,1846
2701762,17,1,1,2,47,6,3,149,1613,1846
2701762,17,1,2,1,18,6,3,149,1613,1846
2701762,18,1,1,2,52,6,3,149,1613,1846
2701762,18,1,2,2,90,6,3,149,1613,1846
2701762,19,1,1,1,31,6,3,149,1613,1846
2701762,19,1,2,2,25,6,3,149,1613,1846
2701762,19,1,3,2,7,6,3,149,1613,1846
2701762,19,1,4,1,1,6,3,149,1613,1846
2701762,20,1,1,1,43,6,3,149,1613,1846
2701762,20,1,2,2,30,6,3,149,1613,1846
2701762,20,1,3,1,8,6,3,149,1613,1846
2701762,20,1,4,2,4,6,3,149,1613,1846
2701822,1,1,1,1,63,6,3,149,1614,2130
2701822,1,1,2,2,31,6,3,149,1614,2130
2701822,1,1,3,1,11,6,3,149,1614,2130
2701822,1,1,4,1,10,6,3,149,1614,2130
2701822,1,1,5,2,6,6,3,149,1614,2130
2701822,2,1,1,1,56,6,3,149,1614,2130
2701822,2,1,2,2,38,6,3,149,1614,2130
2701822,3,1,1,1,35,6,3,149,1614,2130
2701822,3,1,2,2,35,6,3,149,1614,2130
2701822,3,1,3,2,2,6,3,149,1614,2130
2701822,4,1,1,1,30,6,3,149,1614,2130
2701822,5,1,1,1,45,6,3,149,1614,2130
2701822,5,1,2,2,49,6,3,149,1614,2130
2701822,5,1,3,1,12,6,3,149,1614,2130
2701822,5,1,4,2,11,6,3,149,1614,2130
2701822,6,1,1,2,67,6,3,149,1614,2130
2701822,7,1,1,1,33,6,3,149,1614,2130
2701822,7,1,2,2,27,6,3,149,1614,2130
2701822,7,1,3,2,12,6,3,149,1614,2130
2701822,7,1,4,1,7,6,3,149,1614,2130
2701822,7,1,5,2,5,6,3,149,1614,2130
2701822,9,1,1,2,78,6,3,149,1614,2130
2701822,10,1,1,1,66,6,3,149,1614,2130
2701822,11,1,1,2,32,6,3,149,1614,2130
2701822,11,1,2,2,13,6,3,149,1614,2130
2701822,11,1,3,2,7,6,3,149,1614,2130
2701822,12,1,1,2,29,6,3,149,1614,2130
2701822,12,1,2,1,11,6,3,149,1614,2130
2701822,12,1,3,1,3,6,3,149,1614,2130
2701822,13,1,1,1,41,6,3,149,1614,2130
2701822,13,1,2,2,48,6,3,149,1614,2130
2701822,14,1,1,1,51,6,3,149,1614,2130
2701822,14,1,2,2,51,6,3,149,1614,2130
2701822,14,1,3,2,27,6,3,149,1614,2130
2701822,16,1,1,1,42,6,3,149,1614,2130
2701822,16,1,2,1,14,6,3,149,1614,2130
2701822,17,1,1,2,53,6,3,149,1614,2130
2701822,17,1,2,2,93,6,3,149,1614,2130
2701822,17,1,3,1,10,6,3,149,1614,2130
2701822,18,1,1,1,27,6,3,149,1614,2130
2701822,18,1,2,2,27,6,3,149,1614,2130
2701822,18,1,3,1,2,6,3,149,1614,2130
2701822,18,1,4,1,0,6,3,149,1614,2130
2701822,19,1,1,1,42,6,3,149,1614,2130
2701822,19,1,2,2,43,6,3,149,1614,2130
2701822,20,1,1,1,21,6,3,149,1614,2130
2701822,20,1,2,2,21,6,3,149,1614,2130
2701822,20,1,3,2,3,6,3,149,1614,2130
2701822,20,1,4,2,0,6,3,149,1614,2130
2702108,1,1,1,1,50,6,1,152,1615,2588
2702108,1,1,2,2,35,6,1,152,1615,2588
2702108,1,1,3,2,7,6,1,152,1615,2588
2702108,2,1,1,1,29,6,1,152,1615,2588
2702108,2,1,2,2,24,6,1,152,1615,2588
2702108,3,1,1,1,45,6,1,152,1615,2588
2702108,3,1,2,2,45,6,1,152,1615,2588
2702108,4,1,1,1,39,6,1,152,1615,2588
2702108,4,1,2,2,33,6,1,152,1615,2588
2702108,4,1,3,1,14,6,1,152,1615,2588
2702108,4,1,4,1,10,6,1,152,1615,2588
2702108,4,1,5,1,3,6,1,152,1615,2588
2702108,5,1,1,1,26,6,1,152,1615,2588
2702108,5,1,2,2,33,6,1,152,1615,2588
2702108,5,1,3,1,6,6,1,152,1615,2588
2702108,5,1,4,2,0,6,1,152,1615,2588
2760116,1,1,1,1,42,6,4,150,1616,1701
2760116,1,1,2,2,42,6,4,150,1616,1701
2760116,1,1,3,1,17,6,4,150,1616,1701
2760116,1,1,4,1,10,6,4,150,1616,1701
2760116,1,1,5,2,5,6,4,150,1616,1701
2760116,1,1,6,2,4,6,4,150,1616,1701
2760116,2,1,1,1,26,6,4,150,1616,1701
2760116,2,1,2,1,4,6,4,150,1616,1701
2760116,2,1,3,2,27,6,4,150,1616,1701
