FOLIO,VIV_SEL,HOGAR,N_REN,P2_3,SEXO,EDAD,TLOC,REGION,EST_DIS,UPM_DIS,FAC_HOG
12678,19,1,1,1,1,82,4,5,215,1930,6553
12678,19,1,2,2,2,77,4,5,215,1930,6553
12678,19,1,3,3,1,40,4,5,215,1930,6553
12678,19,1,4,4,2,10,4,5,215,1930,6553
12678,19,1,5,4,2,8,4,5,215,1930,6553
12679,20,1,5,3,1,10,4,5,215,1930,6553
12679,20,1,1,1,1,47,4,5,215,1930,6553
12679,20,1,2,2,2,36,4,5,215,1930,6553
12679,20,1,6,3,1,3,4,5,215,1930,6553
12679,20,1,4,5,2,54,4,5,215,1930,6553
12679,20,1,3,5,1,50,4,5,215,1930,6553
12680,1,1,1,1,1,56,1,6,226,1931,1751
12680,1,1,2,5,2,64,1,6,226,1931,1751
12681,2,1,1,1,1,92,1,6,226,1931,1751
12681,2,1,2,2,2,89,1,6,226,1931,1751
12682,3,1,1,1,2,29,1,6,226,1931,1751
12682,3,1,2,3,2,4,1,6,226,1931,1751
12683,4,1,1,1,2,73,1,6,226,1931,1751
12683,4,1,2,3,2,49,1,6,226,1931,1751
12683,4,1,3,4,1,25,1,6,226,1931,1751
12683,4,1,4,4,1,24,1,6,226,1931,1751
12684,5,1,1,1,2,88,1,6,226,1931,1751
12684,5,1,2,4,2,32,1,6,226,1931,1751
12685,1,1,1,1,1,35,1,6,226,1932,1922
12685,1,1,2,2,2,32,1,6,226,1932,1922
12685,1,1,3,3,2,1,1,6,226,1932,1922
12686,2,1,2,2,1,40,1,6,226,1932,1922
12686,2,1,1,1,2,39,1,6,226,1932,1922
12686,2,1,3,3,1,20,1,6,226,1932,1922
12686,2,1,4,3,2,10,1,6,226,1932,1922
12687,4,1,2,2,2,51,1,6,226,1932,1922
12687,4,1,1,1,1,47,1,6,226,1932,1922
12687,4,1,3,5,2,71,1,6,226,1932,1922
12687,4,1,4,3,1,14,1,6,226,1932,1922
12688,5,1,1,1,2,68,1,6,226,1932,1922
12688,5,1,2,4,2,22,1,6,226,1932,1922
12689,2,1,1,1,1,47,1,6,225,1933,1350
12689,2,1,2,2,2,52,1,6,225,1933,1350
12689,2,1,3,3,1,23,1,6,225,1933,1350
12690,3,1,2,2,2,68,1,6,225,1933,1350
12690,3,1,1,1,1,83,1,6,225,1933,1350
12691,4,1,4,4,1,18,1,6,225,1933,1350
12691,4,1,3,3,1,40,1,6,225,1933,1350
12691,4,1,2,2,2,74,1,6,225,1933,1350
12691,4,1,1,1,1,84,1,6,225,1933,1350
12692,5,1,2,3,1,63,1,6,225,1933,1350
12692,5,1,1,1,2,93,1,6,225,1933,1350
12693,1,1,5,3,1,18,1,6,226,1934,1209
12693,1,1,4,3,2,29,1,6,226,1934,1209
12693,1,1,3,3,2,30,1,6,226,1934,1209
12693,1,1,2,2,2,55,1,6,226,1934,1209
12693,1,1,1,1,1,57,1,6,226,1934,1209
12694,3,1,1,1,1,60,1,6,226,1934,1209
12695,4,1,5,2,2,56,1,6,226,1934,1209
12695,4,1,3,3,1,30,1,6,226,1934,1209
12695,4,1,2,3,1,30,1,6,226,1934,1209
12695,4,1,4,3,1,32,1,6,226,1934,1209
12695,4,1,1,1,1,58,1,6,226,1934,1209
12696,5,1,1,1,1,35,1,6,226,1934,1209
12696,5,1,2,2,2,30,1,6,226,1934,1209
12696,5,1,4,3,1,2,1,6,226,1934,1209
12696,5,1,3,3,2,10,1,6,226,1934,1209
12697,1,1,5,3,2,5,1,6,225,1935,974
12697,1,1,2,5,1,77,1,6,225,1935,974
12697,1,1,3,5,2,77,1,6,225,1935,974
12697,1,1,4,2,2,47,1,6,225,1935,974
12697,1,1,1,1,1,47,1,6,225,1935,974
12698,3,1,4,3,2,23,1,6,225,1935,974
12698,3,1,3,3,2,15,1,6,225,1935,974
12698,3,1,2,2,2,41,1,6,225,1935,974
12698,3,1,1,1,1,40,1,6,225,1935,974
12699,4,1,1,1,2,58,1,6,225,1935,974
12699,4,1,2,3,1,17,1,6,225,1935,974
12700,5,1,4,3,1,5,1,6,225,1935,974
12700,5,1,1,1,1,43,1,6,225,1935,974
12700,5,1,3,3,2,17,1,6,225,1935,974
12700,5,1,2,2,2,42,1,6,225,1935,974
12701,2,1,1,1,2,70,1,6,226,1936,1855
12702,3,1,1,1,2,60,1,6,226,1936,1855
12703,4,1,1,1,1,62,1,6,226,1936,1855
12703,4,1,3,3,2,31,1,6,226,1936,1855
12703,4,1,2,2,2,61,1,6,226,1936,1855
12704,5,1,1,1,2,53,1,6,226,1936,1855
12705,1,1,3,3,1,17,1,6,225,1937,1485
12705,1,1,1,1,1,46,1,6,225,1937,1485
12705,1,1,2,2,2,44,1,6,225,1937,1485
12706,2,1,1,1,2,66,1,6,225,1937,1485
12707,3,1,4,3,1,29,1,6,225,1937,1485
12707,3,1,3,2,2,48,1,6,225,1937,1485
12707,3,1,2,1,1,47,1,6,225,1937,1485
12707,3,1,1,3,1,26,1,6,225,1937,1485
12708,4,1,2,2,2,33,1,6,225,1937,1485
12708,4,1,3,3,2,7,1,6,225,1937,1485
12708,4,1,1,1,1,33,1,6,225,1937,1485
12709,5,1,1,1,2,42,1,6,225,1937,1485
12709,5,1,4,3,1,16,1,6,225,1937,1485
12709,5,1,3,3,1,16,1,6,225,1937,1485
12709,5,1,2,3,2,19,1,6,225,1937,1485
12710,1,1,1,1,2,57,1,6,226,1938,1677
12710,1,1,2,3,1,19,1,6,226,1938,1677
12711,2,1,5,4,1,1,1,6,226,1938,1677
12711,2,1,4,3,2,26,1,6,226,1938,1677
12711,2,1,3,3,2,31,1,6,226,1938,1677
12711,2,1,2,5,1,33,1,6,226,1938,1677
12711,2,1,1,1,2,55,1,6,226,1938,1677
12712,3,1,4,4,1,20,1,6,226,1938,1677
12712,3,1,1,1,1,76,1,6,226,1938,1677
12712,3,1,5,4,2,16,1,6,226,1938,1677
12712,3,1,3,5,2,47,1,6,226,1938,1677
12712,3,1,2,3,1,45,1,6,226,1938,1677
12713,4,1,7,3,2,6,1,6,226,1938,1677
12713,4,1,6,3,1,17,1,6,226,1938,1677
12713,4,1,5,3,2,19,1,6,226,1938,1677
12713,4,1,4,5,1,29,1,6,226,1938,1677
12713,4,1,3,3,2,21,1,6,226,1938,1677
12713,4,1,2,2,1,45,1,6,226,1938,1677
12713,4,1,1,1,2,36,1,6,226,1938,1677
12713,4,1,8,3,2,9,1,6,226,1938,1677
12714,5,1,3,3,1,8,1,6,226,1938,1677
12714,5,1,2,2,2,26,1,6,226,1938,1677
12714,5,1,1,1,1,28,1,6,226,1938,1677
12714,5,1,4,3,2,4,1,6,226,1938,1677
12715,1,1,1,1,2,70,1,6,226,1939,1541
12715,1,1,2,2,1,69,1,6,226,1939,1541
12716,2,1,3,3,2,47,1,6,226,1939,1541
12716,2,1,2,2,2,82,1,6,226,1939,1541
12716,2,1,1,1,1,82,1,6,226,1939,1541
12716,2,1,4,5,1,47,1,6,226,1939,1541
12716,2,1,6,4,2,11,1,6,226,1939,1541
12716,2,1,5,4,1,17,1,6,226,1939,1541
12717,3,1,1,1,1,37,1,6,226,1939,1541
12718,5,1,1,1,2,59,1,6,226,1939,1541
12718,5,1,2,5,1,28,1,6,226,1939,1541
12718,5,1,3,3,2,29,1,6,226,1939,1541
12718,5,1,4,3,1,7,1,6,226,1939,1541
12719,1,1,2,2,2,62,1,6,227,1940,1564
12719,1,1,1,1,1,70,1,6,227,1940,1564
12719,1,1,3,3,2,26,1,6,227,1940,1564
12720,2,1,1,1,1,82,1,6,227,1940,1564
12720,2,1,2,2,2,84,1,6,227,1940,1564
12721,3,1,1,1,2,58,1,6,227,1940,1564
12722,4,1,1,1,1,57,1,6,227,1940,1564
12722,4,1,2,2,2,55,1,6,227,1940,1564
12722,4,1,4,3,2,15,1,6,227,1940,1564
12722,4,1,3,3,2,21,1,6,227,1940,1564
12723,5,1,2,2,2,60,1,6,227,1940,1564
12723,5,1,3,3,1,30,1,6,227,1940,1564
12723,5,1,1,1,1,63,1,6,227,1940,1564
12724,1,1,2,3,2,18,1,6,226,1941,1955
12724,1,1,3,3,1,15,1,6,226,1941,1955
12724,1,1,4,3,2,11,1,6,226,1941,1955
12724,1,1,1,1,2,35,1,6,226,1941,1955
12725,2,1,1,1,1,51,1,6,226,1941,1955
12726,3,1,1,1,2,51,1,6,226,1941,1955
12726,3,1,2,3,1,21,1,6,226,1941,1955
12727,4,1,1,1,1,26,1,6,226,1941,1955
12727,4,1,2,2,2,26,1,6,226,1941,1955
12728,5,1,2,2,2,24,1,6,226,1941,1955
12728,5,1,1,1,1,24,1,6,226,1941,1955
12729,1,1,4,2,2,41,1,6,225,1942,1910
12729,1,1,1,1,1,45,1,6,225,1942,1910
12729,1,1,2,3,2,20,1,6,225,1942,1910
12729,1,1,3,3,2,11,1,6,225,1942,1910
12730,3,1,4,3,1,4,1,6,225,1942,1910
12730,3,1,3,3,2,8,1,6,225,1942,1910
12730,3,1,1,1,1,32,1,6,225,1942,1910
12730,3,1,2,2,2,27,1,6,225,1942,1910
12731,4,1,1,1,1,37,1,6,225,1942,1910
12731,4,1,2,2,2,38,1,6,225,1942,1910
12731,4,1,3,3,1,4,1,6,225,1942,1910
12732,1,1,1,1,2,67,1,6,226,1943,1582
12732,1,1,3,3,1,43,1,6,226,1943,1582
12732,1,1,4,4,2,7,1,6,226,1943,1582
12732,1,1,2,5,2,56,1,6,226,1943,1582
12733,2,1,4,3,1,8,1,6,226,1943,1582
12733,2,1,3,3,1,10,1,6,226,1943,1582
12733,2,1,1,1,1,42,1,6,226,1943,1582
12733,2,1,2,2,2,38,1,6,226,1943,1582
12734,3,1,3,6,1,24,1,6,226,1943,1582
12734,3,1,2,3,1,24,1,6,226,1943,1582
12734,3,1,1,1,1,50,1,6,226,1943,1582
12735,4,1,1,1,1,54,1,6,226,1943,1582
12735,4,1,2,2,2,56,1,6,226,1943,1582
12735,4,1,3,3,2,29,1,6,226,1943,1582
12735,4,1,4,3,1,25,1,6,226,1943,1582
12736,5,1,3,2,2,60,1,6,226,1943,1582
12736,5,1,2,3,1,33,1,6,226,1943,1582
12736,5,1,1,1,1,54,1,6,226,1943,1582
12736,5,1,4,3,2,23,1,6,226,1943,1582
12737,1,1,1,1,1,80,1,6,225,1944,1984
12737,1,1,2,2,2,74,1,6,225,1944,1984
12737,1,1,3,3,2,46,1,6,225,1944,1984
12737,1,1,4,3,2,36,1,6,225,1944,1984
12738,2,1,1,1,1,27,1,6,225,1944,1984
12738,2,1,4,3,1,2,1,6,225,1944,1984
12738,2,1,2,2,2,31,1,6,225,1944,1984
12738,2,1,3,3,1,4,1,6,225,1944,1984
12739,3,1,1,1,1,58,1,6,225,1944,1984
12739,3,1,2,3,1,33,1,6,225,1944,1984
12740,4,1,1,1,1,24,1,6,225,1944,1984
12740,4,1,3,2,2,24,1,6,225,1944,1984
12740,4,1,4,3,1,6,1,6,225,1944,1984
12740,4,1,5,3,1,0,1,6,225,1944,1984
12740,4,1,2,5,1,35,1,6,225,1944,1984
12741,5,1,5,3,2,25,1,6,225,1944,1984
12741,5,1,1,1,2,47,1,6,225,1944,1984
12741,5,1,2,2,1,52,1,6,225,1944,1984
12741,5,1,3,5,2,80,1,6,225,1944,1984
12741,5,1,4,5,1,81,1,6,225,1944,1984
12741,5,1,6,4,1,6,1,6,225,1944,1984
12742,1,1,4,3,1,5,1,6,225,1945,1984
12742,1,1,3,3,2,11,1,6,225,1945,1984
12742,1,1,1,1,1,40,1,6,225,1945,1984
12742,1,1,2,2,2,35,1,6,225,1945,1984
12743,2,1,2,2,1,22,1,6,225,1945,1984
12743,2,1,1,1,2,25,1,6,225,1945,1984
12743,2,1,3,3,1,6,1,6,225,1945,1984
12744,3,1,3,3,1,18,1,6,225,1945,1984
12744,3,1,4,3,1,11,1,6,225,1945,1984
12744,3,1,2,2,2,42,1,6,225,1945,1984
12744,3,1,1,1,1,42,1,6,225,1945,1984
12745,4,1,2,2,2,68,1,6,225,1945,1984
12745,4,1,1,1,1,64,1,6,225,1945,1984
12746,5,1,1,1,1,40,1,6,225,1945,1984
12746,5,1,2,2,2,45,1,6,225,1945,1984
12747,1,1,1,1,1,38,1,6,225,1946,2365
12747,1,1,2,2,2,39,1,6,225,1946,2365
12747,1,1,3,3,2,3,1,6,225,1946,2365
12747,1,1,5,3,2,20,1,6,225,1946,2365
12747,1,1,4,3,2,15,1,6,225,1946,2365
12748,2,1,1,1,1,31,1,6,225,1946,2365
12748,2,1,3,3,2,4,1,6,225,1946,2365
12748,2,1,2,2,2,33,1,6,225,1946,2365
12749,3,1,1,1,1,46,1,6,225,1946,2365
12749,3,1,2,2,2,33,1,6,225,1946,2365
12749,3,1,3,3,1,11,1,6,225,1946,2365
12749,3,1,4,3,2,9,1,6,225,1946,2365
12750,4,1,3,3,2,26,1,6,225,1946,2365
12750,4,1,2,2,2,55,1,6,225,1946,2365
12750,4,1,1,1,1,55,1,6,225,1946,2365
12751,5,1,1,1,2,37,1,6,225,1946,2365
12751,5,1,2,3,1,5,1,6,225,1946,2365
12752,1,1,3,5,2,75,1,6,226,1947,2052
12752,1,1,2,2,2,45,1,6,226,1947,2052
12752,1,1,1,1,1,46,1,6,226,1947,2052
12752,1,1,4,3,2,14,1,6,226,1947,2052
12752,1,1,5,3,1,6,1,6,226,1947,2052
12753,2,1,1,1,1,38,1,6,226,1947,2052
12753,2,1,2,2,2,38,1,6,226,1947,2052
12753,2,1,3,5,2,69,1,6,226,1947,2052
12753,2,1,4,3,2,4,1,6,226,1947,2052
12753,2,1,5,3,1,0,1,6,226,1947,2052
12754,4,1,1,1,1,50,1,6,226,1947,2052
12754,4,1,2,2,2,49,1,6,226,1947,2052
12755,5,1,1,1,1,23,1,6,226,1947,2052
12755,5,2,1,1,1,23,1,6,226,1947,2052
12756,1,1,2,3,1,25,1,6,226,1948,1932
12756,1,1,1,1,2,55,1,6,226,1948,1932
12756,1,1,3,3,2,22,1,6,226,1948,1932
12757,2,1,4,5,1,17,1,6,226,1948,1932
12757,2,1,5,3,2,12,1,6,226,1948,1932
12757,2,1,3,3,1,24,1,6,226,1948,1932
12757,2,1,2,2,2,45,1,6,226,1948,1932
12757,2,1,1,1,1,47,1,6,226,1948,1932
12757,2,1,6,3,1,18,1,6,226,1948,1932
12758,3,1,4,4,2,13,1,6,226,1948,1932
12758,3,1,3,5,2,85,1,6,226,1948,1932
12758,3,1,2,2,2,57,1,6,226,1948,1932
12758,3,1,1,1,1,60,1,6,226,1948,1932
12759,4,1,4,3,1,13,1,6,226,1948,1932
12759,4,1,3,3,1,15,1,6,226,1948,1932
12759,4,1,2,2,2,45,1,6,226,1948,1932
12759,4,1,5,3,2,11,1,6,226,1948,1932
12759,4,1,1,1,1,54,1,6,226,1948,1932
12760,1,1,1,1,1,49,1,6,226,1949,1826
12760,1,1,2,2,2,44,1,6,226,1949,1826
12760,1,1,3,3,2,24,1,6,226,1949,1826
12760,1,2,1,1,2,58,1,6,226,1949,1826
12760,1,1,5,3,1,16,1,6,226,1949,1826
12760,1,1,6,5,1,76,1,6,226,1949,1826
12760,1,1,7,4,2,4,1,6,226,1949,1826
12760,1,1,4,3,2,17,1,6,226,1949,1826
12761,2,1,4,5,2,16,1,6,226,1949,1826
12761,2,1,1,1,1,36,1,6,226,1949,1826
12761,2,1,2,2,2,40,1,6,226,1949,1826
12761,2,1,3,3,1,5,1,6,226,1949,1826
12762,3,1,2,2,2,58,1,6,226,1949,1826
12762,3,1,1,1,1,60,1,6,226,1949,1826
12763,4,1,1,1,1,57,1,6,226,1949,1826
12763,4,1,2,2,2,54,1,6,226,1949,1826
12764,5,1,2,3,1,27,1,6,226,1949,1826
12764,5,1,1,1,2,56,1,6,226,1949,1826
12764,5,1,3,3,1,24,1,6,226,1949,1826
12764,5,1,4,6,2,23,1,6,226,1949,1826
12765,1,1,1,1,1,45,1,6,225,1950,1988
12766,2,1,1,1,1,72,1,6,225,1950,1988
12766,2,1,3,3,1,19,1,6,225,1950,1988
12766,2,1,2,3,2,21,1,6,225,1950,1988
12767,3,1,2,2,2,55,1,6,225,1950,1988
12767,3,1,1,1,1,55,1,6,225,1950,1988
12767,3,1,3,3,1,22,1,6,225,1950,1988
12768,4,1,5,3,2,8,1,6,225,1950,1988
12768,4,1,4,3,2,17,1,6,225,1950,1988
12768,4,1,3,3,2,18,1,6,225,1950,1988
12768,4,1,1,1,1,44,1,6,225,1950,1988
12768,4,1,2,2,2,39,1,6,225,1950,1988
12769,5,1,1,1,1,34,1,6,225,1950,1988
12770,1,1,2,3,2,23,1,6,226,1951,1897
12770,1,1,3,3,1,13,1,6,226,1951,1897
12770,1,1,1,1,2,44,1,6,226,1951,1897
12771,3,1,3,3,1,30,1,6,226,1951,1897
12771,3,1,2,2,2,58,1,6,226,1951,1897
12771,3,1,1,1,1,58,1,6,226,1951,1897
12771,3,1,4,3,2,16,1,6,226,1951,1897
12772,4,1,1,1,1,31,1,6,226,1951,1897
12772,4,1,2,2,2,32,1,6,226,1951,1897
12772,4,1,3,3,1,14,1,6,226,1951,1897
12773,5,1,1,1,1,65,1,6,226,1951,1897
12773,5,1,2,2,2,59,1,6,226,1951,1897
12773,5,1,3,3,2,26,1,6,226,1951,1897
12774,1,1,4,3,2,26,1,6,227,1952,1793
12774,1,1,3,5,2,79,1,6,227,1952,1793
12774,1,1,2,5,1,79,1,6,227,1952,1793
12774,1,1,1,1,2,48,1,6,227,1952,1793
12774,1,1,5,3,1,23,1,6,227,1952,1793
12775,3,1,2,3,2,20,1,6,227,1952,1793
12775,3,1,1,1,2,42,1,6,227,1952,1793
12775,3,1,3,3,1,19,1,6,227,1952,1793
12775,3,2,1,1,1,36,1,6,227,1952,1793
12776,4,1,1,1,1,68,1,6,227,1952,1793
12776,4,1,2,2,2,62,1,6,227,1952,1793
12777,5,1,2,2,2,46,1,6,227,1952,1793
12777,5,1,1,1,1,47,1,6,227,1952,1793
12777,5,1,3,3,1,7,1,6,227,1952,1793
12778,1,1,1,1,1,42,1,6,227,1953,1797
12778,1,1,2,2,2,43,1,6,227,1953,1797
12778,1,1,4,3,1,17,1,6,227,1953,1797
12778,1,1,5,3,1,13,1,6,227,1953,1797
12778,1,1,6,3,2,12,1,6,227,1953,1797
12778,1,2,2,3,1,1,1,6,227,1953,1797
12778,1,2,1,1,2,23,1,6,227,1953,1797
12779,2,1,1,1,1,27,1,6,227,1953,1797
12779,2,1,2,2,2,27,1,6,227,1953,1797
12780,4,1,1,1,1,49,1,6,227,1953,1797
12780,4,1,3,3,2,16,1,6,227,1953,1797
12780,4,1,4,3,1,24,1,6,227,1953,1797
12780,4,1,2,2,2,45,1,6,227,1953,1797
12781,5,1,1,1,2,18,1,6,227,1953,1797
12782,1,1,4,3,2,9,1,6,227,1954,2063
12782,1,1,1,1,1,40,1,6,227,1954,2063
12782,1,1,2,2,2,38,1,6,227,1954,2063
12782,1,1,3,3,1,14,1,6,227,1954,2063
12783,4,1,5,5,2,73,1,6,227,1954,2063
12783,4,1,4,3,1,18,1,6,227,1954,2063
12783,4,1,3,3,2,23,1,6,227,1954,2063
12783,4,1,2,2,2,50,1,6,227,1954,2063
12783,4,1,1,1,1,45,1,6,227,1954,2063
12784,5,1,2,5,2,84,1,6,227,1954,2063
12784,5,1,3,3,2,17,1,6,227,1954,2063
12784,5,1,1,1,2,64,1,6,227,1954,2063
12785,1,1,1,1,2,59,1,6,225,1955,1757
12785,1,1,2,3,1,32,1,6,225,1955,1757
12786,2,1,1,1,2,63,1,6,225,1955,1757
12786,2,1,2,5,2,34,1,6,225,1955,1757
12786,2,1,3,3,1,34,1,6,225,1955,1757
12786,2,1,4,4,2,14,1,6,225,1955,1757
12786,2,1,5,4,2,11,1,6,225,1955,1757
12787,3,1,1,1,2,56,1,6,225,1955,1757
12787,3,1,2,3,1,30,1,6,225,1955,1757
12787,3,1,3,3,1,25,1,6,225,1955,1757
12787,3,1,4,3,1,20,1,6,225,1955,1757
12787,3,2,1,1,1,38,1,6,225,1955,1757
12787,3,1,6,4,1,1,1,6,225,1955,1757
12787,3,1,5,3,2,18,1,6,225,1955,1757
12787,3,2,2,3,2,11,1,6,225,1955,1757
12787,3,2,3,3,1,15,1,6,225,1955,1757
12788,4,1,1,1,1,52,1,6,225,1955,1757
12788,4,1,2,3,1,25,1,6,225,1955,1757
12788,4,1,3,2,2,47,1,6,225,1955,1757
12788,4,1,4,3,1,13,1,6,225,1955,1757
12789,5,1,1,1,1,49,1,6,225,1955,1757
12789,5,1,2,2,2,40,1,6,225,1955,1757
12789,5,1,3,3,2,15,1,6,225,1955,1757
12789,5,1,4,3,2,14,1,6,225,1955,1757
12790,1,1,3,3,2,30,1,6,227,1956,2085
12790,1,1,2,2,1,64,1,6,227,1956,2085
12790,1,1,1,1,2,60,1,6,227,1956,2085
12791,2,1,1,1,2,63,1,6,227,1956,2085
12791,2,1,2,3,1,26,1,6,227,1956,2085
12792,3,1,1,1,1,35,1,6,227,1956,2085
12792,3,1,3,3,2,4,1,6,227,1956,2085
12792,3,1,2,2,2,34,1,6,227,1956,2085
12793,4,1,1,1,1,26,1,6,227,1956,2085
12794,5,1,2,2,2,38,1,6,227,1956,2085
12794,5,1,1,1,1,36,1,6,227,1956,2085
12795,3,1,2,2,2,70,1,6,227,1957,1608
12795,3,1,1,1,1,69,1,6,227,1957,1608
12796,4,1,1,1,1,50,1,6,227,1957,1608
12796,4,1,2,2,2,50,1,6,227,1957,1608
12796,4,1,3,3,1,15,1,6,227,1957,1608
12797,5,1,3,4,1,20,1,6,227,1957,1608
12797,5,1,1,1,2,62,1,6,227,1957,1608
12797,5,1,2,3,1,27,1,6,227,1957,1608
12798,1,1,4,3,1,18,1,6,227,1958,1956
12798,1,1,5,3,2,19,1,6,227,1958,1956
12798,1,1,1,1,2,45,1,6,227,1958,1956
12798,1,1,2,5,2,64,1,6,227,1958,1956
12798,1,1,3,5,1,67,1,6,227,1958,1956
12799,2,1,1,1,2,50,1,6,227,1958,1956
12799,2,1,2,5,1,25,1,6,227,1958,1956
12800,3,1,1,1,1,49,1,6,227,1958,1956
12801,4,1,1,1,2,39,1,6,227,1958,1956
12801,4,1,2,3,2,9,1,6,227,1958,1956
12801,4,1,3,3,1,4,1,6,227,1958,1956
12801,4,1,4,3,2,16,1,6,227,1958,1956
12802,5,1,1,1,1,48,1,6,227,1958,1956
12802,5,1,2,2,2,33,1,6,227,1958,1956
12802,5,2,1,1,1,25,1,6,227,1958,1956
12802,5,1,4,3,1,21,1,6,227,1958,1956
12802,5,1,3,3,1,21,1,6,227,1958,1956
12803,1,1,3,3,2,22,1,6,227,1959,1606
12803,1,1,2,3,1,24,1,6,227,1959,1606
12803,1,1,1,1,2,52,1,6,227,1959,1606
12803,1,1,4,3,2,20,1,6,227,1959,1606
12804,3,1,2,3,1,27,1,6,227,1959,1606
12804,3,1,1,1,2,54,1,6,227,1959,1606
12804,3,1,3,3,1,24,1,6,227,1959,1606
12804,3,1,4,3,2,22,1,6,227,1959,1606
12805,4,1,1,1,2,47,1,6,227,1959,1606
12805,4,1,2,3,1,21,1,6,227,1959,1606
12805,4,1,3,3,2,19,1,6,227,1959,1606
12806,5,1,1,1,2,54,1,6,227,1959,1606
12806,5,1,2,3,2,26,1,6,227,1959,1606
12806,5,1,3,3,2,15,1,6,227,1959,1606
12807,1,1,1,1,2,43,1,6,227,1960,1900
12807,1,1,2,5,1,58,1,6,227,1960,1900
12807,1,1,5,3,2,19,1,6,227,1960,1900
12807,1,1,4,3,2,21,1,6,227,1960,1900
12807,1,1,3,5,2,74,1,6,227,1960,1900
12808,2,2,1,1,2,50,1,6,227,1960,1900
12808,2,1,2,3,1,20,1,6,227,1960,1900
12808,2,1,1,1,1,59,1,6,227,1960,1900
12809,3,1,1,1,1,52,1,6,227,1960,1900
12810,4,1,2,2,2,27,1,6,227,1960,1900
12810,4,1,1,1,1,24,1,6,227,1960,1900
12810,4,1,3,3,1,8,1,6,227,1960,1900
12811,5,1,2,2,2,31,1,6,227,1960,1900
12811,5,1,3,3,2,9,1,6,227,1960,1900
12811,5,1,1,1,1,28,1,6,227,1960,1900
12812,1,1,2,2,2,35,1,6,225,1961,1914
12812,1,1,1,1,1,28,1,6,225,1961,1914
12812,1,1,3,3,1,3,1,6,225,1961,1914
12813,2,1,3,3,2,18,1,6,225,1961,1914
12813,2,1,4,3,1,13,1,6,225,1961,1914
12813,2,1,1,1,2,39,1,6,225,1961,1914
12813,2,1,2,2,1,40,1,6,225,1961,1914
12814,3,1,3,3,1,10,1,6,225,1961,1914
12814,3,1,4,3,2,9,1,6,225,1961,1914
12814,3,1,2,2,2,30,1,6,225,1961,1914
12814,3,1,1,1,1,31,1,6,225,1961,1914
12815,4,1,3,3,2,28,1,6,225,1961,1914
12815,4,1,2,2,2,61,1,6,225,1961,1914
12815,4,1,1,1,1,64,1,6,225,1961,1914
12816,2,1,2,3,1,31,1,6,225,1962,1479
12816,2,1,1,1,2,68,1,6,225,1962,1479
12817,4,1,1,1,1,38,1,6,225,1962,1479
12817,4,1,2,2,2,39,1,6,225,1962,1479
12817,4,1,5,3,1,4,1,6,225,1962,1479
12817,4,1,4,3,1,11,1,6,225,1962,1479
12817,4,1,3,3,1,15,1,6,225,1962,1479
12818,1,1,4,3,2,14,1,6,225,1963,2540
12818,1,1,3,3,2,19,1,6,225,1963,2540
12818,1,1,1,1,1,42,1,6,225,1963,2540
12818,1,1,2,2,2,40,1,6,225,1963,2540
12818,1,1,5,3,2,6,1,6,225,1963,2540
12819,3,1,3,3,1,17,1,6,225,1963,2540
12819,3,1,2,2,2,37,1,6,225,1963,2540
12819,3,1,1,1,1,38,1,6,225,1963,2540
12819,3,1,4,3,1,12,1,6,225,1963,2540
12819,3,1,5,3,2,6,1,6,225,1963,2540
12820,4,1,2,3,2,4,1,6,225,1963,2540
12820,4,1,1,3,2,10,1,6,225,1963,2540
12820,4,1,3,3,1,8,1,6,225,1963,2540
12820,4,1,4,3,1,6,1,6,225,1963,2540
12820,4,1,5,1,2,27,1,6,225,1963,2540
12821,5,1,2,2,2,41,1,6,225,1963,2540
12821,5,1,1,1,1,41,1,6,225,1963,2540
12821,5,1,3,3,1,20,1,6,225,1963,2540
12822,1,1,1,1,2,63,1,6,225,1964,2161
12822,1,1,2,2,1,65,1,6,225,1964,2161
12823,2,1,1,1,1,56,1,6,225,1964,2161
12823,2,1,2,2,2,59,1,6,225,1964,2161
12823,2,1,3,4,1,15,1,6,225,1964,2161
12823,2,2,1,1,1,51,1,6,225,1964,2161
12823,2,2,2,2,2,53,1,6,225,1964,2161
12823,2,2,3,3,1,24,1,6,225,1964,2161
12824,3,1,1,1,2,36,1,6,225,1964,2161
12824,3,1,2,3,1,5,1,6,225,1964,2161
12824,3,1,3,2,1,40,1,6,225,1964,2161
12825,4,1,3,3,2,40,1,6,225,1964,2161
12825,4,1,2,3,2,42,1,6,225,1964,2161
12825,4,1,1,1,2,67,1,6,225,1964,2161
12825,4,1,4,3,2,28,1,6,225,1964,2161
12826,5,1,1,1,1,40,1,6,225,1964,2161
12827,1,1,3,3,2,8,2,6,221,1965,2169
12827,1,1,2,2,1,42,2,6,221,1965,2169
12827,1,1,1,1,2,36,2,6,221,1965,2169
12827,1,1,4,3,1,6,2,6,221,1965,2169
12828,2,1,1,1,1,47,2,6,221,1965,2169
12828,2,1,2,2,2,45,2,6,221,1965,2169
12828,2,1,3,3,2,18,2,6,221,1965,2169
12828,2,1,4,3,2,15,2,6,221,1965,2169
12828,2,1,5,3,1,13,2,6,221,1965,2169
12829,4,1,1,1,2,52,2,6,221,1965,2169
12829,4,1,2,2,1,55,2,6,221,1965,2169
12829,4,1,3,3,2,27,2,6,221,1965,2169
