"LLAVESDE","LLAVEVIV","LLAVEHOG","PAREN","SEXO","EDAD","FOLIO","VIV_SEL","HOGAR","N_REN","TLOC","REGION","EST_DIS","UPM_DIS","FAC_HOG"
627219103,627219,6272191,3,1,51,6272,19,1,3,2,5,94,1150,839
627219104,627219,6272191,3,2,43,6272,19,1,4,2,5,94,1150,839
627304101,627304,6273041,1,2,56,6273,4,1,1,4,1,149,1741,2121
627304102,627304,6273041,2,1,63,6273,4,1,2,4,1,149,1741,2121
627304103,627304,6273041,3,2,26,6273,4,1,3,4,1,149,1741,2121
627405101,627405,6274051,1,1,62,6274,5,1,1,1,1,45,515,3056
627405102,627405,6274051,3,2,33,6274,5,1,2,1,1,45,515,3056
627405103,627405,6274051,3,1,28,6274,5,1,3,1,1,45,515,3056
627503101,627503,6275031,1,1,34,6275,3,1,1,4,6,21,227,882
627503102,627503,6275031,2,2,35,6275,3,1,2,4,6,21,227,882
627503103,627503,6275031,3,2,13,6275,3,1,3,4,6,21,227,882
627503104,627503,6275031,3,2,9,6275,3,1,4,4,6,21,227,882
627503105,627503,6275031,3,1,6,6275,3,1,5,4,6,21,227,882
627503106,627503,6275031,3,1,4,6275,3,1,6,4,6,21,227,882
627603101,627603,6276031,1,1,39,6276,3,1,1,1,2,106,1290,2978
627603102,627603,6276031,2,2,37,6276,3,1,2,1,2,106,1290,2978
627603103,627603,6276031,3,1,17,6276,3,1,3,1,2,106,1290,2978
627603104,627603,6276031,3,1,12,6276,3,1,4,1,2,106,1290,2978
627603105,627603,6276031,3,2,1,6276,3,1,5,1,2,106,1290,2978
627603106,627603,6276031,5,2,62,6276,3,1,6,1,2,106,1290,2978
627603107,627603,6276031,5,1,64,6276,3,1,7,1,2,106,1290,2978
627704101,627704,6277041,1,1,26,6277,4,1,1,1,2,108,1335,3714
627704102,627704,6277041,5,1,21,6277,4,1,2,1,2,108,1335,3714
627805101,627805,6278051,1,1,36,6278,5,1,1,1,4,50,755,1673
627805102,627805,6278051,2,2,34,6278,5,1,2,1,4,50,755,1673
627805103,627805,6278051,3,2,12,6278,5,1,3,1,4,50,755,1673
627805104,627805,6278051,3,1,0,6278,5,1,4,1,4,50,755,1673
627919101,627919,6279191,1,1,58,6279,19,1,1,3,6,37,443,3934
627919102,627919,6279191,2,2,46,6279,19,1,2,3,6,37,443,3934
627919103,627919,6279191,3,1,14,6279,19,1,3,3,6,37,443,3934
628001101,628001,6280011,1,1,65,6280,1,1,1,1,4,49,655,3136
628001102,628001,6280011,2,2,60,6280,1,1,2,1,4,49,655,3136
628103101,628103,6281031,1,2,33,6281,3,1,1,2,5,120,1428,4206
628103102,628103,6281031,2,1,33,6281,3,1,2,2,5,120,1428,4206
628103103,628103,6281031,3,2,14,6281,3,1,3,2,5,120,1428,4206
628103104,628103,6281031,3,2,10,6281,3,1,4,2,5,120,1428,4206
628103105,628103,6281031,3,2,9,6281,3,1,5,2,5,120,1428,4206
628203101,628203,6282031,1,1,28,6282,3,1,1,2,5,81,1014,20259
628203102,628203,6282031,2,2,24,6282,3,1,2,2,5,81,1014,20259
628203103,628203,6282031,3,1,8,6282,3,1,3,2,5,81,1014,20259
628203201,628203,6282032,1,2,48,6282,3,2,1,2,5,81,1014,20259
628306101,628306,6283061,1,1,58,6283,6,1,1,3,6,109,1373,2841
628402101,628402,6284021,1,1,40,6284,2,1,1,1,5,121,1436,4491
628402102,628402,6284021,2,2,37,6284,2,1,2,1,5,121,1436,4491
628402103,628402,6284021,3,2,12,6284,2,1,3,1,5,121,1436,4491
628402104,628402,6284021,3,2,10,6284,2,1,4,1,5,121,1436,4491
628501101,628501,6285011,1,2,58,6285,1,1,1,2,5,169,2006,987
628605101,628605,6286051,1,1,65,6286,5,1,1,1,4,50,742,2715
628605102,628605,6286051,3,1,25,6286,5,1,2,1,4,50,742,2715
628705101,628705,6287051,1,1,68,6287,5,1,1,1,4,50,729,3014
628705102,628705,6287051,2,2,67,6287,5,1,2,1,4,50,729,3014
628805101,628805,6288051,1,1,87,6288,5,1,1,1,2,31,384,1756
628805102,628805,6288051,2,2,86,6288,5,1,2,1,2,31,384,1756
628805103,628805,6288051,3,2,51,6288,5,1,3,1,2,31,384,1756
628805104,628805,6288051,4,1,23,6288,5,1,4,1,2,31,384,1756
628805105,628805,6288051,4,1,21,6288,5,1,5,1,2,31,384,1756
628901101,628901,6289011,1,1,80,6289,1,1,1,4,6,111,1384,3206
628901102,628901,6289011,2,2,82,6289,1,1,2,4,6,111,1384,3206
628901103,628901,6289011,3,2,41,6289,1,1,3,4,6,111,1384,3206
628901104,628901,6289011,3,1,42,6289,1,1,4,4,6,111,1384,3206
629004101,629004,6290041,1,1,70,6290,4,1,1,1,4,49,656,3132
629004102,629004,6290041,2,2,65,6290,4,1,2,1,4,49,656,3132
629101101,629101,6291011,1,1,45,6291,1,1,1,1,4,49,676,1034
629101102,629101,6291011,2,2,50,6291,1,1,2,1,4,49,676,1034
629101103,629101,6291011,3,2,21,6291,1,1,3,1,4,49,676,1034
629101104,629101,6291011,3,1,15,6291,1,1,4,1,4,49,676,1034
629202101,629202,6292021,1,1,41,6292,2,1,1,3,3,2,5,1680
629202102,629202,6292021,2,2,42,6292,2,1,2,3,3,2,5,1680
629202103,629202,6292021,3,2,13,6292,2,1,3,3,3,2,5,1680
629202104,629202,6292021,3,1,11,6292,2,1,4,3,3,2,5,1680
629302101,629302,6293021,1,1,51,6293,2,1,1,1,2,30,338,1543
629302102,629302,6293021,2,2,53,6293,2,1,2,1,2,30,338,1543
629418101,629418,6294181,1,1,47,6294,18,1,1,2,6,179,2090,1761
629418102,629418,6294181,2,2,48,6294,18,1,2,2,6,179,2090,1761
629418103,629418,6294181,3,2,24,6294,18,1,3,2,6,179,2090,1761
629418104,629418,6294181,3,2,17,6294,18,1,4,2,6,179,2090,1761
629418105,629418,6294181,3,1,12,6294,18,1,5,2,6,179,2090,1761
629418106,629418,6294181,3,2,0,6294,18,1,6,2,6,179,2090,1761
629504101,629504,6295041,1,1,30,6295,4,1,1,1,6,41,474,4176
629504102,629504,6295041,2,2,38,6295,4,1,2,1,6,41,474,4176
629504103,629504,6295041,3,2,16,6295,4,1,3,1,6,41,474,4176
629504104,629504,6295041,3,1,14,6295,4,1,4,1,6,41,474,4176
629504105,629504,6295041,3,2,2,6295,4,1,5,1,6,41,474,4176
629604101,629604,6296041,1,1,74,6296,4,1,1,1,1,46,547,3150
629604102,629604,6296041,2,2,71,6296,4,1,2,1,1,46,547,3150
629705101,629705,6297051,1,2,35,6297,5,1,1,1,1,18,212,726
629705102,629705,6297051,3,2,14,6297,5,1,2,1,1,18,212,726
629705103,629705,6297051,3,2,11,6297,5,1,3,1,1,18,212,726
629705104,629705,6297051,3,2,10,6297,5,1,4,1,1,18,212,726
629705105,629705,6297051,3,2,8,6297,5,1,5,1,1,18,212,726
629801101,629801,6298011,1,2,54,6298,1,1,1,4,5,71,934,2679
629801102,629801,6298011,3,1,24,6298,1,1,2,4,5,71,934,2679
629902101,629902,6299021,1,1,60,6299,2,1,1,1,2,30,366,378
629902102,629902,6299021,2,2,61,6299,2,1,2,1,2,30,366,378
629902103,629902,6299021,3,2,35,6299,2,1,3,1,2,30,366,378
629902104,629902,6299021,3,2,31,6299,2,1,4,1,2,30,366,378
629902105,629902,6299021,4,2,14,6299,2,1,5,1,2,30,366,378
629902106,629902,6299021,4,1,12,6299,2,1,6,1,2,30,366,378
629902107,629902,6299021,4,2,11,6299,2,1,7,1,2,30,366,378
629902108,629902,6299021,4,1,9,6299,2,1,8,1,2,30,366,378
630002101,630002,6300021,1,2,42,6300,2,1,1,1,3,188,2152,1515
630002102,630002,6300021,2,1,52,6300,2,1,2,1,3,188,2152,1515
630002103,630002,6300021,6,2,30,6300,2,1,3,1,3,188,2152,1515
630002104,630002,6300021,3,1,23,6300,2,1,4,1,3,188,2152,1515
630002105,630002,6300021,3,2,19,6300,2,1,5,1,3,188,2152,1515
630002106,630002,6300021,6,1,19,6300,2,1,6,1,3,188,2152,1515
630002107,630002,6300021,4,2,8,6300,2,1,7,1,3,188,2152,1515
630002108,630002,6300021,4,1,7,6300,2,1,8,1,3,188,2152,1515
630002109,630002,6300021,4,2,5,6300,2,1,9,1,3,188,2152,1515
630002110,630002,6300021,4,1,1,6300,2,1,10,1,3,188,2152,1515
630103101,630103,6301031,1,2,61,6301,3,1,1,1,5,177,2080,10259
630103102,630103,6301031,2,1,62,6301,3,1,2,1,5,177,2080,10259
630202101,630202,6302021,1,1,55,6302,2,1,1,1,5,85,1061,6128
630202102,630202,6302021,2,2,52,6302,2,1,2,1,5,85,1061,6128
630202103,630202,6302021,3,2,29,6302,2,1,3,1,5,85,1061,6128
630202104,630202,6302021,3,1,25,6302,2,1,4,1,5,85,1061,6128
630202105,630202,6302021,5,2,89,6302,2,1,5,1,5,85,1061,6128
630302101,630302,6303021,1,1,63,6303,2,1,1,2,4,49,669,2198
630302102,630302,6303021,2,2,57,6303,2,1,2,2,4,49,669,2198
630302103,630302,6303021,3,2,33,6303,2,1,3,2,4,49,669,2198
630302104,630302,6303021,3,2,32,6303,2,1,4,2,4,49,669,2198
630302105,630302,6303021,3,2,30,6303,2,1,5,2,4,49,669,2198
630302106,630302,6303021,3,1,29,6303,2,1,6,2,4,49,669,2198
630302107,630302,6303021,5,2,30,6303,2,1,7,2,4,49,669,2198
630302108,630302,6303021,4,2,4,6303,2,1,8,2,4,49,669,2198
630405101,630405,6304051,1,1,32,6304,5,1,1,1,6,131,1524,1703
630502101,630502,6305021,1,2,73,6305,2,1,1,3,5,170,2019,1044
630502102,630502,6305021,5,2,66,6305,2,1,2,3,5,170,2019,1044
630502103,630502,6305021,5,2,63,6305,2,1,3,3,5,170,2019,1044
630606101,630606,6306061,1,1,49,6306,6,1,1,4,6,155,1819,1628
630606102,630606,6306061,2,2,45,6306,6,1,2,4,6,155,1819,1628
630606103,630606,6306061,3,2,16,6306,6,1,3,4,6,155,1819,1628
630606104,630606,6306061,3,1,11,6306,6,1,4,4,6,155,1819,1628
630707101,630707,6307071,1,1,71,6307,7,1,1,4,6,111,1381,3504
630707102,630707,6307071,2,2,64,6307,7,1,2,4,6,111,1381,3504
630812101,630812,6308121,1,1,77,6308,12,1,1,4,6,154,1814,2660
630901101,630901,6309011,1,1,45,6309,1,1,1,1,5,87,1097,11460
631013101,631013,6310131,1,2,49,6310,13,1,1,4,5,117,1410,5193
631102101,631102,6311021,1,2,67,6311,2,1,1,1,6,157,1838,827
631102102,631102,6311021,3,1,38,6311,2,1,2,1,6,157,1838,827
631102103,631102,6311021,5,2,38,6311,2,1,3,1,6,157,1838,827
631102104,631102,6311021,4,2,19,6311,2,1,4,1,6,157,1838,827
631102105,631102,6311021,4,1,14,6311,2,1,5,1,6,157,1838,827
631102106,631102,6311021,4,1,11,6311,2,1,6,1,6,157,1838,827
631102107,631102,6311021,6,1,50,6311,2,1,7,1,6,157,1838,827
631102108,631102,6311021,4,1,23,6311,2,1,8,1,6,157,1838,827
631201101,631201,6312011,1,1,48,6312,1,1,1,1,3,58,849,5018
631201102,631201,6312011,2,2,48,6312,1,1,2,1,3,58,849,5018
631201103,631201,6312011,3,1,20,6312,1,1,3,1,3,58,849,5018
631201104,631201,6312011,3,1,16,6312,1,1,4,1,3,58,849,5018
631201105,631201,6312011,3,1,14,6312,1,1,5,1,3,58,849,5018
631201106,631201,6312011,3,1,13,6312,1,1,6,1,3,58,849,5018
631302101,631302,6313021,1,2,39,6313,2,1,1,1,1,53,780,1306
631302102,631302,6313021,2,1,26,6313,2,1,2,1,1,53,780,1306
631302103,631302,6313021,3,2,14,6313,2,1,3,1,1,53,780,1306
631302104,631302,6313021,3,1,12,6313,2,1,4,1,1,53,780,1306
631302105,631302,6313021,3,1,8,6313,2,1,5,1,1,53,780,1306
631403101,631403,6314031,1,2,66,6314,3,1,1,1,1,44,501,2795
631403102,631403,6314031,3,2,44,6314,3,1,2,1,1,44,501,2795
631403103,631403,6314031,3,1,33,6314,3,1,3,1,1,44,501,2795
631403104,631403,6314031,4,2,11,6314,3,1,4,1,1,44,501,2795
631503101,631503,6315031,1,1,74,6315,3,1,1,1,5,85,1061,6128
631503102,631503,6315031,2,2,72,6315,3,1,2,1,5,85,1061,6128
631618101,631618,6316181,1,2,47,6316,18,1,1,3,5,94,1149,884
631618102,631618,6316181,2,1,50,6316,18,1,2,3,5,94,1149,884
631618103,631618,6316181,3,1,22,6316,18,1,3,3,5,94,1149,884
631704101,631704,6317041,1,1,80,6317,4,1,1,4,1,143,1683,811
631704102,631704,6317041,2,2,72,6317,4,1,2,4,1,143,1683,811
631704103,631704,6317041,3,1,37,6317,4,1,3,4,1,143,1683,811
631808101,631808,6318081,1,2,67,6318,8,1,1,4,3,101,1216,1115
631808102,631808,6318081,4,1,24,6318,8,1,2,4,3,101,1216,1115
631901101,631901,6319011,1,1,39,6319,1,1,1,1,2,30,360,1402
632003101,632003,6320031,1,2,39,6320,3,1,1,1,1,144,1686,3272
632003102,632003,6320031,3,1,16,6320,3,1,2,1,1,144,1686,3272
632003103,632003,6320031,3,2,10,6320,3,1,3,1,1,144,1686,3272
632003104,632003,6320031,3,1,7,6320,3,1,4,1,1,144,1686,3272
632105101,632105,6321051,1,2,45,6321,5,1,1,3,3,100,1210,1538
632105102,632105,6321051,2,1,43,6321,5,1,2,3,3,100,1210,1538
632105103,632105,6321051,5,1,42,6321,5,1,3,3,3,100,1210,1538
632201101,632201,6322011,1,2,33,6322,1,1,1,1,1,44,510,2594
632201102,632201,6322011,2,1,38,6322,1,1,2,1,1,44,510,2594
632201103,632201,6322011,3,2,15,6322,1,1,3,1,1,44,510,2594
632201104,632201,6322011,3,2,7,6322,1,1,4,1,1,44,510,2594
632312101,632312,6323121,1,1,34,6323,12,1,1,4,1,14,148,833
632312102,632312,6323121,2,2,27,6323,12,1,2,4,1,14,148,833
632312103,632312,6323121,3,1,7,6323,12,1,3,4,1,14,148,833
632312104,632312,6323121,3,2,5,6323,12,1,4,4,1,14,148,833
632414101,632414,6324141,1,2,64,6324,14,1,1,2,1,147,1737,2630
632414102,632414,6324141,3,2,39,6324,14,1,2,2,1,147,1737,2630
632414103,632414,6324141,3,1,31,6324,14,1,3,2,1,147,1737,2630
632414104,632414,6324141,4,2,12,6324,14,1,4,2,1,147,1737,2630
632501101,632501,6325011,1,1,57,6325,1,1,1,1,2,139,1628,1338
632501102,632501,6325011,2,2,61,6325,1,1,2,1,2,139,1628,1338
632501103,632501,6325011,3,2,37,6325,1,1,3,1,2,139,1628,1338
632501104,632501,6325011,3,1,25,6325,1,1,4,1,2,139,1628,1338
632501105,632501,6325011,4,2,4,6325,1,1,5,1,2,139,1628,1338
632603101,632603,6326031,1,1,71,6326,3,1,1,1,1,45,528,3033
632603102,632603,6326031,2,2,71,6326,3,1,2,1,1,45,528,3033
632702101,632702,6327021,1,1,60,6327,2,1,1,1,6,182,2095,2255
632702102,632702,6327021,2,2,56,6327,2,1,2,1,6,182,2095,2255
632702103,632702,6327021,3,1,30,6327,2,1,3,1,6,182,2095,2255
632702104,632702,6327021,3,1,30,6327,2,1,4,1,6,182,2095,2255
632702105,632702,6327021,5,2,28,6327,2,1,5,1,6,182,2095,2255
632702106,632702,6327021,5,2,24,6327,2,1,6,1,6,182,2095,2255
632702107,632702,6327021,4,1,10,6327,2,1,7,1,6,182,2095,2255
632702108,632702,6327021,4,1,0,6327,2,1,8,1,6,182,2095,2255
632801101,632801,6328011,1,1,80,6328,1,1,1,3,5,170,2017,1113
632801102,632801,6328011,2,2,75,6328,1,1,2,3,5,170,2017,1113
632902101,632902,6329021,1,2,66,6329,2,1,1,1,5,85,1043,12201
632902102,632902,6329021,3,1,40,6329,2,1,2,1,5,85,1043,12201
632902103,632902,6329021,3,2,38,6329,2,1,3,1,5,85,1043,12201
632902104,632902,6329021,3,2,15,6329,2,1,4,1,5,85,1043,12201
633003101,633003,6330031,1,1,57,6330,3,1,1,1,2,107,1312,3177
633003102,633003,6330031,2,2,57,6330,3,1,2,1,2,107,1312,3177
633003103,633003,6330031,3,1,35,6330,3,1,3,1,2,107,1312,3177
633003104,633003,6330031,5,2,35,6330,3,1,4,1,2,107,1312,3177
633003105,633003,6330031,4,2,10,6330,3,1,5,1,2,107,1312,3177
633102101,633102,6331021,1,2,37,6331,2,1,1,4,2,137,1593,1069
633102102,633102,6331021,3,2,11,6331,2,1,2,4,2,137,1593,1069
633102103,633102,6331021,3,1,2,6331,2,1,3,4,2,137,1593,1069
633205101,633205,6332051,1,1,60,6332,5,1,1,2,6,110,1375,5038
633205102,633205,6332051,2,2,53,6332,5,1,2,2,6,110,1375,5038
633205103,633205,6332051,3,2,28,6332,5,1,3,2,6,110,1375,5038
633205104,633205,6332051,4,1,12,6332,5,1,4,2,6,110,1375,5038
633301101,633301,6333011,1,2,55,6333,1,1,1,2,5,86,1077,10968
633301102,633301,6333011,3,1,35,6333,1,1,2,2,5,86,1077,10968
633301103,633301,6333011,5,2,36,6333,1,1,3,2,5,86,1077,10968
633301104,633301,6333011,3,2,31,6333,1,1,4,2,5,86,1077,10968
633301105,633301,6333011,4,1,10,6333,1,1,5,2,5,86,1077,10968
633301106,633301,6333011,4,2,10,6333,1,1,6,2,5,86,1077,10968
633301107,633301,6333011,4,1,7,6333,1,1,7,2,5,86,1077,10968
633401101,633401,6334011,1,1,52,6334,1,1,1,1,2,108,1336,3506
633512101,633512,6335121,1,1,49,6335,12,1,1,4,5,173,2039,5218
633512102,633512,6335121,2,2,38,6335,12,1,2,4,5,173,2039,5218
633512103,633512,6335121,3,2,15,6335,12,1,3,4,5,173,2039,5218
633620101,633620,6336201,1,1,41,6336,20,1,1,3,6,178,2086,1819
633620102,633620,6336201,3,2,20,6336,20,1,2,3,6,178,2086,1819
633620103,633620,6336201,3,1,21,6336,20,1,3,3,6,178,2086,1819
633620104,633620,6336201,3,1,8,6336,20,1,4,3,6,178,2086,1819
633703101,633703,6337031,1,1,72,6337,3,1,1,1,2,108,1363,3165
633703102,633703,6337031,2,2,70,6337,3,1,2,1,2,108,1363,3165
633703103,633703,6337031,4,1,23,6337,3,1,3,1,2,108,1363,3165
633703201,633703,6337032,1,1,40,6337,3,2,1,1,2,108,1363,3165
633811101,633811,6338111,1,1,74,6338,11,1,1,4,5,70,933,2426
633811102,633811,6338111,2,2,64,6338,11,1,2,4,5,70,933,2426
633811103,633811,6338111,3,2,19,6338,11,1,3,4,5,70,933,2426
633920101,633920,6339201,1,2,29,6339,20,1,1,2,6,62,881,1964
633920102,633920,6339201,5,1,20,6339,20,1,2,2,6,62,881,1964
633920103,633920,6339201,3,1,2,6339,20,1,3,2,6,62,881,1964
634004101,634004,6340041,1,1,77,6340,4,1,1,1,3,78,982,8224
634104101,634104,6341041,1,1,29,6341,4,1,1,1,3,4,14,1342
634104102,634104,6341041,2,2,28,6341,4,1,2,1,3,4,14,1342
634218101,634218,6342181,1,1,54,6342,18,1,1,4,6,39,450,4023
634218102,634218,6342181,2,2,65,6342,18,1,2,4,6,39,450,4023
634302101,634302,6343021,1,1,42,6343,2,1,1,1,6,183,2115,2129
634403101,634403,6344031,1,1,55,6344,3,1,1,1,1,10,97,3525
634403102,634403,6344031,2,2,38,6344,3,1,2,1,1,10,97,3525
634403103,634403,6344031,3,2,3,6344,3,1,3,1,1,10,97,3525
634505101,634505,6345051,1,1,40,6345,5,1,1,1,1,150,1746,2719
634505102,634505,6345051,2,2,45,6345,5,1,2,1,1,150,1746,2719
634505103,634505,6345051,3,1,17,6345,5,1,3,1,1,150,1746,2719
634505104,634505,6345051,3,2,12,6345,5,1,4,1,1,150,1746,2719
634604101,634604,6346041,1,1,41,6346,4,1,1,1,3,34,399,908
634604102,634604,6346041,2,2,41,6346,4,1,2,1,3,34,399,908
634604103,634604,6346041,3,1,21,6346,4,1,3,1,3,34,399,908
634604104,634604,6346041,3,2,14,6346,4,1,4,1,3,34,399,908
634702101,634702,6347021,1,1,34,6347,2,1,1,1,6,132,1529,2051
634702102,634702,6347021,2,2,27,6347,2,1,2,1,6,132,1529,2051
634702103,634702,6347021,3,1,11,6347,2,1,3,1,6,132,1529,2051
634702104,634702,6347021,3,1,7,6347,2,1,4,1,6,132,1529,2051
634805101,634805,6348051,1,1,54,6348,5,1,1,1,5,176,2067,6883
634805102,634805,6348051,2,2,65,6348,5,1,2,1,5,176,2067,6883
634906101,634906,6349061,1,1,35,6349,6,1,1,3,1,7,61,3848
634906102,634906,6349061,2,2,25,6349,6,1,2,3,1,7,61,3848
634906103,634906,6349061,3,2,8,6349,6,1,3,3,1,7,61,3848
634906104,634906,6349061,3,2,6,6349,6,1,4,3,1,7,61,3848
635012101,635012,6350121,1,1,69,6350,12,1,1,2,6,179,2087,1839
635012102,635012,6350121,2,2,66,6350,12,1,2,2,6,179,2087,1839
635012103,635012,6350121,3,2,39,6350,12,1,3,2,6,179,2087,1839
635012104,635012,6350121,4,1,25,6350,12,1,4,2,6,179,2087,1839
635012105,635012,6350121,4,1,16,6350,12,1,5,2,6,179,2087,1839
635012106,635012,6350121,4,2,16,6350,12,1,6,2,6,179,2087,1839
635012107,635012,6350121,4,2,8,6350,12,1,7,2,6,179,2087,1839
635012108,635012,6350121,3,2,46,6350,12,1,8,2,6,179,2087,1839
635012109,635012,6350121,4,2,21,6350,12,1,9,2,6,179,2087,1839
635108101,635108,6351081,1,1,45,6351,8,1,1,3,5,94,1147,957
635108102,635108,6351081,2,2,41,6351,8,1,2,3,5,94,1147,957
635108103,635108,6351081,3,2,17,6351,8,1,3,3,5,94,1147,957
635108104,635108,6351081,3,2,22,6351,8,1,4,3,5,94,1147,957
635204101,635204,6352041,1,1,58,6352,4,1,1,3,3,32,389,2846
635310101,635310,6353101,1,1,48,6353,10,1,1,4,6,21,227,882
635310102,635310,6353101,3,1,17,6353,10,1,2,4,6,21,227,882
635310103,635310,6353101,3,1,16,6353,10,1,3,4,6,21,227,882
635402101,635402,6354021,1,1,42,6354,2,1,1,1,1,46,551,3012
635402102,635402,6354021,2,2,35,6354,2,1,2,1,1,46,551,3012
635402103,635402,6354021,3,1,3,6354,2,1,3,1,1,46,551,3012
635502101,635502,6355021,1,1,46,6355,2,1,1,1,1,151,1771,2198
635622101,635622,6356221,1,1,54,6356,22,1,1,4,6,39,455,3338
635622102,635622,6356221,2,2,52,6356,22,1,2,4,6,39,455,3338
635622103,635622,6356221,3,2,16,6356,22,1,3,4,6,39,455,3338
635622104,635622,6356221,3,1,12,6356,22,1,4,4,6,39,455,3338
635622105,635622,6356221,3,2,8,6356,22,1,5,4,6,39,455,3338
635704101,635704,6357041,1,1,45,6357,4,1,1,1,2,162,1856,1976
635704102,635704,6357041,2,2,42,6357,4,1,2,1,2,162,1856,1976
635704103,635704,6357041,3,2,13,6357,4,1,3,1,2,162,1856,1976
635802101,635802,6358021,1,1,56,6358,2,1,1,1,1,44,488,3274
635802102,635802,6358021,2,2,54,6358,2,1,2,1,1,44,488,3274
635903101,635903,6359031,1,1,46,6359,3,1,1,1,3,4,21,1259
635903102,635903,6359031,2,2,45,6359,3,1,2,1,3,4,21,1259
635903103,635903,6359031,3,1,17,6359,3,1,3,1,3,4,21,1259
635903104,635903,6359031,3,2,9,6359,3,1,4,1,3,4,21,1259
636011101,636011,6360111,1,2,79,6360,11,1,1,4,2,137,1597,1065
636011102,636011,6360111,4,1,25,6360,11,1,2,4,2,137,1597,1065
636011103,636011,6360111,4,1,19,6360,11,1,3,4,2,137,1597,1065
636103101,636103,6361031,1,2,56,6361,3,1,1,1,4,49,635,3655
636103102,636103,6361031,5,2,79,6361,3,1,2,1,4,49,635,3655
636103103,636103,6361031,3,1,16,6361,3,1,3,1,4,49,635,3655
636201101,636201,6362011,1,1,64,6362,1,1,1,1,4,49,640,3566
636314101,636314,6363141,1,1,66,6363,14,1,1,4,3,33,395,576
636314102,636314,6363141,3,1,44,6363,14,1,2,4,3,33,395,576
636402101,636402,6364021,1,2,27,6364,2,1,1,1,6,23,247,721
636402102,636402,6364021,2,1,24,6364,2,1,2,1,6,23,247,721
636402103,636402,6364021,3,2,11,6364,2,1,3,1,6,23,247,721
636402104,636402,6364021,3,2,5,6364,2,1,4,1,6,23,247,721
636402105,636402,6364021,3,2,1,6364,2,1,5,1,6,23,247,721
636520101,636520,6365201,1,1,73,6365,20,1,1,4,5,70,932,2540
636604101,636604,6366041,1,1,51,6366,4,1,1,1,6,184,2134,2491
636604102,636604,6366041,2,2,42,6366,4,1,2,1,6,184,2134,2491
636604103,636604,6366041,3,1,19,6366,4,1,3,1,6,184,2134,2491
636604104,636604,6366041,3,2,16,6366,4,1,4,1,6,184,2134,2491
636702101,636702,6367021,1,2,77,6367,2,1,1,1,3,80,1002,7693
636802101,636802,6368021,1,2,40,6368,2,1,1,1,3,6,58,1116
636905101,636905,6369051,1,1,53,6369,5,1,1,1,2,108,1347,3354
636905102,636905,6369051,2,2,40,6369,5,1,2,1,2,108,1347,3354
637010101,637010,6370101,1,1,57,6370,10,1,1,4,1,143,1682,2124
637010102,637010,6370101,5,1,63,6370,10,1,2,4,1,143,1682,2124
637010103,637010,6370101,6,1,35,6370,10,1,3,4,1,143,1682,2124
637103101,637103,6371031,1,2,47,6371,3,1,1,1,3,35,415,890
637103102,637103,6371031,3,2,28,6371,3,1,2,1,3,35,415,890
637103103,637103,6371031,3,1,16,6371,3,1,3,1,3,35,415,890
637103104,637103,6371031,3,1,11,6371,3,1,4,1,3,35,415,890
637103105,637103,6371031,4,1,6,6371,3,1,5,1,3,35,415,890
637201101,637201,6372011,1,1,40,6372,1,1,1,1,1,150,1752,2611
637305101,637305,6373051,1,2,68,6373,5,1,1,1,4,49,606,4668
637305102,637305,6373051,3,1,35,6373,5,1,2,1,4,49,606,4668
637414101,637414,6374141,1,1,40,6374,14,1,1,4,5,71,939,2376
637414102,637414,6374141,2,2,38,6374,14,1,2,4,5,71,939,2376
637414103,637414,6374141,3,1,18,6374,14,1,3,4,5,71,939,2376
637503101,637503,6375031,1,1,74,6375,3,1,1,1,5,120,1419,6156
637503102,637503,6375031,2,2,70,6375,3,1,2,1,5,120,1419,6156
637503103,637503,6375031,3,1,40,6375,3,1,3,1,5,120,1419,6156
637503104,637503,6375031,3,1,29,6375,3,1,4,1,5,120,1419,6156
637503105,637503,6375031,3,2,34,6375,3,1,5,1,5,120,1419,6156
637503106,637503,6375031,3,2,26,6375,3,1,6,1,5,120,1419,6156
637605101,637605,6376051,1,1,80,6376,5,1,1,1,6,182,2108,1861
637605102,637605,6376051,2,2,83,6376,5,1,2,1,6,182,2108,1861
637605103,637605,6376051,3,1,52,6376,5,1,3,1,6,182,2108,1861
637701101,637701,6377011,1,2,45,6377,1,1,1,1,2,139,1624,1383
637701102,637701,6377011,5,2,22,6377,1,1,2,1,2,139,1624,1383
637701103,637701,6377011,3,2,21,6377,1,1,3,1,2,139,1624,1383
637815101,637815,6378151,1,2,45,6378,15,1,1,4,3,57,838,3502
637815102,637815,6378151,3,1,18,6378,15,1,2,4,3,57,838,3502
637815103,637815,6378151,3,1,14,6378,15,1,3,4,3,57,838,3502
637815104,637815,6378151,3,2,12,6378,15,1,4,4,3,57,838,3502
637815105,637815,6378151,3,2,7,6378,15,1,5,4,3,57,838,3502
637904101,637904,6379041,1,1,33,6379,4,1,1,1,6,182,2104,1952
637904102,637904,6379041,2,2,32,6379,4,1,2,1,6,182,2104,1952
637904103,637904,6379041,3,1,12,6379,4,1,3,1,6,182,2104,1952
637904104,637904,6379041,3,2,4,6379,4,1,4,1,6,182,2104,1952
638004101,638004,6380041,1,2,69,6380,4,1,1,4,2,160,1845,1479
638004102,638004,6380041,2,1,74,6380,4,1,2,4,2,160,1845,1479
