"UPM","VIV_SEL","HOGAR","N_REN","EDAD","SEXO","REGION","TLOC","EST_DIS","UPM_DIS","FAC_PER","GRA","NIV","P3_1","P3_12","P3_2","P3_3","P3_5","P4_1","P4_4_1","P4_4_2","P4_4_3","P4_4_4","P4_4_5","P4_4_6","P4_4_7","P4_5","P4_7","P4_8_1","P4_8_2","P4_8_3","P4_8_4","P4_9_1","P4_9_2","P4_9_3","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P5_29","P5_3","P5_4","P6_18","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P6_3","P10_1","P10_13","P10_8","P11_1_1","P11_1_2","P11_1_3","P11_2_1","P11_2_2","P11_2_3","P11_2_4","P11_2_9","P12_1","P12_2","P12_3","P12_4","P13_1","P13_2_1","P13_2_2","P13_2_3","P13_2_4","P7_1_1","P7_1_2","P7_1_3","P7_1_4","P7_1_5","P7_1_6","P7_1_7","P8_1","P9_1","P9_9_1","P9_9_2","P9_9_3","P9_9_4","P9_9_5","P1_1","P1_2"
"1701069","5","1","1","59","2","5","1","93","1025","1549","3","4","1","1","6","0","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","9","1","3","3","1","2","2","2","2","1","1","9","9","1","1","1","2","9","1","2","2","2","2","1","1"
"1701128","1","1","1","54","2","5","1","94","1026","1698","2","4","1","1","4","1","1","1","2","2","1","1","1","1","2","1","2","1","1","3","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","1","2","1","1","2","1","2","2","2","0","0","0","0","1","1","2","2","3","1","1","1","2","2","1","3","9","3","1","3","1","1","2","2","1","1","2","2","1","1"
"1701128","2","1","3","24","2","5","1","94","1026","4396","4","8","3","1","6","0","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","2","2","2","1","1","2","2","1","2","2","0","1","0","0","0","1","9","9","3","2","2","2","2","2","1","3","9","9","9","9","1","1","1","2","2","1","2","2","3","1"
"1701128","3","1","1","58","1","5","1","94","1026","3825","3","3","1","1","5","2","1","2","1","1","1","1","1","1","2","1","2","1","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","1","1","1","2","1","2","2","2","1","1","9","1","1","1","1","2","1","1","1","1","2","2","3","1"
"1701128","4","1","2","59","2","5","1","94","1026","1698","4","2","3","1","6","0","7","2","2","2","2","1","2","2","2","1","2","3","1","3","3","1","1","1","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","3","1","2","2","2","2","1","1","9","1","1","1","1","2","2","2","2","2","1","2","2","1"
"1701128","5","1","1","58","2","5","1","94","1026","3397","0","0","1","2","5","0","5","2","1","2","2","2","2","2","2","1","2","1","1","2","1","1","1","2","2","2","1","1","1","1","2","2","2","3","1","2","1","1","2","2","2","2","2","2","2","2","0","0","0","0","1","9","1","1","2","1","2","2","2","2","1","1","9","9","9","9","1","2","2","2","2","2","1","2","3","1"
"1701162","1","1","2","30","2","5","1","93","1027","2523","3","3","2","1","5","0","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","1","1","2","2","2","2","2","1","2","1","2","1","2","2","1","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","9","9","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","2","1"
"1701162","4","1","1","48","2","5","1","93","1027","1276","2","3","1","1","3","0","1","1","1","1","2","2","2","2","2","1","2","1","1","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","2","1","2","2","2","1","0","0","0","0","1","1","1","3","1","2","2","2","2","1","1","9","9","1","9","1","2","1","2","1","2","1","2","1","1"
"1701162","5","1","2","43","2","5","1","93","1027","5105","3","2","2","1","1","1","5","2","2","2","1","1","2","2","2","1","2","2","2","2","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","1","3","1","2","3","1","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","9","1"
"1701163","1","1","2","22","1","5","1","93","1028","3370","3","8","3","1","6","0","3","1","1","1","1","1","2","1","2","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","3","2","2","2","1","2","2","2","1","2","2","2","2","0","0","0","0","1","1","2","1","3","2","2","2","1","2","1","1","9","1","1","1","1","2","2","2","1","1","1","2","2","1"
"1701163","2","1","1","35","2","5","1","93","1028","2806","6","2","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","3","1","1","1","1","2","2","1","2","2","2","2","1","1","1","2","2","2","2","2","1","2","2","1","2","2","2","1","0","0","0","0","1","2","2","3","1","2","2","2","2","1","1","1","9","1","1","1","2","9","1","2","1","1","2","3","1"
"1701163","3","1","1","27","1","5","1","93","1028","5056","3","6","1","1","6","3","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","2","1","1","2","2","1","1","2","1","1","1","1","2","1","2","1","0","0","0","0","1","2","2","3","2","1","1","2","2","1","1","9","1","1","1","1","2","1","1","2","1","2","2","5","1"
"1701163","4","1","2","19","2","5","1","93","1028","2835","2","8","3","1","6","0","4","2","1","2","1","1","2","2","2","2","2","1","3","3","1","1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","0","0","1","0","0","1","1","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","2","2","1","2","2","2","1"
"1701163","5","1","1","40","2","5","1","93","1028","1419","3","6","1","1","4","2","1","2","2","2","1","2","2","2","2","2","2","1","1","2","1","1","1","1","2","2","2","2","1","1","2","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","1","1","3","1","2","2","2","2","1","1","9","1","1","1","1","2","2","1","2","2","1","2","3","1"
"1701196","3","1","1","52","2","5","1","93","1029","3411","3","3","1","1","2","1","1","2","2","2","2","2","1","2","2","1","2","1","1","2","2","1","2","2","2","2","2","2","1","2","2","2","2","3","2","1","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","2","1","1","2","2","2","2","1","1","9","9","1","1","1","2","9","1","2","2","1","2","5","1"
"1701196","4","1","1","64","1","5","1","93","1029","2530","4","2","1","2","5","3","1","1","1","2","2","1","1","2","2","1","2","2","1","1","3","1","1","1","2","2","1","2","2","1","1","2","1","3","2","2","2","2","2","1","1","2","2","1","2","2","1","0","0","0","0","1","2","3","1","1","1","1","2","2","1","1","9","1","1","1","9","2","2","1","2","2","2","2","3","1"
"1701196","5","1","2","45","1","5","1","93","1029","3911","6","2","1","1","5","3","1","2","2","2","1","1","2","2","2","2","2","2","2","2","3","9","1","2","2","2","2","2","2","2","2","2","2","3","2","2","1","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","2","3","1","1","2","2","2","1","1","9","9","1","1","1","2","2","1","2","1","2","2","4","1"
"1701215","1","1","1","64","1","5","1","94","1030","1056","3","2","1","1","2","0","1","2","2","2","2","1","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","1","0","1","3","2","3","1","1","2","2","2","1","1","9","1","1","9","1","2","2","2","2","2","1","2","1","1"
"1701215","2","1","2","63","2","5","1","94","1030","2890","3","3","2","1","5","0","5","1","1","2","2","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","1","0","0","0","0","1","1","1","3","2","1","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","2","1"
"1701215","3","1","2","25","1","5","1","94","1030","2921","3","7","2","1","5","2","1","2","2","1","2","1","2","2","2","2","2","1","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","0","0","0","0","1","2","2","3","2","1","2","2","2","1","1","9","9","1","1","1","2","2","2","2","1","2","2","3","1"
"1701215","4","1","5","20","2","5","1","94","1030","7371","2","6","3","1","6","2","1","2","2","1","1","1","2","1","2","1","2","3","1","1","2","1","1","1","2","2","2","2","2","1","2","2","1","2","2","2","1","1","2","1","2","2","1","2","2","2","1","0","0","0","0","1","2","1","1","4","2","2","2","2","1","1","9","9","9","9","1","2","2","1","1","2","1","2","6","1"
"1701215","5","1","1","34","1","5","1","94","1030","3497","4","8","1","1","1","2","1","1","1","1","2","1","1","1","2","1","2","1","1","2","2","1","1","1","2","2","1","2","1","1","2","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","0","1","0","0","0","1","3","3","3","2","1","1","2","2","1","3","3","1","1","3","1","1","1","1","1","1","1","2","3","1"
"1701280","1","1","3","21","2","5","1","93","1031","3400","3","8","3","1","6","0","4","1","1","2","2","2","2","2","2","1","1","1","2","3","3","1","1","1","2","2","2","2","2","1","2","2","2","3","2","2","2","1","2","2","2","2","1","2","2","2","1","0","0","0","0","1","2","2","3","4","2","2","2","2","1","1","9","9","1","1","1","2","2","1","1","2","9","9","3","1"
"1701280","2","1","2","35","2","5","1","93","1031","2243","6","2","2","1","5","0","5","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","8","2","1","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","9","3","2","1","2","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","9","4","1"
"1701280","3","1","1","46","1","5","1","93","1031","4519","6","2","1","1","5","5","1","2","2","1","1","1","2","2","2","1","2","2","3","3","2","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","1","2","1","1","2","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","6","1"
"1701280","4","1","1","57","2","5","1","93","1031","2628","3","3","1","1","2","0","1","2","2","2","1","2","2","2","2","2","2","1","3","1","2","1","1","1","2","2","1","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","1","0","1","1","2","3","2","1","2","2","2","1","1","9","1","1","1","1","2","1","1","1","1","2","2","2","1"
"1701280","5","1","3","30","2","5","1","93","1031","4486","3","3","2","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","8","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","3","3","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","9","2","9","9","9","6","1"
"1701323","1","1","2","70","1","5","1","95","1032","3062","4","8","2","1","5","0","6","2","1","2","2","2","2","2","2","1","1","1","1","3","3","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","1","1","1","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","2","1","2","2","2","2","1"
"1701323","3","1","3","43","2","5","1","95","1032","1782","3","8","3","1","6","2","1","1","1","2","2","1","2","2","2","1","2","2","2","2","2","1","1","1","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","2","3","1","2","1","2","2","1","1","9","9","1","1","1","1","1","2","1","1","2","2","4","1"
"1701323","4","1","1","63","1","5","1","95","1032","6124","2","2","1","2","5","1","6","2","1","2","2","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","1","2","1","2","1","2","2","2","1","1","9","9","1","1","1","2","2","1","1","2","1","2","7","1"
"1701323","5","1","2","30","2","5","1","95","1032","3524","1","9","2","1","5","0","1","1","1","2","2","2","2","2","2","1","1","1","1","3","1","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","1","2","3","3","2","2","1","2","2","1","1","9","1","1","1","1","1","2","2","2","1","1","2","2","1"
"1701496","1","1","1","67","2","5","1","94","1033","1830","4","8","1","1","3","0","1","1","1","2","2","2","2","2","2","2","2","1","1","3","3","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","1","1","0","0","1","2","2","3","1","1","2","2","2","1","2","9","9","2","2","1","2","2","2","2","1","2","2","1","1"
"1701496","2","1","2","43","2","5","1","94","1033","3114","5","8","2","1","5","2","1","1","1","2","2","2","2","2","2","2","1","1","1","3","2","2","1","1","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","2","2","1","1","0","0","0","1","2","3","3","2","1","1","2","2","1","1","9","2","1","1","1","1","1","2","1","2","2","2","4","1"
"1701496","3","1","2","36","2","5","1","94","1033","3079","2","8","2","1","1","0","5","2","2","2","1","1","2","2","2","1","2","1","1","3","2","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","1","1","0","0","0","1","2","3","3","1","2","2","2","2","1","2","9","9","1","1","1","2","1","2","2","1","2","2","4","1"
"1701496","4","1","1","55","1","5","1","94","1033","2031","3","7","1","1","3","0","1","2","1","2","2","2","2","2","2","1","1","1","2","2","2","1","1","1","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","0","0","0","0","1","2","2","3","1","1","1","2","2","1","1","9","9","1","1","1","1","2","2","2","1","2","2","1","1"
"1701496","5","1","1","53","1","5","1","94","1033","4061","4","8","1","1","5","0","1","1","1","2","2","2","2","2","2","1","1","1","2","2","3","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","2","1","1","1","2","2","1"
"1701556","2","1","2","34","1","5","1","94","1034","1589","4","8","3","1","6","0","1","1","1","2","2","2","2","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","1","2","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","0","1","0","0","0","1","2","1","3","2","2","2","1","2","1","1","9","1","1","1","1","1","1","2","2","2","2","1","2","1"
"1701556","3","1","2","46","2","5","1","94","1034","4470","2","9","3","1","6","0","1","1","1","2","1","1","1","1","2","1","1","1","2","2","2","1","1","1","2","2","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","2","2","2","2","1","0","0","0","0","1","3","3","3","1","1","1","2","2","1","1","9","1","1","1","1","2","2","2","2","1","1","2","7","1"
"1701556","4","1","1","70","2","5","1","94","1034","3939","3","3","1","1","5","0","5","1","2","2","2","1","2","2","2","2","2","2","1","2","1","1","1","1","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","1","1","2","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","6","1"
"1701556","5","1","2","42","2","5","1","94","1034","4470","3","3","2","1","5","0","1","2","2","2","2","1","2","2","2","1","2","1","1","3","3","1","1","1","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","6","1"
"1701622","1","1","2","66","2","5","1","93","1035","4908","1","2","2","2","5","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","3","3","2","1","1","2","2","2","1","1","9","9","1","9","1","2","2","2","2","2","1","2","3","1"
"1701622","2","1","3","18","2","5","1","93","1035","4172","3","3","3","1","6","0","1","2","2","2","2","2","2","1","2","1","2","2","1","1","2","1","1","1","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","2","1","2","2","2","2","1","0","0","0","0","1","3","2","3","3","2","2","2","2","1","1","9","9","9","9","1","2","2","1","1","2","1","2","3","1"
"1701622","3","1","2","27","2","5","1","93","1035","2782","3","3","2","1","5","0","5","2","2","2","2","1","2","2","2","2","2","1","1","2","3","1","1","1","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","1","2","2","2","2","1","0","0","0","0","1","3","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","1","1","2","4","1"
"1701622","5","1","1","43","2","5","1","93","1035","2784","6","2","1","1","4","2","1","2","2","2","1","1","2","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","1","2","2","2","2","1","0","0","0","0","1","2","2","3","1","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","3","1"
"1701634","1","1","2","28","2","5","1","93","1036","2608","3","6","2","1","5","3","5","2","2","2","2","2","2","1","2","2","2","1","1","2","2","1","1","2","2","2","2","2","1","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","2","1","2","1","2","2","2","1","1","9","9","1","9","1","2","1","1","1","2","1","2","5","1"
"1701634","2","1","1","42","2","5","1","93","1036","2610","3","3","1","1","2","0","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","1","1","1","2","2","2","2","2","1","2","2","1","3","2","2","1","1","2","2","2","2","1","2","2","2","1","0","0","0","0","1","2","2","3","1","1","2","2","2","1","1","9","1","1","1","1","2","1","1","2","2","1","2","3","1"
"1701634","3","1","1","50","2","5","1","93","1036","3023","6","2","1","1","2","2","1","1","2","1","2","2","2","2","2","1","2","2","2","2","2","1","1","1","2","2","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","1","2","2","2","1","0","0","0","0","1","9","9","3","1","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","3","1"
"1701634","4","1","1","35","2","5","1","93","1036","2580","6","2","1","1","2","3","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","1","2","2","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","0","0","0","0","1","2","2","2","1","1","2","2","2","1","1","9","1","1","1","1","2","2","2","2","2","1","2","4","1"
"1701634","5","1","1","53","2","5","1","93","1036","1511","3","3","1","1","2","1","1","1","2","2","2","1","2","2","2","1","2","1","1","2","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","9","9","2","1","1","2","2","2","1","1","9","1","1","1","1","2","2","2","2","2","2","1","2","1"
"1701662","1","1","2","43","2","5","1","94","1037","2265","3","8","2","1","5","0","1","2","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","2","3","2","1","2","2","2","1","1","9","9","1","1","1","2","1","1","1","1","1","2","4","1"
"1701662","2","1","1","47","1","5","1","94","1037","1504","3","7","1","1","2","1","1","1","1","1","1","1","2","2","2","1","1","2","2","3","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","2","1","1","1","1","2","2","2","1","1","0","0","0","1","2","2","3","1","1","1","2","2","1","2","9","9","1","1","1","1","1","2","1","1","2","2","3","1"
"1701662","3","1","3","35","2","5","1","94","1037","4479","3","3","2","1","1","3","5","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","1","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","1","9","2","1","2","8","1"
"1701662","4","1","2","52","2","5","1","94","1037","3935","3","3","2","1","1","0","7","2","2","2","2","1","2","2","2","1","2","1","8","1","3","1","1","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2","0","0","0","0","1","1","2","2","3","1","1","2","2","2","1","1","9","9","1","1","1","2","1","2","1","2","1","2","3","1"
"1701662","5","1","1","45","2","5","1","94","1037","2265","3","3","1","1","6","2","1","2","2","2","1","2","2","2","2","1","2","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","1","1","2","2","2","2","1","0","0","0","0","1","3","3","3","1","1","1","2","2","1","1","1","9","1","1","1","2","2","2","2","1","1","2","4","1"
"1701687","1","1","2","42","2","5","1","94","1038","2168","3","6","2","1","5","0","5","2","2","2","2","1","2","2","2","2","2","3","2","2","2","1","1","2","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","9","2","3","2","2","2","2","1","1","9","1","1","1","1","2","2","1","2","2","1","2","4","1"
"1701687","2","1","2","40","2","5","1","94","1038","3253","3","3","2","1","5","1","1","2","2","2","1","1","2","2","2","2","2","2","2","3","2","1","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","1","2","2","2","2","2","1","1","9","1","1","1","1","2","2","1","2","2","1","2","5","1"
"1701687","3","1","1","33","1","5","1","94","1038","3084","5","8","1","1","5","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","1","1","1","2","1","2","2","2","1","2","1","1","2","2","2","2","1","2","1","1","1","1","1","1","2","1","0","0","0","0","1","2","1","3","2","1","1","1","2","1","3","9","4","4","4","1","1","2","2","2","1","2","2","2","1"
"1701687","5","1","2","38","2","5","1","94","1038","2144","4","8","2","1","5","2","1","1","2","1","2","1","2","2","2","1","2","1","1","2","2","1","1","1","2","2","1","2","1","1","2","1","1","3","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","2","1","3","2","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","1","2","4","1"
"1701708","1","1","2","47","2","5","1","95","1039","5622","3","7","2","1","5","0","5","1","1","2","2","2","2","2","2","1","1","1","1","3","2","1","2","1","1","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","1","2","3","3","2","1","2","2","2","1","1","9","9","9","1","1","2","9","2","2","1","1","2","5","1"
"1701708","2","1","1","42","2","5","1","95","1039","5622","3","7","1","1","2","3","1","2","1","2","2","1","1","2","2","2","1","1","1","3","2","1","9","1","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","1","2","1","2","2","2","1","1","0","0","0","1","1","2","1","1","1","2","2","2","1","1","9","9","1","1","1","2","1","2","1","2","1","2","4","1"
"1701708","3","1","2","50","2","5","1","95","1039","6511","3","7","2","1","5","2","1","1","1","2","1","1","2","2","2","2","2","2","1","3","1","1","1","9","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","1","2","3","1","1","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","2","2","3","1"
"1701708","4","1","3","18","2","5","1","95","1039","5617","3","6","3","1","6","0","4","1","1","2","2","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","3","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","1","3","3","4","2","2","2","2","1","2","9","9","8","9","1","2","2","1","1","2","1","2","4","1"
"1701708","5","1","1","42","1","5","1","95","1039","4977","3","3","1","1","5","3","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","1","1","2","2","3","2","2","2","2","2","2","1","2","1","2","1","2","1","0","0","0","0","1","2","3","3","2","1","2","2","2","1","1","1","9","1","1","1","1","1","2","1","1","1","2","4","1"
"1701714","1","1","4","18","2","5","2","90","1040","4573","2","6","5","1","6","0","4","2","2","2","2","2","2","1","2","1","2","3","3","2","3","9","2","1","2","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","9","3","3","3","1","2","2","2","2","1","1","9","9","9","9","1","2","2","2","1","2","1","2","4","1"
"1701714","3","1","4","26","1","5","2","90","1040","5436","3","3","3","1","6","2","1","2","1","2","1","1","2","1","2","2","2","1","1","2","1","1","1","1","2","2","2","2","2","1","2","1","2","3","2","2","2","1","2","2","1","1","1","2","2","2","0","0","0","0","1","1","9","9","3","2","2","1","2","2","1","1","9","9","1","1","1","2","2","1","1","1","2","2","5","1"
"1701714","5","1","2","36","2","5","2","90","1040","2263","3","3","2","2","5","0","5","1","2","2","2","1","1","2","2","2","2","2","1","3","2","1","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","3","3","1","2","2","2","2","1","1","9","1","1","1","1","2","2","1","2","1","1","2","4","1"
"1701714","7","1","1","19","2","5","2","90","1040","2287","3","4","1","1","6","0","4","2","1","2","1","1","2","1","2","2","2","1","1","3","1","1","1","2","2","2","2","1","2","1","1","1","2","3","2","2","2","2","2","2","2","1","1","2","2","2","1","0","0","0","0","1","2","1","3","2","2","2","2","2","1","1","1","9","1","1","1","2","2","2","1","1","1","2","2","1"
"1701714","8","1","2","48","2","5","2","90","1040","2289","5","8","2","1","5","2","5","2","2","2","2","1","1","1","2","2","1","1","1","3","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","2","1","0","0","0","0","1","3","3","3","3","2","2","2","2","1","1","9","9","9","9","1","2","2","9","1","2","1","2","3","1"
"1701714","9","1","1","55","2","5","2","90","1040","1325","3","4","1","1","4","1","1","2","2","2","1","2","2","2","2","2","2","1","1","2","2","1","1","1","2","2","2","2","2","2","2","1","1","3","2","2","2","1","2","2","2","1","1","2","2","2","0","0","0","0","1","1","1","1","3","1","2","2","2","2","1","1","9","9","1","1","1","2","1","2","1","1","1","2","1","1"
"1701714","10","1","3","35","2","5","2","90","1040","4525","5","8","5","1","6","2","1","1","1","2","1","1","1","1","2","1","1","1","1","3","1","1","1","1","2","1","1","2","1","2","1","1","2","2","2","2","2","2","2","1","1","2","1","1","2","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","1","1","9","9","9","9","1","2","2","2","1","2","2","2","4","1"
"1701714","11","1","3","21","1","5","2","90","1040","2718","3","6","3","1","6","0","1","2","1","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","3","2","2","2","2","2","1","1","9","9","9","9","1","2","2","1","2","1","2","2","3","1"
"1701714","12","1","2","49","2","5","2","90","1040","3433","3","6","2","1","5","2","6","2","2","2","1","1","2","2","2","2","2","1","1","3","2","1","1","2","2","2","1","2","1","1","1","2","1","3","2","2","2","2","2","2","1","2","1","2","2","2","0","0","0","0","1","1","3","3","3","2","2","2","2","2","1","1","9","1","1","1","1","2","1","2","1","2","1","2","4","1"
"1701714","14","1","4","19","1","5","2","90","1040","4077","1","8","3","1","6","0","8","2","1","2","2","1","1","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","1","1","1","2","1","2","2","2","2","2","1","1","1","1","2","2","2","0","1","0","0","0","1","2","2","3","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","1","2","6","1"
"1701714","15","1","1","58","1","5","2","90","1040","7461","4","2","1","2","5","1","1","2","1","2","2","1","2","2","2","2","2","1","1","3","1","1","1","1","2","2","2","2","1","2","2","1","2","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","3","3","3","2","2","2","2","2","1","1","1","1","1","9","1","2","2","1","2","2","2","2","10","1"
