"UPM","VIV_SEL","HOGAR","N_REN","EDAD","SEXO","REGION","TLOC","EST_DIS","UPM_DIS","FAC_PER","GRA","NIV","P3_1","P3_12","P3_2","P3_3","P3_5","P4_1","P4_4_1","P4_4_2","P4_4_3","P4_4_4","P4_4_5","P4_4_6","P4_4_7","P4_5","P4_7","P4_8_1","P4_8_2","P4_8_3","P4_8_4","P4_9_1","P4_9_2","P4_9_3","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P5_29","P5_3","P5_4","P6_18","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P6_3","P10_1","P10_13","P10_8","P11_1_1","P11_1_2","P11_1_3","P11_2_1","P11_2_2","P11_2_3","P11_2_4","P11_2_9","P12_1","P12_2","P12_3","P12_4","P13_1","P13_2_1","P13_2_2","P13_2_3","P13_2_4","P7_1_1","P7_1_2","P7_1_3","P7_1_4","P7_1_5","P7_1_6","P7_1_7","P8_1","P9_1","P9_9_1","P9_9_2","P9_9_3","P9_9_4","P9_9_5","P1_1","P1_2"
"2301116","1","1","1","70","1","6","1","128","1354","1263","3","7","1","2","6","0","6","2","2","2","2","2","2","1","2","2","2","3","3","8","2","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","8","3","1","2","2","2","2","1","1","9","1","1","1","1","2","2","2","1","2","1","2","1","1"
"2301116","2","1","1","50","1","6","1","128","1354","1601","4","8","1","1","2","0","1","2","2","1","2","2","1","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","1","2","2","2","0","1","0","0","0","1","1","3","3","1","1","1","2","2","2","2","8","1","1","1","1","1","1","2","1","1","2","2","1","1"
"2301222","1","1","2","39","2","6","1","128","1355","1825","4","8","2","1","5","1","1","2","1","1","2","2","2","2","2","1","2","2","1","1","2","1","1","1","2","1","2","2","2","2","1","2","2","2","1","2","2","2","2","1","2","1","2","2","2","2","0","0","0","0","1","1","2","1","2","3","1","1","2","2","1","1","9","1","9","1","1","2","2","1","2","1","1","2","2","1"
"2301222","2","1","2","31","1","6","1","128","1355","2293","6","2","1","1","1","4","1","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","1","1","1","2","2","2","0","0","0","0","1","1","2","3","2","2","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","4","1"
"2301222","3","1","2","51","2","6","1","128","1355","4132","3","3","2","1","1","2","1","2","2","2","1","2","2","2","2","2","2","3","2","2","3","1","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","2","2","2","2","1","1","9","1","1","1","1","2","2","2","2","9","1","9","4","1"
"2301222","4","1","2","56","1","6","1","128","1355","3816","5","8","1","1","1","5","1","2","1","2","1","1","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","1","1","2","1","2","1","2","2","2","2","2","1","2","2","2","2","0","1","1","0","0","1","2","2","3","2","1","1","2","2","1","1","9","1","1","1","9","2","9","9","2","2","1","2","7","1"
"2301312","1","1","1","52","1","6","1","128","1356","4690","4","2","1","1","4","4","1","2","1","2","2","1","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","2","2","2","0","0","0","0","1","1","2","2","3","2","1","2","2","2","1","1","9","1","1","9","1","2","1","9","1","2","2","2","5","1"
"2301312","2","1","3","42","1","6","1","128","1356","3988","2","8","3","1","2","2","1","1","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","1","2","2","1","1","2","2","2","2","2","2","1","1","1","1","2","2","2","1","0","0","0","0","1","3","2","3","1","1","2","1","2","1","1","9","1","1","1","1","1","1","2","2","1","2","2","4","1"
"2301312","3","1","3","30","1","6","1","128","1356","4229","2","3","3","1","4","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","2","2","2","1","1","0","0","0","1","1","1","3","2","1","2","2","2","1","2","9","1","1","1","1","1","1","9","1","1","2","2","6","1"
"2301312","4","1","3","23","2","6","1","128","1356","3510","3","7","3","2","6","0","1","2","1","2","2","1","2","1","2","2","2","1","1","2","2","1","1","2","2","2","2","2","2","1","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","3","1","3","2","2","2","2","2","1","1","9","9","9","1","1","2","2","2","1","2","9","9","3","1"
"2301312","5","1","1","46","2","6","1","128","1356","2881","6","2","1","2","1","1","5","2","2","2","2","1","2","2","2","1","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","4","2","2","2","2","1","1","9","1","9","9","1","2","2","1","2","9","1","2","3","1"
"2301350","1","1","1","54","1","6","1","128","1357","4215","5","2","1","1","5","5","1","2","1","2","2","2","1","2","2","2","2","3","1","2","2","1","1","1","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","1","2","2","2","2","2","2","0","0","1","1","0","1","2","2","3","2","1","2","1","2","1","1","9","1","1","1","1","2","9","1","2","2","2","2","3","1"
"2301350","2","1","3","28","1","6","1","128","1357","4258","2","8","3","1","6","0","1","2","1","1","1","1","2","1","2","1","2","1","1","2","1","1","1","2","2","1","2","1","1","1","2","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","0","0","1","0","0","1","2","2","3","2","2","1","2","2","1","1","9","1","1","8","1","2","2","2","1","1","2","2","3","1"
"2301350","3","1","2","53","2","6","1","128","1357","6087","6","2","2","1","5","3","1","2","1","2","2","2","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","1","2","1","2","2","2","0","0","0","0","1","1","2","2","3","2","2","1","2","2","1","1","9","1","1","1","1","1","9","1","9","1","1","2","4","1"
"2301350","4","1","3","23","2","6","1","128","1357","1052","4","8","4","1","6","2","1","1","2","1","2","2","1","2","2","1","2","1","1","3","2","1","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","2","1","0","0","0","0","1","1","2","2","4","2","2","2","2","1","2","9","9","1","7","1","1","2","2","1","1","1","2","3","1"
"2301350","5","1","2","45","2","6","1","128","1357","9062","5","8","2","1","5","0","1","2","1","2","1","1","1","1","2","1","1","1","1","1","2","1","1","1","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","0","1","0","0","1","1","3","3","2","1","2","2","2","1","1","9","3","9","3","9","1","9","2","1","1","1","2","12","1"
"2301424","1","1","2","37","2","6","1","130","1358","5816","3","7","2","1","1","1","1","2","1","2","2","1","2","1","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","1","2","2","2","0","1","0","0","0","1","9","9","9","2","2","1","2","2","1","2","9","1","1","2","1","1","1","2","2","1","1","2","3","1"
"2301424","2","1","1","28","1","6","1","130","1358","8191","3","8","1","1","1","3","1","1","2","1","2","2","1","1","2","1","2","2","2","2","2","1","1","1","2","2","2","2","1","2","1","1","1","1","2","2","2","2","2","1","1","1","1","2","2","1","1","0","0","0","0","1","3","3","3","2","2","2","2","2","2","2","1","1","2","2","1","2","1","2","1","1","2","2","4","1"
"2301424","3","1","1","29","1","6","1","130","1358","8191","1","8","1","1","1","3","1","2","1","1","2","1","2","1","2","2","1","2","1","3","1","1","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","1","1","0","0","1","1","1","3","2","2","1","2","2","1","1","1","1","1","1","1","1","1","2","1","1","2","2","4","1"
"2301424","5","1","2","37","2","6","1","130","1358","5816","4","8","2","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","1","2","2","1","2","2","2","2","2","2","1","1","1","1","1","2","2","1","0","0","1","0","1","1","1","2","1","1","1","2","2","1","2","9","1","1","1","1","1","1","2","1","1","1","2","3","1"
"2301486","2","1","1","44","1","6","1","128","1359","2057","6","2","1","1","5","3","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","0","0","0","0","1","1","1","1","3","2","2","2","2","2","1","1","1","1","1","1","1","2","1","1","1","2","1","2","3","1"
"2301486","4","1","1","45","2","6","1","128","1359","1115","3","7","1","1","4","2","1","2","1","2","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","2","2","1","1","1","1","2","2","2","0","1","0","0","0","2","3","9","3","1","1","2","2","2","3","3","1","2","2","2","1","1","1","2","1","2","9","2","2","1"
"2301486","5","1","1","24","1","6","1","128","1359","2444","5","8","1","1","1","0","1","2","1","1","2","1","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","1","1","1","1","3","2","2","2","1","2","2","1","1","1","2","2","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","1"
"2301513","1","1","2","42","2","6","1","130","1360","7154","3","8","2","1","5","1","5","1","2","2","1","2","1","2","2","2","1","2","2","2","2","1","9","8","2","2","2","2","2","2","2","1","2","3","2","2","2","1","2","2","1","1","2","2","2","2","0","0","1","1","0","1","8","9","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","2","1","2","1","2","3","1"
"2301513","2","1","1","46","2","6","1","130","1360","3577","3","6","1","1","4","2","1","1","1","2","1","1","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","0","1","0","0","0","1","2","1","3","1","1","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","3","1"
"2301513","3","1","1","44","1","6","1","130","1360","3300","3","3","1","1","6","2","1","1","1","1","2","2","1","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","0","1","0","0","0","1","2","2","3","1","1","1","1","2","1","2","1","1","2","1","1","2","1","2","1","1","1","2","1","1"
"2301513","4","1","1","58","1","6","1","130","1360","11647","2","7","1","1","5","2","1","1","1","1","2","1","2","2","2","1","1","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","1","3","2","1","2","2","2","1","1","2","1","2","2","1","0","1","0","0","0","1","2","3","3","2","1","2","2","2","1","1","7","1","1","1","1","2","1","2","1","2","2","2","3","1"
"2301513","5","1","2","23","2","6","1","130","1360","8716","2","8","5","1","6","2","1","2","2","1","2","2","2","1","2","2","1","1","1","3","1","1","1","1","2","2","2","2","2","1","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","0","0","0","0","1","2","2","3","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","2","2","4","1"
"2301561","1","1","2","18","2","6","1","128","1362","3510","2","6","2","1","1","0","1","2","2","1","2","2","2","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","2","2","2","2","0","0","0","0","1","1","9","9","1","2","2","2","2","2","1","1","9","9","9","9","1","2","2","1","1","1","1","2","3","1"
"2301561","2","1","1","25","1","6","1","128","1362","3159","3","3","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","1","2","3","1","1","1","2","1","2","2","1","2","2","1","1","1","3","2","2","2","1","2","2","2","1","1","2","2","2","0","0","0","1","0","1","3","1","1","1","2","1","2","2","1","1","9","9","1","9","1","2","2","1","1","1","1","2","2","1"
"2301561","3","1","2","55","2","6","1","128","1362","3386","0","0","2","1","1","0","5","2","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","2","2","2","2","1","2","3","2","2","2","1","2","2","2","1","2","2","1","2","1","0","0","0","0","1","9","9","3","2","1","2","2","2","1","9","9","9","1","9","1","2","2","1","2","2","1","2","2","1"
"2301561","4","1","4","39","2","6","1","128","1362","4486","3","3","2","1","5","0","5","1","2","2","2","1","2","2","2","1","2","1","1","2","2","1","2","2","1","2","2","2","1","1","2","2","2","2","2","1","2","2","2","2","1","1","1","2","2","1","0","0","1","0","0","1","2","3","3","2","1","2","2","2","1","1","9","9","1","9","1","2","2","1","2","1","1","2","6","1"
"2301561","5","1","2","41","1","6","1","128","1362","5317","3","3","2","1","5","3","1","1","2","2","1","2","2","2","2","1","1","1","1","3","2","1","1","2","1","2","1","2","1","1","2","1","1","2","1","2","2","2","2","1","1","1","1","2","2","2","0","0","1","0","0","1","3","3","3","2","1","1","2","2","1","1","9","1","1","1","1","1","1","1","1","2","1","2","6","1"
"2301582","1","1","2","44","2","6","1","128","1363","3725","6","2","2","2","5","0","1","2","1","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","2","2","2","2","1","2","1","2","2","2","2","1","2","2","2","1","2","0","0","0","0","1","1","9","9","3","2","1","2","2","2","1","1","9","1","1","1","1","2","2","2","2","2","1","1","5","1"
"2301582","2","1","2","52","1","6","1","128","1363","6738","6","2","1","1","5","1","1","2","2","1","2","2","2","2","2","1","2","2","1","3","1","1","2","2","2","2","1","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","1","2","2","2","0","0","1","0","0","1","1","1","2","2","1","2","2","2","1","1","9","1","1","1","1","1","1","2","1","2","2","2","5","1"
"2301582","3","1","1","27","1","6","1","128","1363","2723","3","3","1","1","5","2","1","2","1","1","1","1","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","3","2","1","2","1","2","2","1","1","1","2","2","2","1","0","0","0","0","9","1","2","3","2","2","2","1","2","1","1","1","9","1","1","1","1","1","9","9","1","1","2","3","1"
"2301582","4","1","1","38","1","6","1","128","1363","2430","3","3","1","1","1","3","1","1","2","1","1","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","1","1","2","2","2","0","0","0","0","1","1","2","2","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","1","1","1","1","2","4","1"
"2301582","5","1","1","40","1","6","1","128","1363","2291","6","2","1","2","5","4","1","1","2","1","1","2","2","1","2","2","2","1","1","2","2","1","2","1","2","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","3","3","2","2","2","2","2","1","1","1","9","1","9","1","2","2","1","2","2","2","2","5","1"
"2301647","2","1","1","27","1","6","1","130","1364","9843","4","8","1","1","6","0","1","2","2","1","2","1","2","2","2","1","2","1","1","2","3","1","1","1","2","2","1","2","2","2","2","1","1","3","2","2","2","1","2","2","1","1","1","1","1","2","0","0","0","0","1","1","2","1","3","1","2","2","2","2","2","2","1","9","2","2","1","1","1","2","1","1","2","2","2","1"
"2301647","4","1","1","44","1","6","1","130","1364","4142","5","8","1","1","6","0","1","2","1","2","1","1","2","2","2","1","2","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","2","0","1","0","0","0","1","2","1","3","1","1","1","1","1","1","1","9","1","2","1","9","2","1","2","1","1","9","2","1","1"
"2301647","5","1","1","52","1","6","1","130","1364","4872","2","8","1","1","6","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","1","1","1","8","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","1","1","1","1","1","2","2","0","1","0","0","0","1","2","1","3","1","2","1","2","2","1","2","1","1","1","1","1","2","9","2","1","2","2","2","1","1"
"2301740","2","1","1","37","1","6","1","129","1365","3430","4","8","1","1","1","2","1","2","1","1","1","1","1","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","1","2","1","1","2","2","2","1","0","0","0","0","1","1","1","3","2","1","1","2","2","1","3","1","1","1","7","1","1","1","2","2","1","1","1","3","1"
"2301740","3","1","2","19","1","6","1","129","1365","3843","3","6","6","1","6","1","1","1","2","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","1","1","2","1","1","1","1","2","2","2","0","0","0","0","1","1","2","2","3","1","2","2","2","2","1","1","1","1","1","9","1","2","2","2","1","1","2","2","2","1"
"2301740","5","1","2","18","2","6","1","129","1365","2847","3","3","2","2","1","3","5","2","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","1","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","2","3","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1"
"2301753","1","1","2","37","2","6","1","128","1366","2623","3","3","2","2","5","3","5","2","2","2","1","1","2","1","2","2","2","1","1","3","2","1","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","2","8","9","3","2","2","2","2","2","1","1","9","9","9","9","1","2","2","2","2","2","1","2","5","1"
"2301753","2","1","2","33","1","6","1","128","1366","3297","3","6","3","1","6","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","2","1","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","1","2","2","2","1","0","0","0","0","1","1","1","3","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1"
"2301753","3","1","4","19","2","6","1","128","1366","4106","3","6","3","1","6","0","1","1","1","1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","1","1","3","2","2","2","2","1","2","2","1","1","2","2","2","0","0","0","0","1","1","1","1","1","1","2","2","2","2","1","2","1","9","9","1","1","2","1","2","1","2","2","2","4","1"
"2301753","4","1","2","33","2","6","1","128","1366","2623","3","3","2","1","5","0","1","1","1","2","2","2","2","1","2","1","2","1","1","3","2","1","1","1","2","2","2","1","1","1","2","1","1","3","2","2","2","1","2","2","2","1","1","2","2","2","0","0","0","1","0","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","1","1","1","1","2","6","1"
"2301753","5","1","3","22","1","6","1","128","1366","9236","3","6","3","1","6","0","1","1","1","2","1","2","2","2","2","1","2","2","1","1","3","1","1","2","2","2","1","2","2","1","1","1","1","3","2","2","2","1","2","2","1","1","1","2","2","2","1","0","0","0","0","1","2","2","3","1","2","2","2","2","1","2","9","9","1","1","1","2","9","2","1","2","9","2","6","1"
"2301826","1","1","1","38","1","6","1","128","1367","2395","6","2","1","1","1","2","1","1","2","1","1","1","1","2","2","2","2","2","2","3","3","1","1","1","1","2","2","2","2","2","2","1","1","3","2","2","2","2","2","1","1","1","1","2","2","2","0","0","1","0","0","1","2","2","3","2","1","2","2","2","1","1","8","1","1","1","1","1","1","1","1","2","2","2","2","1"
"2301826","2","1","2","26","2","6","1","128","1367","1988","3","7","5","1","6","1","8","2","2","2","1","2","1","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","3","2","2","1","1","2","2","2","1","1","2","2","2","1","0","0","0","0","1","1","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","1","1","1","1","2","2","1"
"2301826","3","1","1","44","2","6","1","128","1367","3671","6","2","1","1","2","0","5","2","1","2","1","2","2","2","2","1","2","1","1","1","2","1","1","1","1","2","2","1","1","1","2","2","2","3","2","2","2","2","2","2","2","2","1","2","2","2","0","0","0","0","1","1","2","9","3","3","2","2","2","2","1","1","9","9","9","9","1","2","2","1","2","2","1","2","6","1"
"2301826","4","1","1","44","1","6","1","128","1367","1129","5","8","1","1","2","1","1","1","1","2","2","2","2","2","2","1","2","2","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","2","0","0","1","0","0","1","2","2","3","1","1","2","2","2","1","1","1","9","1","9","1","1","1","2","1","2","2","1","1","1"
"2301842","1","1","3","19","2","6","1","128","1368","3273","3","6","3","1","6","0","8","1","2","2","1","1","1","1","2","1","2","1","2","1","1","1","2","2","2","2","2","1","2","1","1","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","0","0","0","0","9","1","3","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","1","1","1","2","6","1"
"2301842","2","1","3","36","1","6","1","128","1368","3943","3","3","3","1","6","1","1","2","2","2","2","1","2","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","2","1","2","1","3","2","2","1","1","2","1","1","2","1","2","2","2","0","0","1","0","0","1","1","2","3","3","1","2","2","2","1","8","8","1","1","1","1","1","1","9","1","2","1","2","3","1"
"2301842","3","1","1","34","1","6","1","128","1368","2629","3","3","1","1","1","4","1","2","1","2","1","1","2","2","2","1","2","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","3","2","2","1","1","2","2","2","1","1","2","2","2","0","0","0","0","1","1","1","1","9","1","1","2","2","2","1","1","1","1","1","1","1","1","1","2","1","1","1","2","4","1"
"2301842","4","1","2","30","2","6","1","128","1368","2091","5","8","2","1","1","0","5","1","2","2","1","2","2","1","2","1","2","1","1","3","2","1","1","2","2","2","2","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","1","2","2","2","0","1","0","0","0","1","2","2","3","2","2","2","2","2","1","1","9","1","1","1","1","2","1","2","1","1","1","2","3","1"
"2301842","5","1","1","37","1","6","1","128","1368","2629","2","6","1","1","5","3","1","2","2","1","1","1","1","2","2","1","2","1","1","2","2","1","2","1","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","1","2","2","1","2","2","2","0","1","0","0","0","1","2","2","3","2","1","2","2","2","1","1","8","1","1","1","1","1","1","1","1","2","2","2","4","1"
"2301853","1","1","1","45","1","6","1","127","1369","3451","6","2","1","1","1","3","1","2","2","1","2","1","2","2","2","2","2","3","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","2","2","1","0","0","0","0","1","1","1","3","2","2","2","2","2","1","1","1","1","1","1","1","2","1","1","1","2","2","2","4","1"
"2301853","2","1","2","51","2","6","1","127","1369","4396","3","3","2","1","5","0","5","1","2","2","2","1","2","1","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","3","3","2","1","2","2","2","1","1","9","1","1","9","1","2","9","1","2","2","1","2","2","1"
"2301853","3","1","2","52","2","6","1","127","1369","4396","0","0","2","1","1","0","5","2","1","2","1","1","2","1","2","2","2","3","1","3","2","1","1","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","3","3","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","3","1"
"2301853","5","1","2","35","1","6","1","127","1369","7319","3","3","1","1","5","3","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","1","1","2","2","1","2","2","2","1","1","1","2","2","2","2","2","2","1","2","1","1","2","1","2","0","0","0","0","1","1","3","2","3","2","2","1","2","2","1","1","9","1","1","1","1","1","1","1","1","1","1","2","6","1"
"2301864","2","1","2","46","2","6","1","127","1370","2925","6","2","2","1","5","0","5","2","2","2","1","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","2","1","2","2","2","0","0","1","0","0","1","1","1","3","1","2","2","2","2","1","1","9","9","1","9","1","1","1","1","1","2","1","2","3","1"
"2301864","3","1","3","23","2","6","1","127","1370","3564","3","3","2","1","1","1","5","1","1","2","1","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","2","2","1","2","2","2","3","2","2","2","1","2","2","1","1","1","2","2","1","0","0","0","0","1","1","2","2","3","1","2","2","2","2","1","1","9","9","1","1","1","2","2","2","2","2","1","2","4","1"
"2301864","4","1","1","60","2","6","1","127","1370","2484","3","2","1","1","2","1","1","1","2","2","2","2","2","1","2","2","2","1","1","1","3","1","2","2","2","2","2","1","2","1","1","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","0","0","0","0","1","1","3","1","3","1","2","2","2","2","1","1","9","1","1","1","1","2","2","2","2","1","2","2","2","1"
"2301864","5","1","2","37","2","6","1","127","1370","2278","3","6","2","1","5","3","1","2","2","1","1","1","2","1","2","2","2","1","1","1","2","1","1","1","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","2","1","1","2","2","2","0","0","0","0","1","1","2","2","3","2","2","2","2","1","1","1","9","1","1","9","1","2","1","1","1","1","1","2","5","1"
"2301907","1","1","2","35","2","6","1","128","1371","2095","3","6","3","1","6","1","1","2","1","2","1","2","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","2","3","2","2","2","1","2","2","1","1","2","2","2","2","0","0","0","0","1","1","3","3","3","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","1"
"2301907","2","1","2","70","2","6","1","128","1371","2285","0","0","2","1","1","0","1","1","2","1","2","1","2","2","2","2","2","1","2","2","3","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","0","0","0","0","1","1","8","9","3","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","1","1","2","2","1"
"2301907","3","1","2","49","2","6","1","128","1371","2691","3","3","5","1","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","1","2","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","9","9","3","2","1","2","2","2","1","1","1","9","1","1","1","2","1","1","2","2","1","2","3","1"
"2301907","4","1","2","26","1","6","1","128","1371","4425","5","2","5","1","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","3","1","1","1","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","3","1","1","4","2","2","2","2","1","1","1","1","1","1","1","2","1","1","1","1","1","2","4","1"
"2301907","5","1","1","38","1","6","1","128","1371","2633","2","3","1","1","1","6","1","1","1","2","1","1","2","1","2","1","2","1","1","3","2","1","1","1","2","1","2","2","2","2","1","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","0","0","1","0","0","1","2","2","3","2","2","1","1","2","1","1","9","1","1","1","9","1","1","2","2","1","2","2","4","1"
"2301928","1","1","2","43","2","6","1","130","1372","10815","4","8","2","1","5","2","1","1","2","1","2","1","1","1","2","2","2","1","1","2","1","1","1","1","2","2","1","1","1","2","2","2","1","2","2","2","2","1","2","1","1","1","1","2","2","2","0","1","0","0","0","1","2","1","3","2","1","2","2","2","1","1","9","1","1","1","1","1","1","1","1","2","1","2","4","1"
"2301928","2","1","1","38","1","6","1","130","1372","5291","3","6","1","1","6","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","1","1","1","2","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","2","1","0","0","0","0","1","1","1","3","1","1","1","1","2","2","2","9","2","2","2","1","1","1","1","1","1","2","2","1","1"
"2301928","4","1","1","35","1","6","1","130","1372","15874","5","8","1","1","1","2","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","2","2","1","2","2","1","2","1","1","2","2","2","2","2","2","1","2","1","1","1","1","1","0","1","0","0","0","1","2","1","2","2","1","2","2","2","1","3","4","1","4","4","1","1","1","2","2","1","2","2","3","1"
